,CARMEL MT RCH,.019,.017,.024,.028,.032,.032,.035,.023,.024,.024,.016,.012,.012,.012,.013,.013,.013,.023,.020,.028,.036,.035,.024,.024,.022,.036,20
,CHULA VISTA,.009,.007,C,C,.013,.014,.024,.017,.031,.018,.014,.012,.005,.006,.005,.005,.006,.013,.017,.024,.025,.028,.032,.020,.016,.032,22
,DOWNTOWN SES,.024,.015,.016,.009,.023,.031,.031,.027,.013,.026,.023,.011,.009,.006,.006,.006,.009,.013,.013,.014,.024,.031,.031,.025,.018,.031,05
,EL CAJON LES,.007,.009,C,C,C,.020,.020,.025,.020,.009,.007,.004,.005,.003,.003,.003,.004,.006,.014,.020,.021,.015,.011,.012,.011,.025,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.006,C,C,.010,.025,.017,.016,.014,.012,.011,.006,.004,.004,.005,.005,.006,.011,.011,.019,.028,.019,.020,.010,.012,.028,20
,OTAY MESA DVN,.009,.006,C,C,.024,.032,.031,.036,.026,.018,.017,.011,.008,.004,.004,.005,.005,.006,.008,.007,.007,.008,.031,.025,.015,.036,07
,PENDLETON,.005,.007,C,C,.011,.013,.019,.013,.008,.010,.005,.005,.011,.010,.011,.012,.011,.012,.010,.010,.018,.014,.018,.012,.011,.019,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.002,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.001,.000,.000,.000,.000,.000,.001,.002,06
,CARMEL MT RCH,.004,.005,.005,.021,.029,.022,.054,.025,.025,.024,.016,.012,.010,.012,.010,.009,.007,.009,.005,.007,.004,.005,.002,.004,.014,.054,06
,CHULA VISTA,.000,.000,C,C,.000,.000,.008,.007,.028,.009,.006,.004,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.000,.000,.003,.028,08
,DOWNTOWN SES,.001,.001,.001,.000,.003,.016,.038,.027,.005,.020,.011,.003,.002,.001,.001,.001,.001,.000,.000,.000,.000,.002,.002,.001,.006,.038,06
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.003,.003,.008,.006,.005,.004,.001,.001,.001,.001,.001,.000,.000,.000,.001,.001,.000,.000,.000,.002,.008,07
,OTAY MESA DVN,.000,.001,C,C,.005,.021,.037,.062,.022,.008,.007,.004,.003,.001,.001,.001,.001,.000,.001,.000,.001,.001,.001,.001,.008,.062,07
,PENDLETON,.000,.000,C,C,.000,.002,.006,.006,.004,.008,.001,.002,.011,.006,.006,.003,.001,.000,.000,.000,.001,.000,.000,.000,.003,.011,12
06 CO PPM,CARMEL MT RCH,.4,.4,.5,.6,.8,.9,1.5,1.8,.8,.5,.5,.5,.5,.6,.5,.4,.5,.8,.8,.8,1.1,1.3,1.1,1.5,.8,1.8,07
10 INTMP °C,ALPINE,28,28,28,28,28,28,28,26,24,24,24,24,24,24,24,24,25,25,25,26,26,27,27,27,26,28,00
,CARMEL MT RCH,25,25,24,24,24,23,23,24,25,25,24,24,25,25,25,24,25,25,25,26,26,26,26,26,25,26,19
,CHULA VISTA,23,22,22,22,22,21,21,22,24,25,24,24,24,24,25,25,24,24,24,24,24,24,25,24,23,25,09
,DOWNTOWN SES,24,24,24,24,24,24,24,24,M,22,22,21,21,22,22,22,22,23,23,23,23,23,23,23,23,24,00
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,24,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,18,18,18,17,17,16,16,18,20,22,24,25,25,24,24,24,25,25,24,24,23,22,21,20,21,25,11
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,23,24,24,25,25,25,25,26,25,26,00
,PENDLETON,24,24,23,23,23,22,22,23,25,25,25,24,24,24,25,25,25,25,25,25,25,25,25,25,24,25,08
11 PM2.5 µg/M3,ALPINE,3.2,.9,2.2,1.5,1.5,.8,-.2,.4,-2.1,-3.7,-4.3,-2.5,.8,2.8,3.1,4.4,4.4,8.9,7.7,10.1,9.9,8.1,9.2,6.1,3.0,10.1,19
,DOWNTOWN SES,7.7,9.7,8.7,5.9,7.5,6.9,5.9,6.9,4.7,M,M,5.6,11.0,10.1,26.1,22.9,17.4,19.0,23.7,30.0,28.6,32.8,25.5,22.3,15.4,32.8,21
,EL CAJON LES,3.2,5.0,5.4,5.8,8.0,7.4,7.4,7.9,M,M,M,2.9,3.5,5.8,6.7,3.9,4.4,6.9,11.8,13.7,18.5,10.5,12.5,9.9,7.6,18.5,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,13.1,8.0,13.1,20.9,17.9,19.8,23.4,23.7,14.6,7.9,9.2,7.6,4.5,4.9,12.0,16.2,33.3,15.9,17.3,12.1,7.8,7.3,28.4,28.7,15.3,33.3,16
,PENDLETON,6.0,4.8,7.7,7.8,5.4,8.7,6.9,4.1,3.3,M,M,M,13.6,15.4,19.3,19.5,17.8,18.7,23.6,24.1,17.2,18.0,17.6,16.1,13.1,24.1,19
12 VWDR °,ALPINE,27,17,77,41,54,82,93,127,290,286,295,296,293,294,278,287,288,283,351,4,178,113,93,266,0,351,18
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
,DOWNTOWN SES,40,35,15,37,6,120,68,102,M,225,275,283,289,295,301,284,303,331,343,354,317,28,33,38,0,354,19
,EL CAJON LES,98,174,58,213,210,191,253,237,38,266,310,272,250,266,271,298,297,274,236,178,100,87,107,96,0,310,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,33,49,57,63,54,65,54,123,186,207,277,286,292,305,299,307,304,300,302,1,53,55,45,58,0,307,15
,OTAY MESA DVN,97,74,94,138,125,134,140,163,155,163,223,293,278,289,291,291,285,295,6,9,25,67,125,112,0,295,17
,PENDLETON,39,59,61,41,9,24,29,18,37,240,255,266,270,283,278,290,295,273,282,281,23,39,60,66,0,295,16
13 SIGTHETA °,ALPINE,60,57,46,29,19,14,21,48,37,33,37,36,43,29,28,27,26,20,23,45,15,17,26,41,32,60,00
,CHULA VISTA,57,26,60,69,27,29,32,21,59,54,28,21,19,19,17,18,17,13,15,15,11,16,20,32,29,69,03
,DOWNTOWN SES,37,33,60,15,71,46,39,47,M,32,22,18,21,25,23,20,25,20,15,26,57,59,69,19,35,71,04
,EL CAJON LES,49,49,41,54,41,44,50,75,84,47,28,40,25,24,19,21,20,20,15,22,16,20,47,37,37,84,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,6,7,8,6,6,11,8,23,32,49,29,15,13,12,11,12,10,8,7,12,12,10,9,5,13,49,09
,OTAY MESA DVN,51,24,20,38,49,15,55,21,19,33,46,17,14,13,12,14,10,18,18,16,10,13,9,40,24,55,06
,PENDLETON,12,12,13,15,41,11,11,16,38,14,12,15,18,16,16,16,18,15,16,18,15,11,8,9,16,41,04
14 VWSP MPH,ALPINE,.4,.6,.8,1.4,1.3,2.1,1.7,1.5,2.2,3.1,4.1,4.4,3.8,6.4,6.3,5.5,4.3,2.3,.7,.0,.0,.0,1.0,.0,.0,6.4,13
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.0,M,M
,DOWNTOWN SES,1.7,1.8,1.0,4.8,.1,.6,.0,.6,M,3.5,5.4,8.6,10.3,8.4,8.4,6.8,5.7,3.7,2.8,1.5,.0,.8,.7,2.4,.0,10.3,12
,EL CAJON LES,1.4,.2,.5,.2,.4,.2,.7,.3,.1,1.6,3.7,4.4,7.7,7.8,8.5,7.2,6.4,3.7,1.5,.6,1.8,1.2,1.0,.6,.0,8.5,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,5.4,5.3,4.2,5.2,5.7,3.6,4.1,2.0,2.3,3.0,5.0,11.1,12.5,12.0,12.1,11.0,8.3,4.6,2.9,1.1,2.5,2.3,2.6,4.2,.0,12.5,12
,OTAY MESA DVN,.8,1.7,1.6,1.6,.7,3.2,1.9,1.9,2.3,2.9,2.4,8.6,12.0,11.9,11.2,9.9,8.8,4.7,3.2,2.6,3.8,1.9,3.2,1.2,.0,12.0,12
,PENDLETON,5.9,6.6,5.8,5.1,2.8,5.3,4.0,3.5,1.2,4.4,6.2,5.6,5.5,5.1,4.5,4.5,3.9,2.9,2.9,1.6,3.3,5.2,4.4,6.2,.0,6.6,01
15 SWSP MPH,ALPINE,.7,1.3,1.1,1.6,1.6,2.2,1.8,1.9,3.1,3.6,4.8,5.2,5.1,7.2,7.0,6.0,4.8,2.5,.8,.0,.0,.0,1.0,.0,2.6,7.2,13
,CHULA VISTA,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,DOWNTOWN SES,2.0,2.0,1.4,4.9,1.1,.7,.0,.8,M,3.9,5.9,9.0,10.9,9.1,9.3,7.3,6.3,3.9,2.9,1.6,.1,.9,.8,2.5,3.8,10.9,12
,EL CAJON LES,1.6,.6,.9,.4,.4,.5,1.0,.7,1.0,2.1,4.2,5.3,8.4,8.6,9.0,7.6,6.8,3.9,1.7,1.5,1.9,1.4,1.4,.7,3.0,9.0,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.4,5.4,4.3,5.2,5.8,3.7,4.2,2.5,2.6,3.7,6.1,11.5,12.8,12.4,12.4,11.3,8.4,4.6,2.9,1.4,2.7,2.4,2.6,4.3,5.8,12.8,12
,OTAY MESA DVN,1.1,2.1,2.4,2.0,1.2,3.4,2.5,2.0,2.4,3.3,4.3,9.0,12.4,12.2,11.6,10.3,9.0,5.2,3.4,2.7,3.9,3.5,3.3,1.3,4.8,12.4,12
,PENDLETON,6.1,6.8,6.0,5.3,3.3,5.5,4.2,3.6,2.8,4.6,6.3,5.7,5.7,5.4,4.7,4.7,4.2,3.0,3.0,1.8,3.5,5.3,4.4,6.3,4.7,6.8,01
16 AMBTEMP °F,ALPINE,52.6,52.4,53.3,54.3,54.8,54.5,55.2,59.3,62.2,64.4,67.1,68.2,69.9,70.0,69.0,66.7,63.9,60.6,58.7,57.3,57.1,55.1,55.2,55.5,59.9,70.0,13
,CARMEL MT RCH,49.9,48.8,48.2,48.2,48.4,49.2,51.9,55.5,62.1,67.5,71.1,72.4,71.9,71.4,70.6,69.3,66.9,63.2,60.9,58.9,57.0,56.0,54.6,53.2,59.5,72.4,11
,CHULA VISTA,53.1,52.1,50.5,51.2,51.6,51.3,52.7,57.9,63.4,68.1,70.8,70.7,71.7,70.7,70.6,69.7,68.3,65.9,64.3,62.7,61.4,59.4,57.2,56.0,61.3,71.7,12
,DOWNTOWN SES,54.8,53.8,52.2,54.2,51.7,50.6,52.9,59.1,M,67.9,70.8,71.7,70.8,70.5,70.0,69.9,68.1,66.3,64.6,63.5,61.7,60.0,59.4,58.6,61.9,71.7,11
,EL CAJON LES,49.5,47.8,47.2,46.1,45.2,44.6,45.9,51.5,59.8,67.7,73.2,75.6,76.4,76.4,74.7,73.3,70.5,66.9,63.6,60.5,57.7,56.4,54.7,53.3,59.9,76.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.1,51.3,50.3,49.9,50.3,50.2,52.7,60.3,65.0,68.7,72.6,73.3,72.1,70.9,69.6,69.1,66.8,62.6,60.8,59.3,56.5,56.3,56.0,54.7,60.5,73.3,11
,OTAY MESA DVN,54.6,53.1,52.3,51.0,51.0,49.8,51.7,56.5,63.3,69.7,72.8,73.4,72.9,71.3,70.6,70.0,67.4,63.6,61.3,60.2,59.2,58.4,57.6,57.5,61.2,73.4,11
,PENDLETON,52.6,50.9,51.1,51.4,50.0,49.3,50.4,56.2,64.2,65.3,65.2,65.5,66.7,67.0,67.4,66.9,65.5,63.3,63.1,62.1,59.8,57.9,56.6,54.6,59.3,67.4,14
17 RELHUM %,ALPINE,27,28,22,19,20,20,21,21,17,16,15,14,13,14,17,21,22,26,30,31,34,36,34,33,23,36,21
,EL CAJON LES,53,58,57,62,66,71,70,56,36,23,15,15,14,15,20,20,24,29,39,47,54,51,53,55,42,71,05
,KEARNY MESA,52,55,55,53,50,48,44,33,25,20,18,19,24,34,40,37,45,60,69,71,73,67,59,57,46,73,20
18 PRES mmHg,EL CAJON LES,748,748,747,747,748,748,748,748,749,748,748,747,747,746,746,746,747,747,747,747,748,748,748,748,747,749,08
,KEARNY MESA,748,748,748,748,748,748,748,749,749,749,749,748,748,747,747,747,747,747,748,748,748,749,749,749,748,749,07
19 SOLAR W/M2,EL CAJON LES,-5,-6,-6,-5,-5,-4,28,285,479,M,M,759,728,631,481,289,81,-5,-8,-8,-7,-6,-6,-6,167,759,11
,KEARNY MESA,0,0,0,0,0,2,85,278,466,610,699,732,699,611,478,307,121,5,0,0,0,0,0,0,212,732,11
25 NOY,EL CAJON LES,7.93,9.02,10.57,16.28,22.77,C,C,59.22,35.18,13.66,9.23,6.08,6.94,4.75,4.77,4.65,4.88,6.76,14.31,18.86,20.23,14.99,10.71,11.45,14.23,59.22,07
26 NOY-NO,EL CAJON LES,7.39,8.82,10.40,15.85,19.52,C,C,24.17,20.08,9.46,6.68,4.68,5.43,4.00,4.16,4.15,4.54,6.35,14.11,18.56,20.11,14.93,10.56,11.29,11.14,24.17,07
27 NO Trace,EL CAJON LES,.54,.20,.17,.42,3.25,C,C,35.04,15.09,4.19,2.54,1.40,1.50,.75,.61,.49,.34,.40,.20,.30,.11,.05,.15,.15,3.08,35.04,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.2,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.2,.1,.1,.1,.0,.0,.0,.2,07
29 CO Tr PPB,EL CAJON LES,213.1,227.3,C,C,C,548.7,709.1,797.6,545.5,293.9,253.7,202.4,201.3,190.9,206.1,216.0,230.6,268.3,394.9,454.9,449.2,382.7,335.4,326.5,354.6,797.6,07
BCarbon ug/m3,10TH AVE MARINE TERM,2.31,.48,.50,.49,.68,1.04,1.15,1.50,1.90,1.11,.90,.35,.36,.45,.81,.69,.72,.77,1.04,.89,1.02,1.17,1.14,1.12,.94,2.31,00
,ALPINE,.09,.09,.06,.06,.07,.07,.09,.15,.11,.10,.11,.10,.14,.13,.15,.16,.14,.21,.74,.28,.18,.20,.16,.14,.16,.74,18
,CHICANO PARK,.81,.50,.50,.37,.80,1.42,1.83,1.35,.79,1.58,1.20,.59,.58,.58,.85,.84,.63,.78,4.01,1.06,1.39,1.61,1.59,1.39,1.13,4.01,18
,DOWNTOWN SES,.58,.50,.48,.30,.70,1.07,1.84,1.26,.45,1.35,1.11,.43,.49,.46,.62,.59,.67,.70,.91,.91,1.18,1.74,1.49,1.42,.89,1.84,06
,OCEANVIEW BLVD,.66,.45,.39,.37,.90,1.38,1.49,1.44,.61,.86,1.17,.50,.52,.45,.50,.60,.62,.63,.73,.95,1.70,1.89,1.56,1.39,.91,1.89,21
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,.51,.58,.40,.57,.80,.57,.66,.85,1.20,1.25,1.17,.92,1.12,.82,1.25,20
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
