Current Date:,9/4/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
9/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.032,.032,.033,.035,.037,.04,.043,.046,.049,.05,.051,.05,.048,.045,.042,.039,.035,.031,.027,.025,.024,.021,.018,.017,0.036,0.051,10
,CHULA VISTA,.032,.032,.032,.033,.035,.036,.037,.038,.039,.04,.04,.04,.039,.039,.039,.038,.036,.035,.034,.032,.031,.03,.029,.029,0.035,0.04,09
,EL CAJON LES,,,,.037,.039,.04,.041,.042,.044,.045,.045,.045,.043,.042,.041,.039,.038,.036,.035,.034,.034,,,,0.04,0.045,09
,KEARNY MESA,.034,.034,.033,.034,.035,.035,.036,.037,.037,.038,.039,.039,.038,.038,.037,.036,.035,.033,.031,.029,.028,.028,.028,.028,0.034,0.039,10
,OTAY MESA DVN,.03,.031,.033,.034,.036,.038,.04,.042,.043,.044,.044,.043,.042,.041,.04,.039,.037,.036,.034,.034,.033,.031,.03,.029,0.036,0.044,09
,PENDLETON,.035,.035,.035,.035,.035,.036,.036,.037,.037,.037,.038,.038,.038,.038,.038,.039,.039,.038,.038,.038,.037,.033,.029,.025,0.036,0.039,15
