Current Date:,9/24/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
9/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.041,.04,.041,.042,.045,.047,.051,.055,.058,.059,.058,.056,.051,.046,.041,.036,.032,.027,.025,.024,.021,.018,.018,0.04,0.059,10
,CHULA VISTA,.039,.04,.041,.042,.044,.045,.046,.047,.047,.047,.046,.046,.045,.044,.044,.043,.043,.043,.043,.043,.043,.042,.042,.041,0.043,0.047,07
,EL CAJON LES,,,.033,.036,.039,.044,.048,.051,.053,.054,.054,.052,.049,.045,.042,.04,.038,.037,.036,.036,.036,,,,0.043,0.054,09
,KEARNY MESA,.029,.032,.035,.037,.041,.045,.048,.05,.05,.05,.049,.047,.045,.043,.042,.041,.04,.039,.039,.039,.04,.039,.038,.037,0.041,0.05,07
,OTAY MESA DVN,.025,.025,.028,.031,.035,.04,.044,.047,.05,.051,.051,.05,.048,.046,.045,.043,.042,.041,.04,.04,.04,.039,.037,.036,0.04,0.051,09
,PENDLETON,.04,.041,.042,.043,.044,.045,.045,.045,.046,.047,.047,.047,.047,.047,.047,.048,.049,.049,.049,.049,.049,.049,.048,.048,0.046,0.049,16
