Current Date:,9/22/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
9/21/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,,,,,.05,.054,.06,.067,.068,.068,.069,.068,.065,.059,.052,.046,.043,.041,.04,.039,.04,.044,.046,.047,0.053,0.069,10
,CHULA VISTA,.009,.01,.014,.019,.023,.028,.033,.038,.042,.044,.045,.043,.041,.039,.036,.033,.029,.025,.021,.019,.016,.016,.016,.016,0.027,0.045,10
,EL CAJON LES,,,,.022,.027,.032,.04,.047,.052,.056,.057,.055,.052,.047,.041,.036,.031,.026,.022,.02,.018,,,,0.037,0.057,10
,KEARNY MESA,.01,.013,.017,.021,.025,.032,.039,.044,.047,.049,.05,.048,.045,.042,.038,.036,.033,.03,.027,.026,.025,.026,.026,.025,0.032,0.05,10
,OTAY MESA DVN,,,,,,,,,.052,.051,.052,.05,.048,.045,.042,.039,.036,.034,.031,.029,.028,.024,.021,.018,0.037,0.052,08
,PENDLETON,.015,.016,.018,.022,.025,.029,.034,.038,.042,.044,.045,.046,.045,.044,.041,.038,.035,.032,.03,.028,.025,.022,.022,.021,0.031,0.046,11
