Current Date:,1/2/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.041,.04,.04,.039,.039,.039,.038,.038,.038,.037,.037,.036,.036,.036,.036,.036,.036,.036,.036,.036,.037,.037,.037,0.037,0.041,00
,CHULA VISTA,.017,.018,.022,.024,.025,.027,.029,.032,.034,.036,.036,.036,.035,.034,.033,.032,.03,.028,.027,.026,.026,.023,.019,.016,0.027,0.036,09
,EL CAJON LES,,,,.015,.018,.021,.025,.03,.034,.037,.038,.038,.036,.034,.031,.028,.025,.024,.023,.021,.02,,,,0.027,0.038,10
,KEARNY MESA,.032,.031,.032,.033,.034,.034,.035,.036,.037,.038,.037,.036,.036,.035,.034,.033,.032,.031,.031,.031,.031,.029,.026,.022,0.032,0.038,09
,OTAY MESA DVN,.03,.03,.032,.032,.033,.034,.035,.036,.037,.038,.037,.037,.037,.036,.036,.035,.034,.033,.032,.032,.031,.031,.03,.029,0.033,0.038,09
,PENDLETON,.03,.032,.035,.035,.035,.035,.036,.036,.036,.036,.035,.034,.033,.032,.031,.03,.028,.027,.027,.027,.027,.026,.025,.024,0.031,0.036,06
