Current Date:,1/19/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.034,.033,.033,.033,.033,.033,.033,.034,.036,.037,.036,.034,.033,.031,.029,.028,.027,.027,.028,.028,.029,.032,.034,.036,0.032,0.037,09
,CHULA VISTA,.016,.013,.013,.015,.017,.02,.023,.026,.03,.033,.033,.032,.03,.028,.024,.021,.017,.014,.011,.009,.008,.005,.004,.002,0.018,0.033,09
,EL CAJON LES,,,,.015,.018,.021,.024,.027,.031,.034,.036,.036,.033,.029,.025,.021,.017,.013,.01,.007,.005,,,,0.022,0.036,10
,KEARNY MESA,.016,.014,.014,.016,.018,.02,.024,.028,.032,.034,.035,.034,.033,.031,.028,.025,.022,.018,.016,.015,.013,.011,.009,.008,0.021,0.035,10
,OTAY MESA DVN,.023,.022,.021,.022,.024,.025,.026,.027,.03,.032,.032,.031,.029,.028,.025,.023,.021,.019,.018,.018,.017,.019,.021,.023,0.024,0.032,09
,PENDLETON,.013,.012,.014,.016,.019,.022,.025,.028,.031,.034,.035,.035,.034,.032,.028,.025,.021,.017,.014,.011,.009,.007,.007,.007,0.02,0.035,10
