Current Date:,1/18/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.024,.023,.024,.025,.027,.028,.028,.028,.029,.03,.03,.031,.03,.03,.03,.031,.031,.032,.033,.033,.034,.034,.035,.035,0.029,0.035,22
,CHULA VISTA,.005,.005,.004,.006,.008,.011,.015,.019,.022,.025,.027,.029,.029,.028,.028,.027,.027,.027,.027,.027,.027,.025,.023,.02,0.02,0.029,11
,EL CAJON LES,,,,.01,.013,.014,.017,.02,.024,.027,.027,.027,.027,.027,.026,.025,.025,.025,.024,.024,.024,,,,0.022,0.027,09
,KEARNY MESA,.01,.01,.01,.011,.013,.016,.019,.022,.024,.026,.028,.028,.028,.027,.027,.027,.027,.027,.027,.027,.028,.026,.023,.019,0.022,0.028,10
,OTAY MESA DVN,.012,.009,.006,.007,.008,.01,.012,.014,.016,.017,.019,.02,.021,.021,.022,.022,.024,.025,.026,.027,.027,.027,.026,.026,0.018,0.027,19
,PENDLETON,.017,.017,.017,.019,.019,.022,.024,.027,.029,.03,.031,.031,.031,.031,.03,.03,.03,.029,.027,.026,.026,.022,.018,.015,0.024,0.031,10
