Current Date:,1/7/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.039,.04,.04,.04,.04,.041,.042,.042,.043,.043,.043,.043,.042,.041,.04,.038,.037,.036,.036,.035,.036,.037,.037,.037,0.039,0.043,08
,CHULA VISTA,.03,.032,.032,.034,.035,.036,.038,.039,.041,.043,.043,.04,.035,.032,.028,.025,.022,.019,.017,.017,.018,.019,.017,.014,0.029,0.043,09
,EL CAJON LES,,,.033,.034,.035,.037,.038,.04,.041,.042,.041,.038,.034,.03,.025,.02,.015,.01,.007,.006,.005,,,,0.027,0.042,09
,KEARNY MESA,.031,.031,.031,.032,.034,.036,.037,.038,.04,.042,.043,.041,.037,.033,.03,.027,.024,.021,.019,.019,.02,.021,.02,.017,0.03,0.043,10
,OTAY MESA DVN,.032,.033,.033,.034,.034,.035,.037,.039,.04,.04,.041,.04,.039,.038,.037,.036,.033,.031,.029,.028,.027,.026,.022,.019,0.033,0.041,10
,PENDLETON,.028,.028,.027,.029,.03,.03,.032,.034,.037,.04,.042,.041,.038,.035,.032,.029,.026,.023,.02,.019,.02,.021,.021,.021,0.029,0.042,10
