Current Date:,1/28/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
1/27/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.048,.047,.047,.047,.047,.047,.047,.048,.049,.05,.049,.049,.049,.049,.049,.048,.048,.048,.049,.049,.05,.05,.049,.048,0.048,0.05,09
,CHULA VISTA,.024,.025,.025,.026,.028,.029,.032,.036,.04,.043,.045,.044,.04,.034,.029,.024,.02,.016,.015,.013,.014,.017,.018,.017,0.027,0.045,10
,EL CAJON LES,,,.006,.009,.013,.018,.025,.031,.036,.04,.042,.041,.037,.032,.026,.02,.015,.01,.006,.005,.003,,,,0.021,0.042,10
,KEARNY MESA,.031,.031,.032,.033,.035,.038,.04,.043,.046,.049,.049,.048,.045,.042,.039,.037,.034,.031,.029,.029,.03,.031,.027,.023,0.036,0.049,09
,OTAY MESA DVN,.035,.033,.032,.033,.033,.034,.035,.039,.041,.042,.044,.045,.045,.043,.042,.041,.039,.038,.036,.035,.033,.032,.029,.026,0.036,0.045,11
,PENDLETON,.022,,,,,,,,,,,,,,.029,.028,.027,.024,.022,.02,.018,.019,.018,.017,0.022,0.029,14
