Current Date:,6/11/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
6/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.043,C,C,.044,.033,.027,.033,.033,.045,.048,.052,.058,.060,.057,.049,.047,.047,.047,.045,.036,.033,.026,.027,.035,.042,.060,12
,CHULA VISTA,.024,C,C,.029,.030,.030,.029,.030,.036,.039,.039,.038,.037,.038,.036,.037,.036,.035,.033,.034,.034,.031,.027,.027,.033,.039,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.034,C,C,C,.026,.026,.029,.034,.041,.049,.052,.054,.051,.045,.044,.042,.042,.041,.036,.031,.029,.027,.025,.026,.037,.054,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.032,C,C,.031,.032,.033,.034,.035,.039,.043,.047,.049,.044,.043,.043,.042,.042,.037,.038,.034,.030,.024,.013,.017,.035,.049,11
,OTAY MESA DVN,.028,C,C,.023,.024,.027,.028,.031,.036,.046,.047,.045,.043,.041,.039,.039,.039,.037,.035,.033,.030,.027,.024,.024,.033,.047,10
,PENDLETON,.031,C,C,.032,.032,.033,.033,.036,.041,.043,.041,.041,.040,.036,.035,.036,.042,.043,.040,.039,.037,.038,.034,.021,.036,.043,09
02 NOX PPM,ALPINE,.004,C,C,.003,.003,.003,.004,.006,.003,.002,.003,.003,.003,.002,.002,.002,.002,.002,.003,.007,.006,.010,.008,.004,.004,.010,21
,CARMEL MT RCH,.004,C,C,C,.003,.005,.005,.008,.011,.015,.017,.013,.013,.013,.013,.012,.016,.015,.013,.016,.020,.022,.017,.018,.013,.022,21
,CHULA VISTA,.002,C,C,.003,.003,.003,.005,.006,.004,.003,.002,.001,.001,.001,.001,.001,.001,.002,.003,.001,.002,.003,.004,.004,.003,.006,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,C,C,C,.003,.003,.002,.001,.002,.002,.002,.001,.001,.000,.000,.000,.000,.002,.003,.005,.004,.003,.004,.003,.002,.005,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
