Current Date:,6/6/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
6/5/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.027,.025,C,C,.025,.023,.024,.029,.036,.041,.046,.052,.059,.062,.060,.057,.056,.051,.038,.032,.028,.029,.030,.030,.039,.062,13
,CHULA VISTA,.030,.030,C,C,.031,.029,.028,.028,.032,.034,M,.034,.035,.035,.034,.033,.033,.032,.032,.033,.032,.033,.035,.035,.032,.035,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.034,.034,C,C,C,.030,.030,.030,.032,.035,.040,.044,.047,.045,.045,.044,.043,.037,.034,.033,.032,.033,.033,.032,.036,.047,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.036,.036,C,C,.031,.031,.029,.028,.030,.033,.039,.042,M,.042,.040,.037,.036,.034,.036,.037,.037,.037,.038,.037,.035,.042,11
,OTAY MESA DVN,.027,.028,C,C,.021,.023,.015,.015,M,.033,.038,.043,.045,.040,.039,.038,.037,.033,.031,.030,.031,.031,.031,.031,.031,.045,12
,PENDLETON,.038,.037,C,C,.039,.040,.039,.039,.039,.039,.041,.041,.039,.041,.041,.036,.035,.036,.037,.038,.037,.038,.038,.039,.038,.041,10
02 NOX PPM,ALPINE,.003,.003,C,C,.003,.005,.004,.005,.005,.005,.005,.007,.006,.005,.005,.005,.004,.005,.005,.005,.005,.004,.003,.003,.005,.007,11
,CARMEL MT RCH,.004,.003,C,C,C,.037,.012,.021,.036,M,.034,.034,.027,.023,.022,.014,.016,.018,.020,.019,.018,.012,.011,.012,.020,.037,05
,CHULA VISTA,.003,.004,C,C,.003,.004,.006,.007,.005,.004,M,.002,.002,.002,.002,.001,.002,.001,.002,.002,.002,.002,.002,.002,.003,.007,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.001,.002,.003,.007,.006,.004,.002,.003,.002,.002,.001,.002,.002,.002,.002,.002,.001,.001,.002,.007,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.001,C,C,.004,.004,.006,.009,.009,.008,.006,.006,M,.003,.002,.003,.003,.002,.001,.001,.002,.002,.002,.003,.004,.009,07
,OTAY MESA DVN,.004,.003,C,C,.006,.005,.016,.024,M,.013,.011,.007,.006,.005,.003,.002,.002,.002,.002,.002,.002,.002,.001,.001,.006,.024,07
,PENDLETON,.002,.002,C,C,.002,.002,.002,.003,.003,.003,.002,.002,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.003,07
03 NO2 PPM,ALPINE,.003,.003,C,C,.003,.004,.003,.004,.004,.004,.004,.006,.005,.005,.004,.004,.004,.004,.005,.005,.005,.004,.003,.003,.004,.006,11
,CARMEL MT RCH,.004,.003,C,C,C,.020,.008,.011,.018,M,.019,.019,.015,.012,.011,.008,.008,.009,.011,.011,.010,.007,.007,.008,.011,.020,05
,CHULA VISTA,.004,.004,C,C,.003,.004,.005,.006,.005,.004,M,.002,.002,.001,.001,.001,.001,.001,.002,.002,.002,.002,.002,.002,.003,.006,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.002,.004,.004,.003,.001,.002,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.001,.004,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.001,C,C,.004,.004,.005,.008,.007,.006,.004,.004,M,.002,.002,.002,.002,.001,.001,.001,.002,.002,.002,.003,.003,.008,07
,OTAY MESA DVN,.004,.003,C,C,.005,.005,.013,.018,M,.009,.008,.006,.004,.003,.002,.002,.002,.002,.002,.002,.002,.001,.001,.001,.005,.018,07
,PENDLETON,.001,.002,C,C,.001,.001,.002,.002,.002,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,.001,.001,.002,01
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.001,05
,CARMEL MT RCH,.001,.000,C,C,C,.018,.004,.010,.018,M,.015,.015,.012,.011,.011,.005,.007,.009,.009,.008,.007,.005,.004,.004,.009,.018,05
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.001,.001,.001,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.000,.001,.001,.003,.002,.002,.001,.001,.001,.001,.001,.001,.000,.000,.001,.000,.000,.000,.001,.003,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.002,.002,M,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.002,10
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.002,.007,M,.004,.003,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,07
,PENDLETON,.001,.001,C,C,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,00
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.5,.3,.3,.4,M,.4,.4,.4,.4,.4,.2,.3,.4,.4,.4,.4,.3,.2,.2,.3,.5,05
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,27,26,27,27,26,25,24,24,24,24,24,24,24,24,24,24,25,24,26,25,26,26,25,27,02
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,CHULA VISTA,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,26,26,26,27,27,27,27,26,27,26,26,26,26,26,26,26,26,26,26,26,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,24,24,25,24,24,24,24,24,24,24,24,24,24,24,23,24,24,23,24,24,24,24,24,24,24,25,02
,PENDLETON,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,00
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,5.5,9.2,6.7,2.5,4.0,6.8,5.4,11.3,9.6,11.1,8.4,13.9,14.0,12.3,14.2,13.3,10.9,10.4,9.7,7.0,8.1,9.0,9.0,9.7,9.2,14.2,14
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,8.0,8.0,7.9,6.4,11.3,11.6,9.3,13.6,14.4,11.4,9.3,11.4,7.4,7.1,4.4,4.9,4.1,3.4,5.8,4.2,4.3,7.5,4.9,5.2,7.7,14.4,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,14.8,12.2,22.0,21.2,25.2,24.2,34.1,39.9,32.1,16.2,16.0,11.0,8.3,14.7,11.0,8.7,6.9,4.7,3.9,2.9,4.2,7.9,7.5,4.7,14.7,39.9,07
,PENDLETON,8.5,8.5,13.3,10.1,5.9,9.9,11.7,8.6,18.0,11.8,9.0,13.8,10.2,9.9,9.3,10.6,11.6,8.9,12.9,10.7,6.5,10.0,8.2,5.4,10.1,18.0,08
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,331,349,330,317,314,195,310,266,278,258,272,280,269,285,280,297,291,298,300,309,304,320,0,329,283,349,01
,CHULA VISTA,223,228,249,236,226,220,229,227,234,223,246,244,256,249,255,245,252,247,241,245,203,217,160,235,233,256,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,199,133,174,227,143,130,165,234,274,281,283,280,258,251,238,234,223,227,222,212,207,215,232,167,217,283,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,145,151,183,157,85,109,124,190,199,205,214,215,236,244,249,233,239,246,252,256,264,260,285,306,210,306,23
,OTAY MESA DVN,279,252,170,12,342,323,146,226,254,255,259,292,300,297,295,289,281,299,309,300,285,297,310,279,265,342,04
,PENDLETON,173,177,196,188,175,176,188,212,203,219,217,219,225,231,238,231,235,234,243,216,247,236,204,179,211,247,20
13 SIGTHETA °,ALPINE,36,44,38,42,48,55,48,29,35,31,32,33,32,28,30,31,31,26,27,22,29,30,49,63,36,63,23
,CHULA VISTA,27,24,20,20,20,23,24,23,20,24,19,24,24,23,21,24,22,21,21,24,23,25,32,46,24,46,23
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,36,38,31,44,31,26,58,51,55,32,24,19,28,24,26,34,28,20,20,18,20,24,40,46,32,58,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,30,39,50,46,16,30,24,31,25,26,32,24,22,18,21,22,17,14,13,20,20,23,41,20,26,50,02
,OTAY MESA DVN,34,14,25,14,36,40,46,41,35,34,30,24,20,15,17,16,18,12,14,12,20,33,22,16,25,46,06
,PENDLETON,18,18,17,18,15,15,16,14,16,13,16,16,16,16,18,18,19,16,17,22,34,19,24,18,18,34,20
14 VWSP MPH,ALPINE,1.2,.8,1.1,1.3,.5,.3,1.0,2.8,3.2,4.0,4.3,4.6,4.8,5.6,5.6,4.9,3.7,4.3,3.5,2.7,1.4,1.7,.4,.5,2.7,5.6,13
,CHULA VISTA,2.4,2.3,2.8,3.0,2.7,2.3,2.5,4.0,5.2,6.1,7.6,7.2,7.7,8.3,7.8,6.4,6.8,6.0,4.8,3.5,3.2,2.5,.7,1.7,4.5,8.3,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
