Current Date:,6/24/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.025,.027,.029,.033,.036,.042,.047,.052,.055,.056,.056,.054,.051,.046,.042,.039,.036,.034,.032,.031,.031,.031,.031,.031,0.039,0.056,09
,CHULA VISTA,.037,.037,.039,.039,.039,.04,.039,.039,.038,.037,.037,.035,.034,.033,.033,.033,.033,.032,.032,.032,.032,.033,.032,.032,0.035,0.04,05
,EL CAJON LES,,,,.038,.04,.041,.044,.045,.045,.045,.045,.043,.041,.039,.038,.036,.035,.034,.034,.034,,,,,0.039,0.045,07
,KEARNY MESA,.038,.039,.04,.041,.042,.043,.043,.043,.043,.042,.041,.039,.038,.036,.036,.035,.034,.034,.034,.034,.033,.033,.033,.033,0.037,0.043,05
,OTAY MESA DVN,.031,.031,.032,.034,.035,.037,.039,.041,.042,.042,.041,.04,.038,.036,.034,.032,.031,.03,.029,.028,.028,.028,.029,.029,0.034,0.042,08
,PENDLETON,.043,.042,.042,.042,.042,.042,.041,.041,.04,.039,.037,.036,.035,.035,.035,.035,.036,.036,.036,.036,.036,.036,.036,.036,0.038,0.043,00
