Current Date:,6/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.023,.023,.023,.026,.028,.034,.041,.048,.054,.058,.06,.059,.058,.054,.048,.042,.037,.033,.03,.029,.028,.026,.026,.025,0.038,0.06,10
,CHULA VISTA,.026,.026,.028,.03,.031,.033,.035,.037,.037,.038,.037,.036,.035,.034,.033,.033,.032,.033,.033,.033,.033,.033,.034,.034,0.033,0.038,09
,EL CAJON LES,,,,.031,.034,.036,.041,.045,.047,.048,.048,.047,.045,.042,.039,.036,.034,.033,.032,.032,.032,,,,0.039,0.048,09
,KEARNY MESA,.022,.023,.025,.027,.03,.034,.038,.041,.043,.044,.044,.043,.041,.038,.036,.034,.033,.033,.032,.032,.032,.033,.034,.034,0.034,0.044,09
,OTAY MESA DVN,.022,.022,.024,.026,.029,.033,.037,.04,.042,.043,.043,.042,.04,.037,.035,.032,.03,.029,.029,.028,.028,.028,.029,.029,0.032,0.043,09
,PENDLETON,.027,.027,.027,.029,.03,.033,.035,.037,.038,.038,.038,.037,.037,.037,.036,.036,.036,.036,.036,.036,.036,.037,.037,.037,0.034,0.038,08
