Current Date:,6/15/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
6/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.044,.040,C,C,.038,.037,.022,.031,.038,.046,.059,.065,.064,.061,.070,.069,.065,.056,.049,.039,.035,.029,.026,.024,.045,.070,14
,CHULA VISTA,.034,.027,C,C,.025,.025,.024,.031,.039,.044,.047,.047,.048,.050,.043,.042,.037,.038,.039,.039,.034,.032,.032,.032,.036,.050,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.027,.028,C,C,C,.022,.023,.028,.036,.044,.056,.060,.075,.075,.063,.058,.051,.044,.042,.036,.035,.030,.029,.030,.042,.075,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.032,.034,C,C,.025,.023,.022,.024,.024,.039,.051,.057,.057,.054,.049,.049,.048,.045,.042,.035,.031,.026,.024,.027,.037,.057,11
,OTAY MESA DVN,.032,.033,C,C,.022,.022,.017,.023,.034,.044,.052,.056,.060,.058,.052,.046,.042,.040,.037,.036,.033,.030,.029,.027,.037,.060,12
,PENDLETON,.038,.037,C,C,.030,.027,.026,.033,.039,.041,M,.045,.046,.042,.038,.039,.039,.041,.042,.042,.041,.039,.040,.037,.038,.046,12
02 NOX PPM,ALPINE,.005,.004,C,C,.004,.006,.012,.009,.007,.007,.006,.006,.006,.004,.004,.006,.004,.005,.008,.013,.010,.012,.011,.009,.007,.013,19
,CARMEL MT RCH,.010,.007,C,C,C,.010,.037,.027,.052,.035,.029,.028,.028,.027,.024,.022,.017,.026,.022,.025,.026,.016,.016,.010,.024,.052,08
,CHULA VISTA,.003,.006,C,C,.005,.006,.009,.007,.004,.003,.004,.005,.007,.004,.002,.001,.002,.002,.002,.002,.002,.002,.001,.001,.004,.009,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.005,C,C,C,.004,.004,.006,.010,.009,.008,.007,.005,.004,.007,.004,.004,.005,.006,.007,.005,.005,.004,.002,.006,.010,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,.003,C,C,.006,.006,.010,.016,.027,.013,.009,.006,.006,.006,.008,.004,.003,.003,.005,.004,.003,.004,.004,.003,.007,.027,08
,OTAY MESA DVN,.002,.002,C,C,.003,.005,.018,.021,.011,.006,.003,.003,.003,M,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.004,.021,07
,PENDLETON,.003,.004,C,C,.005,.005,.008,.007,.006,.006,M,.004,.003,.004,.010,.004,.002,.001,.002,.002,.001,.001,.001,.003,.004,.010,14
03 NO2 PPM,ALPINE,.005,.004,C,C,.004,.004,.008,.006,.006,.005,.006,.005,.006,.003,.004,.006,.004,.005,.008,.012,.010,.012,.011,.009,.007,.012,19
,CARMEL MT RCH,.007,.006,C,C,C,.007,.016,.012,.025,.020,.016,.017,.017,.017,.015,.013,.010,.016,.014,.016,.015,.010,.009,.007,.014,.025,08
,CHULA VISTA,.003,.006,C,C,.005,.006,.008,.006,.004,.003,.003,.004,.006,.004,.002,.001,.001,.002,.002,.002,.002,.002,.001,.001,.003,.008,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.005,.005,C,C,C,.003,.003,.004,.006,.006,.006,.006,.004,.003,.006,.003,.003,.004,.006,.006,.004,.005,.003,.002,.004,.006,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,.003,C,C,.005,.005,.008,.010,.016,.009,.007,.005,.005,.005,.006,.003,.002,.002,.004,.004,.003,.004,.004,.003,.005,.016,08
,OTAY MESA DVN,.002,.002,C,C,.003,.004,.013,.014,.008,.005,.002,.002,.003,M,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.014,07
,PENDLETON,.002,.003,C,C,.004,.004,.006,.005,.004,.003,M,.002,.002,.002,.006,.002,.001,.000,.001,.001,.001,.000,.001,.003,.003,.006,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.004,.003,.002,.001,.001,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,06
,CARMEL MT RCH,.003,.002,C,C,C,.002,.021,.014,.027,.014,.013,.011,.011,.010,.009,.009,.007,.010,.008,.009,.011,.006,.006,.003,.010,.027,08
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.001,.001,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.002,.002,.004,.003,.002,.001,.001,.000,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.001,.004,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.001,.002,.006,.011,.004,.002,.001,.001,.001,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.002,.011,08
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.005,.007,.003,.001,.000,.000,.000,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,07
,PENDLETON,.001,.001,C,C,.001,.001,.002,.002,.003,.002,M,.002,.001,.002,.004,.002,.001,.001,.001,.001,.001,.001,.001,.001,.002,.004,14
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.3,.6,.4,.6,.5,.5,.5,.5,.6,.4,.4,.4,.6,.5,.6,.5,.4,.3,.3,.4,.6,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,26,25,25,25,25,24,24,23,23,23,23,23,24,24,24,24,24,24,24,25,25,25,24,26,02
