Current Date:,6/19/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
6/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.027,.027,C,C,.023,.023,.031,.037,.040,.043,.047,.052,.053,.050,.049,.047,.045,.044,.042,.039,.035,.033,.029,.024,.038,.053,12
,CHULA VISTA,.027,.025,C,C,.028,.030,.035,.037,.038,.036,.037,.037,.037,.037,.037,.036,.036,.037,.033,.030,.029,.029,.026,.021,.032,.038,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.030,.030,C,C,C,.029,.037,.038,.042,.046,.049,.046,.046,.046,.045,.044,.043,.042,.040,.037,.035,.034,.034,.030,.039,.049,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,,,P,,,,,,M,.038,.040,.041,.040,.040,.039,.040,.040,.039,.036,.033,.028,.028,.030,.036,.036,.041,11
,OTAY MESA DVN,.025,.026,C,C,.035,.028,.034,.039,.042,.045,.043,.042,.041,.041,.040,.040,.039,.038,.037,.032,.029,.030,.031,.031,.035,.045,09
,PENDLETON,.034,.036,C,C,.018,.023,.027,.025,.036,.037,.039,.039,.038,.036,.038,.039,.039,.038,.036,.035,.036,.035,.033,.025,.033,.039,10
02 NOX PPM,ALPINE,.001,.001,C,C,.003,.004,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.001,.002,.002,.002,.004,.004,.002,.004,05
