Current Date:,6/23/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.043,.048,.051,.055,.058,.063,.068,.074,.078,.08,.078,.073,.067,.059,.051,.043,.037,.033,.03,.028,.025,.023,.023,0.051,0.08,10
,CHULA VISTA,.032,.032,.033,.035,.035,.036,.039,.043,.046,.048,.048,.047,.047,.046,.045,.044,.043,.042,.041,.04,.04,.039,.038,.038,0.04,0.048,09
,EL CAJON LES,,,,.04,.045,.049,.055,.059,.063,.064,.064,.062,.057,.053,.048,.045,.043,.041,.04,.039,.039,,,,0.05,0.064,09
,KEARNY MESA,.033,.034,.036,.039,.041,.045,.048,.05,.053,.054,.054,.053,.051,.049,.047,.045,.043,.041,.04,.039,.038,.038,.038,.038,0.043,0.054,09
,OTAY MESA DVN,.031,.032,.033,.036,.038,.041,.045,.049,.052,.054,.055,.054,.052,.051,.049,.046,.044,.041,.04,.039,.038,.037,.034,.032,0.042,0.055,10
,PENDLETON,.042,.042,.042,.043,.044,.044,.045,.046,.047,.048,.049,.049,.049,.05,.05,.05,.051,.051,.05,.05,.05,.048,.047,.045,0.047,0.051,16
