Current Date:,6/26/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.025,.027,.031,.034,.037,.043,.047,.052,.058,.06,.062,.06,.057,.051,.045,.041,.037,.035,.032,.031,.031,.027,.027,.025,0.04,0.062,10
,CHULA VISTA,.029,.028,.029,.031,.032,.033,.035,.036,.036,.036,.035,.033,.031,.029,.027,.025,.024,.023,.022,.021,.02,.021,.021,.022,0.028,0.036,07
,EL CAJON LES,,,,.035,.038,.04,.044,.047,.049,.05,.049,.047,.044,.04,.037,.034,.031,.027,.025,.024,.023,,,,0.038,0.05,09
,KEARNY MESA,.031,.032,.032,.034,.035,.037,.039,.04,.04,.04,.04,.038,.036,.033,.031,.028,.028,.028,.028,.027,.028,.029,.029,.03,0.033,0.04,07
,OTAY MESA DVN,.029,.029,.031,.032,.035,.037,.039,.041,.043,.043,.041,.04,.037,.034,.031,.028,.025,.023,.021,.02,.019,.019,.019,,0.031,0.043,08
,PENDLETON,.031,,,,.033,.034,.035,.036,.036,.035,.035,.035,.034,.034,.034,.034,.034,.033,.032,.032,.031,.029,.028,.028,0.033,0.036,07
