Current Date:,6/19/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.028,.03,.032,.034,.037,.04,.044,.046,.047,.048,.048,.047,.046,.043,.041,.039,.036,.033,.03,.029,.027,.026,.025,.024,0.036,0.048,09
,CHULA VISTA,.03,.032,.034,.034,.034,.035,.036,.037,.036,.036,.036,.036,.035,.034,.033,.032,.03,.028,.026,.025,.024,.024,.024,.025,0.031,0.037,07
,EL CAJON LES,,,,.04,.041,.041,.043,.044,.045,.045,.045,.044,.042,.041,.04,.038,.036,.034,.032,.031,.03,,,,0.039,0.045,08
,KEARNY MESA,,,,,,,,.039,.039,.039,.039,.039,.038,.036,.035,.034,.033,.032,.029,.029,.028,.029,.031,.032,0.034,0.039,07
,OTAY MESA DVN,.031,.034,.037,.038,.038,.039,.04,.041,.041,.041,.04,.039,.038,.037,.035,.034,.033,.032,.031,.03,.03,.031,.031,.031,0.035,0.041,07
,PENDLETON,.027,.027,.027,.029,.03,.033,.034,.036,.037,.038,.038,.037,.037,.037,.037,.036,.034,.032,.029,.028,.027,.024,.02,.018,0.031,0.038,09
