Current Date:,6/30/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
6/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.026,.027,.03,.033,.036,.04,.043,.046,.048,.049,.048,.046,.043,.039,.035,.033,.03,.027,.025,.024,.024,.023,.023,.022,0.034,0.049,09
,CHULA VISTA,.032,.032,.032,.032,.032,.032,.031,.032,.031,.031,.03,.03,.03,.029,.029,.028,.028,.028,.027,.027,.027,.027,.026,.026,0.029,0.032,00
,EL CAJON LES,,,,.036,.037,.037,.038,.038,.039,.039,.038,.036,.034,.033,.032,.031,.029,.029,.028,.027,.027,,,,0.033,0.039,08
,KEARNY MESA,.032,.032,.032,.032,.033,.034,.034,.035,.035,.035,.034,.033,.032,.031,.03,.03,.029,.029,.029,.029,.029,.028,.027,.027,0.031,0.035,07
,OTAY MESA DVN,.027,.028,.028,.03,.031,.032,.034,.035,.035,.035,.034,.031,.029,.028,.026,.025,.023,.023,.022,.022,.022,.022,.022,.022,0.027,0.035,07
,PENDLETON,.032,.031,.032,.032,.032,.033,.033,.033,.033,.032,.032,.032,.032,.032,.032,.032,.032,.031,.031,.03,.03,.029,.028,.027,0.031,0.033,05
