Current Date:,10/24/2022,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
10/23/2022
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.035,.036,.034,.039,.041,.041,.039,.041,.044,.045,.046,.048,.050,.051,.051,.048,.045,.041,.039,.037,.035,.031,.030,.027,.040,.051,13
,CHULA VISTA,.030,C,C,.041,.039,.035,.022,.032,.041,.041,.042,.043,.043,.043,.043,.042,.041,.038,.031,.021,.006,.012,.015,.016,.032,.043,11
,DOWNTOWN SES,.032,C,C,.039,.039,.027,.013,.024,.034,.039,.039,.040,.039,.040,.040,.040,.039,.038,.038,.021,.013,.013,.008,.008,.030,.040,11
,EL CAJON LES,.027,C,C,C,.032,.023,.023,.027,.036,.038,.041,.042,.043,.043,.042,.042,.039,.037,.028,.026,.017,.013,.009,.009,.030,.043,12
,KEARNY MESA,.034,C,C,.032,.032,.020,.012,.031,.037,.039,.041,.044,.045,.044,.044,.043,.041,.032,.032,.017,.013,.016,.014,.013,.030,.045,12
,OTAY MESA DVN,.027,C,C,.038,.036,.036,.033,.034,.039,.039,.041,.042,.043,.043,.043,.041,.039,.034,.029,.027,.025,.026,.027,.026,.034,.043,12
,PENDLETON,.037,C,C,.043,.043,.043,.035,.032,.038,.041,.042,.042,.043,.044,.044,.044,.044,.044,.038,.030,.030,.023,.026,.027,.037,.044,13
03 NO2 PPB,ALPINE,.7,.7,.9,.8,1.0,1.2,2.5,2.0,1.3,1.6,1.6,1.6,1.8,1.9,1.9,2.3,2.7,3.4,3.8,3.8,4.1,3.5,4.0,4.8,2.2,4.8,23
,CARMEL MT RCH,3.4,C,C,2.5,5.1,8.2,4.1,4.7,3.1,2.9,4.9,8.7,7.2,7.9,6.8,6.8,7.7,10.3,12.4,12.7,8.6,9.5,21.3,14.6,7.8,21.3,22
,CHULA VISTA,2.5,C,C,2.1,2.8,3.6,9.8,6.3,2.7,2.0,2.1,2.1,2.0,2.1,2.2,2.2,2.5,3.6,6.5,11.4,25.5,16.8,13.2,11.6,6.1,25.5,20
,DOWNTOWN SES,1.8,C,C,2.0,1.8,8.4,18.0,11.1,6.1,1.6,1.3,1.2,1.2,1.0,1.2,1.0,1.5,2.6,2.2,15.6,20.7,19.2,21.7,19.8,7.3,21.7,22
,EL CAJON LES,1.1,C,C,C,2.2,3.9,4.1,3.1,1.4,1.4,1.3,1.0,1.2,1.1,1.4,1.5,2.1,3.4,8.7,7.8,10.4,9.9,10.8,8.8,4.1,10.8,22
,KEARNY MESA,1.3,C,C,3.8,4.7,10.8,13.7,4.7,2.7,3.7,2.4,1.5,1.4,1.4,1.5,1.9,2.4,7.0,7.7,14.6,17.4,12.4,14.8,13.8,6.6,17.4,20
,OTAY MESA DVN,4.0,C,C,.9,1.6,1.8,2.7,4.4,3.0,2.2,2.8,3.0,3.0,2.9,2.9,3.7,4.7,5.9,7.0,6.6,5.6,4.6,4.6,3.3,3.6,7.0,18
,PENDLETON,1.5,C,C,1.1,1.1,1.1,3.3,5.1,2.8,2.0,1.6,2.3,1.3,1.2,1.2,1.1,1.2,1.4,5.3,11.4,8.9,11.1,5.9,4.9,3.4,11.4,19
04 NO PPB,ALPINE,.0,.0,.0,.0,.0,.0,.3,.3,.3,.3,.2,.2,.3,.3,.3,.3,.1,.0,.0,.0,.0,.0,.0,.1,.1,.3,06
,OTAY MESA DVN,.4,C,C,.2,.3,.2,.4,1.1,.7,.8,1.0,1.1,.9,.9,.9,.9,.5,.3,.3,.7,.5,.5,.3,.3,.6,1.1,07
,PENDLETON,.0,C,C,.0,.0,.0,.0,.2,.2,.2,.1,.4,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.4,11
06 CO PPM,CARMEL MT RCH,.2,C,C,.2,.2,.3,.2,.2,.2,.2,.3,.3,.4,.6,.4,.5,.5,.6,.6,.6,.3,.2,.7,.4,.4,.7,22
10 INTMP °C,ALPINE,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,28,27,28,23
,CARMEL MT RCH,26,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,01
,CHULA VISTA,25,26,26,25,25,25,24,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,25,25,26,01
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,EL CAJON LES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,26,26,26,26,26,26,00
,KEARNY MESA,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,24,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,26,26,26,26,25,24,23,24,26,26,27,27,27,27,26,27,00
,PENDLETON,25,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,26,01
11 PM2.5 µg/M3,ALPINE,3.7,1.7,.4,3.4,6.9,7.9,9.0,9.2,9.5,8.8,9.1,9.9,10.9,10.5,10.7,10.6,10.8,11.2,11.5,11.1,11.1,11.3,10.8,10.6,8.7,11.5,18
,DOWNTOWN SES,6.6,3.9,6.1,9.3,10.1,10.4,10.3,10.7,10.8,10.4,10.4,10.0,10.6,10.5,10.9,11.0,10.8,10.8,10.8,12.7,14.2,14.5,14.8,14.1,10.6,14.8,22
,EL CAJON LES,5.2,4.5,3.2,4.6,7.5,8.2,8.0,9.1,9.8,9.9,10.2,10.3,10.3,10.5,10.4,10.7,11.2,11.2,11.5,11.5,14.8,13.0,12.6,12.0,9.5,14.8,20
,OTAY MESA DVN,18.9,13.4,4.3,8.8,10.5,11.8,13.1,12.8,12.0,11.6,12.4,12.2,12.3,11.7,11.2,12.3,12.9,13.6,14.7,18.3,15.0,15.1,16.2,13.8,12.8,18.9,00
,PENDLETON,5.5,9.5,9.8,10.4,10.0,10.4,10.0,10.2,10.4,11.3,11.7,10.9,9.9,9.9,10.0,9.8,9.9,11.1,11.0,11.1,11.0,12.3,10.6,10.4,10.2,12.3,21
12 VWDR °,ALPINE,221,217,246,279,283,292,178,173,198,197,247,220,212,223,225,224,232,275,279,321,335,72,121,103,0,335,20
,CHULA VISTA,215,228,247,273,284,231,123,157,239,249,247,240,239,239,232,241,222,227,145,110,67,75,69,58,0,284,04
,DOWNTOWN SES,247,232,258,270,268,16,64,95,210,208,200,208,214,218,209,210,213,229,242,45,40,59,22,33,0,270,03
,EL CAJON LES,216,231,223,246,265,162,162,156,160,158,199,193,219,216,224,227,233,260,218,190,108,99,108,102,0,265,04
,KEARNY MESA,242,240,285,300,305,187,131,148,143,183,170,208,201,211,214,224,223,278,301,46,58,103,46,62,0,305,04
,OTAY MESA DVN,136,199,262,301,294,296,191,224,245,274,190,199,201,202,216,221,211,235,336,42,49,37,73,98,0,336,18
,PENDLETON,244,249,248,254,235,207,129,94,113,175,186,203,219,226,239,243,246,254,338,24,69,62,36,50,0,338,18
13 SIGTHETA °,ALPINE,24,24,31,26,28,30,17,16,27,38,44,49,29,34,22,29,32,26,24,27,19,40,67,41,31,67,22
,CHULA VISTA,24,23,21,20,18,27,11,20,25,23,27,30,26,24,24,23,20,21,16,15,18,20,23,23,22,30,11
,DOWNTOWN SES,20,24,19,21,23,40,18,17,65,23,26,27,27,23,24,20,21,26,32,23,13,17,12,18,24,65,08
,EL CAJON LES,23,21,21,26,20,22,12,19,24,15,28,40,32,29,27,24,24,22,18,58,22,21,50,53,27,58,19
,KEARNY MESA,11,13,9,7,9,28,9,15,33,23,29,28,31,18,21,19,16,11,12,11,8,11,10,12,16,33,08
,OTAY MESA DVN,14,15,14,13,13,18,18,22,24,20,30,25,22,21,24,20,15,10,35,11,17,19,42,50,21,50,23
,PENDLETON,18,10,12,12,15,49,39,16,22,21,18,17,17,18,15,17,16,18,20,7,16,14,10,12,18,49,05
14 VWSP MPH,ALPINE,6.2,6.2,4.9,4.7,2.4,2.2,3.4,4.0,3.9,3.2,3.5,3.4,5.1,5.2,6.5,5.4,3.9,3.1,1.6,1.0,1.3,1.2,.4,1.1,.0,6.5,14
,CHULA VISTA,2.9,4.7,4.2,4.2,3.1,.7,1.9,2.2,3.1,4.9,5.2,5.5,6.8,6.7,7.5,6.8,5.5,3.4,1.0,1.2,.8,1.6,1.9,1.8,.0,7.5,14
,DOWNTOWN SES,5.6,4.2,3.9,4.1,2.7,.4,1.6,1.9,.6,4.5,4.6,5.5,6.3,6.8,6.5,6.2,5.2,2.6,.7,1.2,1.6,1.7,1.6,1.0,.0,6.8,13
,EL CAJON LES,4.2,3.8,3.7,1.4,2.8,.7,3.0,3.0,4.5,5.8,5.0,4.6,5.2,5.8,5.3,6.0,4.8,3.4,1.4,.3,1.2,1.3,.4,1.2,.0,6.0,15
,KEARNY MESA,8.6,6.2,5.3,5.4,.7,.0,.0,1.1,2.4,3.5,5.0,6.1,6.9,8.3,8.4,7.4,6.1,3.6,.0,.0,.0,.0,.0,.0,.0,8.6,00
,OTAY MESA DVN,5.4,5.6,5.5,3.6,3.2,1.8,1.0,1.7,3.2,4.9,4.6,6.5,6.9,8.3,6.5,7.0,6.7,4.6,.8,2.5,3.2,3.1,1.3,.7,.0,8.3,13
,PENDLETON,6.2,11.4,11.1,8.5,6.0,3.0,1.8,4.0,5.4,6.2,6.6,6.9,7.2,7.0,6.1,4.6,3.9,2.5,1.4,3.2,3.5,3.9,5.1,5.2,.0,11.4,01
15 SWSP MPH,ALPINE,6.7,6.7,5.7,5.3,2.7,2.5,3.6,4.1,4.4,5.3,4.6,4.6,6.0,6.4,6.9,6.1,4.7,3.4,1.9,1.2,1.4,1.5,.8,1.4,4.1,6.9,14
,CHULA VISTA,3.2,5.2,4.8,4.4,3.2,1.6,2.0,2.4,3.3,5.2,5.9,6.4,7.5,7.2,8.2,7.3,5.9,3.6,1.1,1.3,.8,1.8,2.2,1.9,4.0,8.2,14
,DOWNTOWN SES,5.9,4.5,4.2,4.3,2.9,1.2,1.7,2.0,1.5,4.9,5.3,6.3,7.0,7.4,7.1,6.6,5.6,2.8,.8,1.4,1.7,1.8,1.7,1.1,3.7,7.4,13
,EL CAJON LES,4.6,4.0,4.2,1.6,3.0,1.3,3.1,3.2,4.8,6.1,5.7,5.6,6.5,6.7,6.1,6.5,5.2,3.7,1.5,1.1,1.4,1.5,1.0,1.3,3.7,6.7,13
,KEARNY MESA,8.8,6.9,5.5,5.5,.7,.0,.0,1.1,2.5,3.9,5.9,7.2,8.0,8.8,9.1,7.8,6.4,3.9,.0,.0,.0,.0,.0,.0,3.8,9.1,14
,OTAY MESA DVN,5.6,6.5,5.9,3.7,3.3,1.9,1.1,1.9,3.8,5.3,5.4,7.1,7.8,8.9,7.2,7.3,6.9,4.8,1.9,2.6,3.4,3.3,1.8,1.3,4.5,8.9,13
,PENDLETON,6.5,11.6,11.3,8.7,6.3,3.5,2.6,4.1,5.9,6.9,7.0,7.2,7.5,7.4,6.3,4.8,4.1,2.6,2.0,3.2,3.8,4.1,5.2,5.3,5.7,11.6,01
16 AMBTEMP °F,ALPINE,55.1,55.0,55.1,54.2,53.1,52.1,52.1,52.8,54.3,56.7,57.8,59.0,61.4,62.5,62.4,61.0,58.5,56.1,55.4,54.2,53.3,52.5,52.1,51.6,55.8,62.5,13
,CARMEL MT RCH,59.7,59.6,59.0,58.3,57.5,56.0,56.2,58.4,60.1,62.0,65.2,64.9,66.5,66.3,65.4,64.5,63.4,61.4,60.4,59.6,58.9,57.2,56.9,55.8,60.6,66.5,12
,CHULA VISTA,63.2,62.4,62.2,61.6,61.1,60.0,59.6,63.0,64.1,65.6,67.3,68.5,69.5,69.6,69.7,68.1,66.1,63.9,62.9,62.0,60.8,59.9,59.1,58.6,63.7,69.7,14
,DOWNTOWN SES,63.5,61.9,62.6,61.9,61.4,59.7,59.5,61.8,63.2,65.1,66.3,67.2,67.2,67.5,67.4,66.6,65.4,64.2,63.9,63.1,62.3,61.5,60.5,59.8,63.5,67.5,13
,EL CAJON LES,61.2,60.5,60.3,60.4,59.2,57.5,56.9,58.9,62.5,64.5,67.0,68.6,69.1,69.4,68.9,67.6,64.8,62.9,61.4,60.3,58.8,57.1,56.4,55.3,62.1,69.4,13
,KEARNY MESA,62.7,62.0,61.0,60.1,59.5,58.1,57.7,61.8,62.8,64.0,65.9,67.8,68.0,68.1,68.3,67.3,65.5,63.3,62.9,60.4,59.7,57.8,58.1,57.2,62.5,68.3,14
,OTAY MESA DVN,60.9,60.6,60.0,59.5,59.0,58.3,58.6,60.9,61.5,62.6,65.1,66.4,67.1,66.8,67.6,66.3,64.0,60.4,60.2,59.8,58.6,58.3,58.5,57.4,61.6,67.6,14
,PENDLETON,63.3,64.0,63.3,63.1,62.9,63.0,62.4,62.7,64.5,67.4,68.5,69.5,70.7,71.0,70.5,69.6,67.2,65.4,64.8,63.4,62.4,60.8,59.3,59.3,65.0,71.0,13
17 RELHUM %,ALPINE,97,97,97,97,97,97,97,92,83,70,66,63,58,54,52,56,65,75,78,82,84,86,86,87,80,97,00
,EL CAJON LES,96,97,97,97,95,93,96,93,72,62,53,48,47,47,48,52,59,64,68,71,76,80,82,84,74,97,01
,KEARNY MESA,100,100,100,100,96,96,100,93,79,66,60,51,50,50,52,54,58,67,69,78,81,89,90,92,78,100,00
18 PRES mmHg,EL CAJON LES,745,745,744,744,745,745,745,746,746,746,746,746,745,745,745,746,746,747,747,748,749,749,749,750,746,750,23
,KEARNY MESA,746,746,746,746,746,746,747,747,747,747,747,747,747,747,747,747,747,748,749,749,750,750,750,751,748,751,23
19 SOLAR W/M2,EL CAJON LES,-2,-1,-2,-2,-3,-4,50,136,349,464,587,674,624,591,422,244,50,-4,-5,-5,-4,-4,-4,-4,173,674,11
,KEARNY MESA,1,1,0,1,0,1,55,288,219,301,677,794,662,621,511,282,85,2,0,0,0,0,0,0,188,794,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,3,10,17,26,34,37,35,32,23,13,4,0,0,0,0,0,0,0,10,37,11
25 NOY,EL CAJON LES,1.29,1.35,.85,2.03,C,C,3.74,3.77,2.10,2.15,2.23,2.18,2.51,2.44,2.57,2.66,2.72,3.77,8.88,8.33,10.33,9.89,11.14,8.90,4.35,11.14,22
26 NOY-NO,EL CAJON LES,1.25,1.29,.85,1.97,C,C,3.49,3.09,1.77,1.80,1.83,1.85,2.12,2.06,2.11,2.31,2.42,3.55,8.19,7.52,10.17,9.73,10.56,8.76,4.03,10.56,22
27 NO Trace,EL CAJON LES,.03,.06,.00,.06,C,C,.25,.68,.33,.34,.39,.32,.39,.38,.45,.34,.29,.21,.69,.81,.16,.15,.57,.14,.32,.81,19
28 SO2 Tr PPB,EL CAJON LES,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,140.3,C,C,C,120.7,153.5,145.7,143.5,126.6,132.8,136.8,130.2,131.1,131.0,133.3,135.2,143.5,163.2,248.9,254.8,304.9,241.4,286.3,228.7,172.9,304.9,20
BCarbon ug/m3,10TH AVE MARINE TERM,.09,.05,.04,.05,.06,1.14,.48,.32,.16,.08,.16,.10,.13,.19,.10,.09,.08,.11,.11,.20,.97,.92,1.11,1.28,.33,1.28,23
,BOSTON AVE,.10,.08,.07,.07,.15,.45,.83,.50,.24,.15,.23,.22,.13,.18,.12,.13,.19,.15,.35,.88,1.16,1.20,1.20,1.32,.42,1.32,23
,CHICANO PARK,.12,.17,.07,.05,.09,.32,.47,.39,.15,.15,.10,.13,.10,.13,.12,.14,.20,.20,.12,.67,.92,.92,1.02,.84,.32,1.02,22
,DOWNTOWN SES,.12,.09,.06,.05,.06,.26,.54,.41,.22,.07,.14,.08,.07,.07,.07,.07,.07,.10,.10,.65,.95,.77,1.14,.98,.30,1.14,22
,OCEANVIEW BLVD,.09,.06,.06,.08,.08,.22,.28,.20,.17,.15,.11,.09,.12,.11,.08,.10,.12,.17,.34,.41,.68,.85,1.25,1.04,.29,1.25,22
,SAN YSIDRO,.13,.07,.02,.12,.15,.13,.26,.40,.11,.11,.10,.13,.13,.12,.16,.15,.23,.27,.30,.61,.48,.27,.26,.29,.21,.61,19
PM10 STD,ALPINE,6.2,2.3,1.2,7.4,15.9,18.2,20.8,23.2,25.3,22.8,25.0,26.6,27.5,28.9,27.8,28.4,29.0,28.9,30.1,26.9,27.2,25.9,24.8,24.1,21.8,30.1,18
,DOWNTOWN SES,12.1,7.1,15.0,23.7,25.5,25.5,25.3,28.5,27.7,28.7,29.5,28.1,30.9,29.5,29.7,27.7,27.1,27.3,28.4,30.4,32.7,33.1,32.3,28.7,26.4,33.1,21
