Current Date:,5/22/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,CARMEL MT RCH,.004,.006,C,C,C,.005,.014,.013,.022,.019,.020,.019,.019,.018,.016,.012,.010,.012,.011,.010,.011,.007,.007,.007,.012,.022,08
,CHULA VISTA,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,-.001,-.001,C,C,C,.001,.002,.003,.002,.001,.000,.000,-.001,-.001,-.001,.000,.000,.000,.001,.000,.001,.000,-.001,-.001,.000,.003,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.006,.009,.007,.004,.003,M,.001,.002,.002,.001,.002,.004,.002,.001,.002,.001,.001,.002,.001,.001,.002,.009,05
,OTAY MESA DVN,.001,.000,C,C,.005,.008,.012,.007,.005,.003,.004,M,M,.002,.002,.004,.004,.002,.002,.001,.002,.003,.002,.001,.004,.012,06
,PENDLETON,.000,.001,C,C,.003,.003,.004,.001,.002,.001,.001,.001,.001,.003,.001,.002,.001,.000,.000,.000,.001,.000,.000,.000,.001,.004,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,CARMEL MT RCH,.001,.001,C,C,C,.001,.010,.011,.019,.019,.021,.018,.018,.019,.017,.012,.007,.010,.010,.008,.007,.004,.003,.003,.010,.021,10
,CHULA VISTA,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.000,.001,.002,.001,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.001,.001,.001,.001,M,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,05
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.002,.001,.001,.001,.001,M,M,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
,PENDLETON,.001,.001,C,C,.003,.001,.001,.001,.001,.002,.001,.001,.001,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.004,13
06 CO PPM,CARMEL MT RCH,.2,.3,C,C,C,.2,.4,.4,.5,.4,.4,.4,.5,.6,.6,.5,.5,.5,.5,.4,.4,.4,.3,.3,.4,.6,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,27,27,27,27,27,27,26,25,25,25,25,24,24,25,24,25,26,26,26,26,26,26,25,27,02
,CARMEL MT RCH,25,25,25,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,03
,CHULA VISTA,25,26,26,26,25,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,25,26,26,26,26,01
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,05
,OTAY MESA DVN,24,25,25,24,24,24,24,25,24,24,24,24,24,24,24,24,23,24,25,24,24,25,25,25,24,25,01
,PENDLETON,23,24,23,24,23,24,23,24,24,23,23,23,22,22,22,22,23,23,23,23,24,23,23,24,23,24,01
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,-.8,3.6,10.3,8.7,5.9,3.3,4.7,8.0,6.6,7.7,11.8,11.4,10.4,7.9,7.3,6.9,4.0,5.0,7.2,8.7,7.6,7.9,7.3,5.9,6.9,11.8,10
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,3.0,2.6,5.5,4.2,-.3,3.4,5.8,7.0,8.7,8.6,8.9,9.0,6.9,2.4,.0,.6,2.3,5.5,4.9,4.7,3.0,2.7,5.6,4.7,4.5,9.0,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,5.0,5.2,4.0,.8,1.7,5.3,11.7,9.5,15.6,7.5,9.7,7.3,4.3,M,6.8,4.8,4.4,2.4,2.1,4.0,2.7,6.7,10.8,8.9,6.1,15.6,08
,PENDLETON,4.6,6.3,9.2,7.4,9.9,11.2,8.0,10.2,7.4,8.4,8.6,10.1,5.8,M,7.2,6.9,7.1,2.7,4.7,7.6,5.3,5.3,4.4,7.0,7.1,11.2,05
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,230,241,194,184,220,211,227,256,242,259,266,247,262,262,250,229,222,221,221,219,249,256,255,251,236,266,10
,CHULA VISTA,224,208,153,170,185,185,199,207,202,218,220,222,234,231,220,226,261,254,244,232,222,239,218,213,216,261,16
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,200,192,211,196,172,182,196,212,220,209,219,236,235,226,234,230,215,207,224,217,222,231,222,228,214,236,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,234,234,204,159,149,149,180,196,185,186,190,172,196,202,188,178,239,254,278,237,238,244,222,221,206,278,18
,OTAY MESA DVN,202,235,241,152,144,191,157,176,201,186,197,205,215,230,248,244,257,262,263,283,261,286,246,237,222,286,21
,PENDLETON,201,219,223,222,215,193,165,174,183,190,183,187,210,212,212,232,226,241,236,216,206,217,221,211,208,241,17
13 SIGTHETA °,ALPINE,25,24,21,19,24,23,24,26,22,31,30,31,41,35,31,30,26,25,25,28,22,24,24,23,26,41,12
,CHULA VISTA,22,21,17,14,17,19,23,22,23,26,25,26,21,21,22,25,21,19,18,17,21,20,25,21,21,26,09
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,22,16,19,18,43,31,17,21,26,22,26,24,28,25,21,24,24,23,20,23,20,23,25,23,24,43,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,14,10,15,13,10,10,15,15,15,16,24,18,17,16,17,19,17,13,13,20,12,12,13,11,15,24,10
,OTAY MESA DVN,14,21,13,9,17,12,15,17,11,16,17,23,26,18,13,14,11,8,11,15,20,12,12,13,15,26,12
,PENDLETON,17,12,13,15,15,30,18,20,16,18,17,18,18,M,17,21,23,20,15,14,15,16,15,14,17,30,05
14 VWSP MPH,ALPINE,2.6,2.9,2.7,2.6,2.1,2.1,2.4,3.4,4.3,3.8,4.6,4.7,4.4,5.2,5.7,6.1,5.8,4.8,3.5,3.1,3.0,3.1,2.4,2.3,3.7,6.1,15
,CHULA VISTA,2.7,2.5,1.8,2.7,3.4,3.1,3.6,5.4,7.1,6.3,6.9,7.4,8.6,8.0,6.0,4.8,6.1,5.7,5.4,4.5,3.6,3.8,2.8,3.5,4.8,8.6,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,3.5,4.4,3.6,3.6,1.9,2.8,5.1,4.7,4.7,6.1,6.7,7.9,7.6,7.8,8.3,6.7,5.0,5.0,4.5,3.9,4.7,3.9,2.9,2.8,4.9,8.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.9,4.9,3.5,3.9,5.7,6.5,5.8,7.0,8.5,9.2,9.3,10.4,8.9,9.9,8.5,5.6,7.0,6.2,5.2,3.9,6.2,6.6,4.4,5.5,6.6,10.4,11
,OTAY MESA DVN,4.2,3.7,2.1,4.2,3.3,3.6,4.6,6.0,9.0,8.8,8.5,7.1,7.3,8.8,11.1,8.0,6.2,7.2,5.6,3.3,1.4,4.5,3.8,3.0,5.6,11.1,14
,PENDLETON,5.2,6.9,5.3,3.9,3.8,2.7,2.7,3.5,6.8,7.0,7.5,6.7,6.4,7.6,6.8,4.9,3.9,4.8,6.2,6.0,6.2,5.9,5.9,6.7,5.6,7.6,13
15 SWSP MPH,ALPINE,2.9,3.2,3.0,2.9,2.4,2.3,3.1,3.7,4.6,4.3,5.2,5.3,5.6,6.5,6.7,7.0,6.4,5.2,3.9,3.5,3.3,3.4,2.6,2.6,4.2,7.0,15
,CHULA VISTA,2.8,2.7,1.9,2.8,3.5,3.3,4.0,5.8,7.8,7.0,7.6,8.2,9.1,8.5,6.5,6.0,6.6,6.0,5.7,4.8,3.9,4.0,3.1,3.7,5.2,9.1,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,3.7,4.6,3.9,3.8,2.2,3.2,5.4,5.3,5.1,6.7,7.6,8.6,8.5,8.5,8.9,7.4,5.7,5.4,4.8,4.5,5.0,4.2,3.3,3.3,5.4,8.9,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.0,5.0,3.7,4.1,5.8,6.6,6.4,7.3,8.8,9.6,10.0,11.1,10.2,10.4,8.9,7.0,7.3,6.4,5.4,4.3,6.4,6.7,4.5,5.6,6.9,11.1,11
,OTAY MESA DVN,4.4,4.8,2.5,4.4,3.5,3.8,4.8,6.4,9.3,9.2,8.9,7.7,8.3,9.4,11.4,8.2,6.3,7.3,5.7,3.5,1.6,4.7,4.3,3.1,6.0,11.4,14
,PENDLETON,5.5,7.0,5.5,4.0,4.0,4.3,3.0,3.7,7.0,7.3,7.8,7.1,6.7,7.9,7.2,5.2,4.3,5.2,6.5,6.2,6.5,6.1,6.1,6.9,5.9,7.9,13
16 AMBTEMP °F,ALPINE,52.4,51.9,51.9,52.0,51.9,51.8,52.8,53.6,55.0,57.1,59.2,62.9,65.9,64.9,63.8,60.2,56.4,54.9,53.8,53.5,53.1,52.6,52.0,51.7,55.6,65.9,12
,CARMEL MT RCH,56.5,56.2,55.9,55.8,55.5,55.7,56.6,58.2,59.4,60.5,61.4,63.8,65.6,67.0,66.8,66.0,62.1,59.9,58.0,57.5,57.7,57.5,57.4,57.2,59.5,67.0,13
,CHULA VISTA,57.2,56.7,56.7,56.9,57.0,57.5,59.1,60.5,62.8,63.4,63.9,65.5,66.3,63.2,61.0,60.8,61.6,60.9,59.4,59.0,58.9,58.8,58.8,58.7,60.2,66.3,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,58.7,57.7,56.8,56.2,56.3,56.8,57.7,59.1,60.2,61.3,63.8,64.3,66.0,66.5,64.5,62.4,61.1,60.9,60.2,59.4,58.9,58.5,58.2,58.1,60.2,66.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,58.5,57.6,57.4,57.5,57.4,57.7,58.7,59.3,60.2,61.1,62.7,64.3,64.1,62.0,60.1,60.4,61.0,59.3,59.1,59.4,59.0,59.0,58.9,59.1,59.7,64.3,11
,OTAY MESA DVN,56.9,55.5,54.8,55.1,55.4,55.3,56.5,57.9,58.3,60.4,60.8,63.0,64.7,64.8,62.6,59.4,58.3,57.9,57.1,56.6,56.3,56.5,56.2,55.6,58.2,64.8,13
,PENDLETON,59.2,59.7,59.3,59.7,59.9,59.7,58.6,58.5,60.1,62.4,63.0,63.0,65.4,65.7,64.7,64.4,63.9,62.2,61.5,61.1,61.2,61.2,61.0,60.8,61.5,65.7,13
17 RELHUM %,ALPINE,98,98,98,97,97,97,94,89,83,74,67,56,51,53,57,68,78,81,84,85,87,89,90,90,82,98,00
,EL CAJON LES,80,87,92,91,89,87,83,77,72,66,60,60,56,56,64,69,72,70,72,75,77,77,77,76,74,92,02
,KEARNY MESA,89,93,94,93,91,90,84,79,73,69,62,58,61,71,80,79,75,82,81,78,79,79,78,71,79,94,02
18 PRES mmHg,KEARNY MESA,745,745,745,745,745,745,746,746,746,746,746,746,746,746,745,745,745,745,746,746,746,746,746,746,746,746,06
19 SOLAR W/M2,KEARNY MESA,-2,-2,-2,-2,-1,18,78,108,228,309,519,663,496,454,231,101,98,30,4,-2,-2,-2,-2,-2,138,663,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,07
29 CO Tr PPB,EL CAJON LES,158.5,153.5,C,C,C,164.2,196.0,205.5,196.0,182.7,158.8,C,154.0,162.8,162.3,174.2,180.4,175.9,188.6,181.4,182.7,160.4,162.3,131.1,171.5,205.5,07
