Current Date:,5/9/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
5/8/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.052,.052,.051,.051,.053,.055,.057,.061,.064,.066,.067,.066,.062,.056,.049,.042,.035,.03,.026,.023,.021,.024,.026,.025,0.046,0.067,10
,CHULA VISTA,,,,,,,,.038,.04,.04,.039,.038,.037,.036,.035,.035,.035,.035,.034,.034,.034,.032,.03,.027,0.035,0.04,08
,EL CAJON LES,,,,.029,.033,.036,.041,.046,.049,.051,.051,.049,.046,.042,.039,.037,.035,.034,.033,.033,.034,,,,0.039,0.051,09
,KEARNY MESA,.016,.02,.025,.025,.025,.032,.037,.04,.042,.043,.042,.041,.039,.036,.034,.033,.032,.032,.033,.033,.034,.035,.034,.033,0.033,0.043,09
,OTAY MESA DVN,,,,.028,.032,.036,.041,.041,.044,.046,.046,.044,.042,.039,.036,.034,.032,.031,.03,.029,.029,.026,.023,.021,0.034,0.046,09
,PENDLETON,.02,.021,.025,.028,.03,.033,.036,.038,.039,.04,.039,.038,.037,.037,.036,.036,.037,.037,.036,.036,.036,.035,.034,.032,0.034,0.04,09
