Current Date:,5/8/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
5/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.031,.031,.032,.037,.041,.048,.054,.06,.063,.064,.064,.062,.058,.053,.049,.045,.043,.041,.04,.039,.039,.044,.049,.05,0.047,0.064,09
,CHULA VISTA,.034,.035,.036,.037,.038,.038,.039,.04,.04,.04,.039,.037,.035,.034,.031,.027,.024,.022,.021,.02,.018,,,,0.032,0.04,07
,EL CAJON LES,,,,.041,.043,.044,.046,.049,.051,.052,.05,.047,.045,.042,.039,.035,.032,.029,.026,.025,.023,,,,0.039,0.052,09
,KEARNY MESA,.029,.032,,.035,.037,.038,.042,.044,.046,.046,.046,.044,.042,.039,.036,.033,.029,.025,.021,.019,.017,.015,.013,.014,0.032,0.046,08
,OTAY MESA DVN,.033,.033,.035,.036,.038,.04,.041,.043,.045,.047,.047,.045,.043,.04,.038,.035,.033,.03,.027,.026,.025,.023,.022,,0.035,0.047,09
,PENDLETON,.037,.037,,,.038,.039,.041,.043,.045,.045,.045,.045,.044,.043,.042,.039,.037,.034,.03,.028,.026,.022,.019,.019,0.036,0.045,08
