Current Date:,5/25/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
5/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.032,.032,.031,.031,.032,.032,.034,.036,.038,.039,.04,.04,.041,.041,.039,.037,.035,.034,.033,.032,.031,.031,.031,.032,0.034,0.041,12
,CHULA VISTA,.034,.035,.035,.035,.035,.035,,,,,,,.034,.034,.034,.034,.034,.034,.034,.034,.034,.034,.033,.033,0.034,0.035,01
,EL CAJON LES,,,,.032,.033,.034,.036,.038,.039,.04,.041,.041,.04,.039,.038,.036,.036,.035,.035,.034,.034,,,,0.036,0.041,10
,KEARNY MESA,.034,.034,.034,.035,.035,.036,.038,.039,.039,.04,.04,.039,.038,.037,.037,.036,.036,.035,.035,.035,.035,.035,.034,.034,0.036,0.04,09
,OTAY MESA DVN,.032,.032,.032,.033,.034,.035,.037,.038,.039,.039,.039,.039,.039,.038,.037,.036,.036,.035,.035,.035,.035,.035,.035,.035,0.035,0.039,08
,PENDLETON,.041,.041,.041,.041,.041,.041,.04,.04,.04,.04,.039,.039,.039,.038,.039,.039,.039,.039,.04,.04,.04,.04,.037,.036,0.039,0.041,00
