Current Date:,5/18/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
5/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.035,,,,,,,,,,.046,.045,.045,.043,.042,.041,.04,.04,.039,.039,.039,.039,.039,.039,0.04,0.046,10
,CHULA VISTA,.03,.031,.034,.034,.034,.037,.037,.037,.037,.036,.036,.036,.036,.036,.036,.037,.037,.037,.038,.038,.038,.038,.038,.037,0.036,0.038,18
,EL CAJON LES,,,,.041,.041,.042,.043,.043,.043,.043,.042,.042,.041,.041,.04,.04,.04,.04,.04,.04,.04,,,,0.041,0.043,06
,KEARNY MESA,.015,.019,.024,.026,.028,.033,.038,.04,.041,.041,.04,.04,.039,.039,.038,.038,.037,.038,.038,.038,.038,.034,.031,.03,0.034,0.041,08
,OTAY MESA DVN,.032,.033,.034,.034,.035,.036,.039,.04,.041,.041,.04,.039,.039,.038,.037,.036,.036,.036,.036,.036,.036,.037,.037,.037,0.036,0.041,08
,PENDLETON,.024,.026,.029,.03,.031,.034,.037,.039,.039,.039,.039,.039,.039,.039,.039,.039,.039,.039,.039,.039,.039,.037,.035,.033,0.035,0.039,07
