,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.006,.009,C,C,.015,.019,.016,.007,.006,.002,.002,.001,.001,.001,.002,.001,.001,.001,.001,.001,.001,.002,.004,.006,.005,.019,05
,OTAY MESA DVN,.005,.005,C,C,.011,.015,.011,.006,.006,M,M,M,M,M,.002,.002,.002,.003,.003,.002,.002,.001,.002,.002,.005,.015,05
,PENDLETON,.005,.003,C,C,.004,.009,.007,.005,.003,.004,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.002,.009,05
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.001,M,M,M,M,M,M,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.001,.001,C,C,.004,.002,.002,.003,.012,.012,.009,.009,.010,.009,.011,.009,.007,.007,.005,.004,.002,.002,.000,.000,.006,.012,08
,CHULA VISTA,.000,.000,C,C,.001,.003,.006,.004,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.001,.006,06
,DOWNTOWN SES,.000,.000,C,C,.001,.002,.005,.003,.002,.001,.001,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,06
,EL CAJON LES,.000,.001,C,C,C,.000,.002,.001,.001,.001,.001,.000,.000,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.002,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.002,.007,.006,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,05
,OTAY MESA DVN,.000,.000,C,C,.001,.005,.004,.003,.002,M,M,M,M,M,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,05
,PENDLETON,.000,.000,C,C,.001,.001,.006,.003,.001,.003,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,06
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,C,.2,.2,.2,.3,.3,.3,.4,.3,.4,.5,.4,.4,.4,.3,.3,.3,.3,.2,.2,.3,.5,14
10 INTMP °C,ALPINE,27,27,27,27,27,27,27,26,25,24,23,24,24,24,24,24,25,25,25,26,26,26,26,26,26,27,00
,CARMEL MT RCH,26,26,27,26,27,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,02
,CHULA VISTA,24,24,24,24,23,23,23,24,25,25,26,26,25,24,26,26,26,26,26,26,26,26,25,24,25,26,10
,DOWNTOWN SES,24,25,24,24,24,25,24,24,24,23,23,23,22,23,23,23,23,24,24,24,24,24,24,24,24,25,01
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,27,26,27,26,26,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,25,26,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,00
,OTAY MESA DVN,26,26,26,26,26,25,23,22,22,23,23,23,24,24,25,26,26,26,26,26,26,26,26,26,25,26,00
,PENDLETON,26,27,27,27,27,27,27,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,01
11 PM2.5 µg/M3,ALPINE,6.6,7.4,5.0,2.4,3.7,3.4,6.2,8.5,6.7,3.0,4.1,8.9,6.0,5.6,4.8,3.2,6.9,6.6,5.6,5.8,6.0,6.2,3.7,1.0,5.3,8.9,11
,DOWNTOWN SES,M,M,M,M,M,M,M,M,M,M,8.1,M,2.4,4.7,5.0,4.5,3.0,1.1,.0,3.1,2.7,-.8,-.6,.7,2.6,8.1,10
,EL CAJON LES,11.0,9.0,10.7,7.4,8.8,11.2,9.6,12.2,11.9,15.8,6.9,10.0,9.2,6.9,5.3,7.6,3.6,2.1,4.4,4.4,2.7,3.5,4.3,4.1,7.6,15.8,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,14.9,13.7,27.0,25.5,29.9,33.6,21.8,19.1,14.2,8.6,6.0,5.8,6.0,4.2,3.7,4.0,2.3,3.0,3.8,2.8,1.0,.8,2.3,2.3,10.6,33.6,05
,PENDLETON,5.5,6.3,5.2,3.6,5.3,3.8,2.6,6.2,7.3,11.2,10.9,6.9,5.1,3.4,1.1,.0,.3,-.3,-.6,-1.6,-2.0,-1.3,.7,2.6,3.4,11.2,09
12 VWDR °,ALPINE,100,81,103,89,106,254,245,135,217,266,251,257,252,225,218,215,242,232,200,240,221,206,220,221,0,266,09
,CHULA VISTA,98,108,102,113,109,106,98,143,241,256,253,266,261,248,237,249,241,231,244,236,236,195,156,134,0,266,11
,DOWNTOWN SES,72,93,73,90,105,93,101,158,216,229,233,235,235,230,204,210,206,221,229,237,215,220,246,254,0,254,23
,EL CAJON LES,164,102,97,103,101,94,101,102,212,233,238,229,217,211,221,227,237,221,199,207,221,210,159,134,0,238,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,52,80,76,61,109,102,136,133,185,237,233,228,235,215,202,236,224,194,231,241,235,177,84,66,0,241,19
,OTAY MESA DVN,9,47,114,352,104,104,112,177,209,261,287,264,259,264,239,238,258,258,271,286,280,308,83,103,0,352,03
,PENDLETON,43,36,38,353,327,344,45,47,42,239,231,241,225,219,219,219,229,224,229,238,247,238,253,278,0,353,03
13 SIGTHETA °,ALPINE,13,66,18,16,17,58,51,62,39,31,32,26,28,31,26,25,26,24,20,19,21,23,24,21,30,66,01
,CHULA VISTA,38,14,14,43,15,20,15,26,27,23,23,22,22,24,22,21,21,20,19,19,19,19,15,14,21,43,03
,DOWNTOWN SES,55,16,22,25,22,15,23,49,24,19,22,23,26,22,25,23,22,20,21,21,21,19,20,29,24,55,00
,EL CAJON LES,31,17,48,35,27,27,25,36,53,32,25,24,24,24,25,22,24,23,26,20,20,19,20,12,27,53,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,21,13,21,19,13,9,12,26,24,17,19,18,20,19,18,16,14,16,17,11,11,23,20,41,18,41,23
,OTAY MESA DVN,33,11,36,49,27,22,32,47,33,31,15,15,18,15,17,15,13,11,13,12,12,42,25,10,23,49,03
,PENDLETON,12,12,13,28,22,13,19,23,49,22,19,16,18,18,17,15,17,15,16,19,17,17,15,23,19,49,08
14 VWSP MPH,ALPINE,2.3,.6,2.0,2.0,2.3,.8,.9,.8,2.1,4.4,5.2,6.6,5.9,5.9,6.5,6.6,5.7,4.2,3.8,1.2,3.1,2.7,3.2,2.9,.0,6.6,11
,CHULA VISTA,1.0,2.3,3.0,1.6,1.8,1.2,2.3,1.9,3.4,6.4,6.4,7.2,7.0,6.3,8.0,7.4,5.6,4.8,3.9,3.6,2.9,1.9,2.0,2.6,.0,8.0,14
,DOWNTOWN SES,.4,2.4,1.6,.9,1.2,1.8,2.0,1.8,5.0,7.1,6.4,7.2,6.5,7.0,7.4,7.3,5.7,4.7,4.7,4.3,3.2,3.1,3.1,2.8,.0,7.4,14
,EL CAJON LES,.6,1.4,2.0,.8,1.1,1.1,1.0,2.0,3.0,4.5,5.9,6.5,6.9,7.1,7.6,7.3,5.7,5.3,4.0,3.6,3.9,2.8,2.4,2.5,.0,7.6,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.3,2.6,2.4,2.5,1.7,2.8,3.8,3.8,3.8,8.2,7.8,8.2,8.5,9.0,9.6,9.0,7.8,6.7,5.3,6.0,4.8,1.8,1.7,.5,.0,9.6,14
,OTAY MESA DVN,1.0,3.2,2.1,.8,2.8,1.8,1.9,1.9,3.4,6.1,9.5,9.6,8.8,9.3,10.2,9.1,6.5,6.2,2.6,2.7,3.1,1.7,1.0,2.2,.0,10.2,14
,PENDLETON,4.5,5.5,5.8,4.2,4.5,3.7,5.8,3.7,.3,4.0,6.1,7.3,7.0,6.9,7.9,8.4,6.6,6.5,5.1,4.1,4.0,3.2,3.9,3.5,.0,8.4,15
15 SWSP MPH,ALPINE,2.4,1.4,2.1,2.1,2.4,1.6,1.7,1.7,3.4,5.1,6.1,7.4,6.6,7.1,7.2,7.3,6.3,4.6,4.1,1.5,3.4,2.9,3.5,3.2,4.0,7.4,11
,CHULA VISTA,1.5,2.4,3.1,1.7,1.9,1.3,2.4,2.9,3.9,6.9,7.0,7.8,7.6,7.0,8.6,7.9,6.0,5.1,4.1,3.9,3.0,2.3,2.1,2.7,4.3,8.6,14
,DOWNTOWN SES,.6,2.6,1.9,1.1,1.3,1.9,2.1,3.2,5.5,7.5,6.9,7.8,7.2,7.5,8.1,8.1,6.2,5.0,5.0,4.6,3.5,3.5,3.5,3.3,4.5,8.1,14
,EL CAJON LES,1.4,1.9,2.1,1.1,1.2,1.1,1.2,2.5,3.9,5.3,6.5,7.3,7.6,7.7,8.4,7.8,6.2,5.8,4.3,3.9,4.2,3.1,2.6,2.7,4.2,8.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.6,2.8,2.6,2.7,2.0,2.9,3.9,4.2,6.0,8.6,8.2,8.6,9.2,9.6,10.2,9.4,8.2,7.0,5.7,6.1,5.0,2.4,1.9,2.5,5.5,10.2,14
,OTAY MESA DVN,2.0,3.6,2.7,2.1,2.9,1.9,2.2,2.5,4.2,6.9,10.0,9.9,9.2,9.8,10.7,9.4,6.8,6.3,2.7,2.8,3.2,1.9,1.5,2.2,4.9,10.7,14
,PENDLETON,4.6,5.6,5.9,5.3,5.0,3.9,6.6,4.0,2.5,4.3,6.4,7.6,7.4,7.2,8.2,8.7,6.9,6.7,5.3,4.3,4.2,3.3,4.0,4.0,5.5,8.7,15
16 AMBTEMP °F,ALPINE,52.1,53.4,52.6,53.8,52.9,50.5,49.0,51.7,56.0,57.9,59.3,59.4,59.4,59.5,58.7,56.6,54.1,53.0,51.6,50.8,50.6,50.3,49.9,49.4,53.9,59.5,13
,CARMEL MT RCH,53.0,51.7,51.1,52.0,51.5,52.6,53.5,57.7,59.6,61.0,61.6,62.3,62.9,64.7,65.0,61.5,59.9,59.3,57.8,56.8,56.0,55.2,55.3,55.6,57.4,65.0,14
,CHULA VISTA,55.5,55.9,55.0,54.1,53.7,54.6,56.4,59.6,60.8,61.7,62.6,62.4,62.7,63.2,64.3,63.5,61.3,60.4,59.4,58.7,58.6,58.4,58.1,58.1,59.1,64.3,14
,DOWNTOWN SES,57.6,57.1,56.3,56.4,55.6,56.0,57.4,60.0,60.9,61.9,62.5,63.5,63.7,63.8,64.3,62.2,60.7,60.3,59.7,58.9,59.1,59.3,59.2,59.0,59.8,64.3,14
,EL CAJON LES,52.3,51.9,51.5,50.4,49.7,50.6,53.0,58.8,61.9,63.2,64.3,64.5,66.0,66.2,65.5,63.7,62.5,60.4,59.3,58.3,58.0,57.0,56.1,55.3,58.4,66.2,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,53.8,53.7,53.5,52.7,53.2,53.9,56.5,59.1,61.1,61.1,62.0,62.5,63.0,64.0,63.2,61.6,60.0,59.6,58.8,58.1,57.6,57.3,55.9,55.2,58.2,64.0,13
,OTAY MESA DVN,54.5,53.1,53.8,51.8,51.2,52.5,55.3,58.6,61.2,63.0,61.1,63.4,63.1,62.2,63.7,61.3,59.6,58.5,56.9,55.6,55.2,55.5,54.9,53.8,57.5,63.7,14
,PENDLETON,54.3,52.6,51.6,52.2,52.0,52.8,53.4,57.0,60.7,62.0,64.0,64.1,65.0,65.1,64.9,64.0,62.2,61.2,60.3,60.5,60.5,60.4,60.4,60.0,59.2,65.1,13
17 RELHUM %,ALPINE,57,49,49,43,44,51,79,80,65,65,63,64,64,62,62,67,69,70,78,82,88,92,94,94,68,94,22
,EL CAJON LES,79,85,79,78,81,78,74,68,66,62,60,58,54,52,53,54,55,63,69,75,79,81,85,87,70,87,23
,KEARNY MESA,88,91,92,90,90,92,88,83,73,71,67,63,61,58,57,62,71,74,78,81,82,81,86,88,78,92,02
18 PRES mmHg,EL CAJON LES,748,748,747,747,747,748,748,748,749,749,749,749,749,749,749,749,749,749,749,750,750,750,750,750,749,750,19
,KEARNY MESA,749,748,748,748,748,749,749,749,750,750,750,750,750,750,750,750,750,750,750,751,751,751,751,751,750,751,19
19 SOLAR W/M2,EL CAJON LES,0,1,-1,0,1,21,115,440,594,607,726,727,1043,1006,772,371,230,61,5,1,2,0,0,-1,280,1043,12
,KEARNY MESA,0,0,0,0,0,14,159,357,443,454,693,768,709,852,453,214,115,77,2,0,0,0,0,0,221,852,13
25 NOY,EL CAJON LES,5.68,7.97,4.61,4.03,5.92,C,C,4.13,4.01,4.94,5.53,4.04,3.19,3.54,3.17,2.94,3.81,3.57,3.06,3.85,4.36,2.36,2.96,2.51,4.09,7.97,01
26 NOY-NO,EL CAJON LES,5.48,7.76,4.61,4.01,5.84,C,C,3.33,3.30,3.98,4.40,3.47,2.68,2.76,2.68,2.51,2.91,3.23,2.73,3.68,4.25,2.31,2.90,2.48,3.69,7.76,01
27 NO Trace,EL CAJON LES,.19,.21,.00,.01,.07,C,C,.79,.71,.95,1.13,.56,.50,.77,.48,.43,.90,.34,.33,.16,.11,.05,.05,.03,.39,1.13,10
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,192.9,227.1,C,C,C,198.1,238.4,191.6,181.9,204.8,217.2,186.2,221.7,168.1,162.8,166.4,162.8,144.5,154.5,146.7,135.5,129.8,142.1,143.9,177.0,238.4,06
BCarbon ug/m3,DOWNTOWN SES,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,<,<,<,<,<,<,<,<,<,<,<,<,<,<,.38,.38,00
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
