Current Date:,4/2/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
4/1/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.037,.039,C,C,.034,.041,.034,.031,.034,.043,.047,.051,M,.058,.057,.055,.050,.039,.033,.032,.032,.031,.031,.029,.039,.058,13
,CHULA VISTA,.012,.011,C,C,.009,.002,.016,M,M,.027,.038,.042,.046,.043,.041,.040,.038,.036,.034,.032,.029,.027,.031,.031,.029,.046,12
,DOWNTOWN SES,.017,.009,C,C,.007,.020,.027,.032,.028,.027,.039,.041,.042,.042,.041,.038,.036,.036,.037,.037,.036,.036,.035,.036,.031,.042,12
,EL CAJON LES,.006,.005,C,C,C,.001,.003,.008,.021,.030,.041,.047,.052,.052,.050,.044,.040,.036,.033,.031,.030,.030,.033,.034,.029,.052,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.009,C,C,.001,.001,.005,.014,.027,.036,M,.045,C,C,.044,.039,.038,.035,.034,.035,.036,.035,.032,.032,.026,.045,11
,OTAY MESA DVN,.007,.013,C,C,.003,.006,.014,.015,.022,.032,.040,.048,.055,.052,.047,.045,.038,.032,.027,.025,.031,.032,.033,.032,.029,.055,12
,PENDLETON,.014,.015,C,C,.011,.005,.004,.015,.025,.029,.036,.039,.040,.039,.037,.035,.037,.038,.038,.038,.038,.036,.037,.034,.029,.040,12
02 NOX PPM,ALPINE,.004,.003,C,C,.005,.004,.009,.010,.005,.005,.004,.008,M,.004,.003,.002,.003,.004,.004,.003,.003,.002,.002,.002,.004,.010,07
,CARMEL MT RCH,.023,.016,C,C,.016,.039,.024,.052,.040,.038,.032,.028,.026,.027,.029,.023,.021,.016,.010,.003,.004,.003,.002,.001,.022,.052,07
,CHULA VISTA,.013,.013,C,C,.014,.022,.014,M,M,.015,.008,.005,.004,.004,.004,.004,.003,.003,.004,.005,.007,.007,.005,.005,.008,.022,05
,DOWNTOWN SES,.009,.012,C,C,.016,.010,.008,.005,.008,.012,.005,.004,.005,.004,.003,.003,.003,.002,.001,.001,.001,.001,.001,.000,.005,.016,04
,EL CAJON LES,.011,.010,C,C,C,.023,.027,.032,.015,.015,.010,.008,.004,.003,.003,.002,.003,.003,.003,.003,.004,.004,.002,.001,.009,.032,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.018,.012,C,C,.026,.038,.026,.017,.010,.007,M,.006,C,C,.005,.005,.003,.003,.003,.002,.001,.002,.002,.003,.010,.038,05
,OTAY MESA DVN,.026,.012,C,C,.035,.041,.017,.012,.012,.013,.015,.010,.009,.006,.007,.008,.008,.007,.008,.008,.004,.003,.003,.004,.012,.041,05
,PENDLETON,.006,.007,C,C,.009,.011,.020,.016,.008,.007,.004,.001,.001,.003,.001,.000,.000,.001,.001,.001,.001,.001,.001,.001,.005,.020,06
03 NO2 PPM,ALPINE,.004,.003,C,C,.005,.004,.007,.008,.004,.004,.004,.006,M,.003,.003,.002,.002,.004,.004,.003,.003,.002,.002,.002,.004,.008,07
,CARMEL MT RCH,.019,.014,C,C,.013,.022,.016,.019,.018,.019,.018,.017,.017,.017,.018,.014,.012,.010,.007,.002,.003,.002,.001,.001,.013,.022,05
,CHULA VISTA,.011,.011,C,C,.011,.014,.010,M,M,.010,.005,.002,.002,.002,.002,.002,.001,.002,.002,.003,.005,.005,.003,.003,.005,.014,05
,DOWNTOWN SES,.009,.012,C,C,.014,.009,.007,.004,.006,.009,.004,.003,.003,.002,.002,.002,.002,.002,.001,.001,.001,.000,.000,.000,.004,.014,04
,EL CAJON LES,.010,.010,C,C,C,.012,.011,.015,.010,.010,.008,.006,.003,.002,.002,.002,.002,.002,.002,.003,.004,.004,.002,.002,.006,.015,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.016,.012,C,C,.015,.016,.017,.014,.009,.006,M,.004,C,C,.004,.003,.003,.002,.003,.002,.001,.002,.002,.003,.007,.017,06
,OTAY MESA DVN,.024,.010,C,C,.024,.019,.011,.008,.008,.010,.012,.008,.008,.005,.006,.007,.007,.006,.008,.008,.004,.003,.003,.003,.009,.024,00
,PENDLETON,.006,.007,C,C,.007,.010,.011,.010,.007,.005,.003,.001,.001,.001,.001,.000,.000,.001,.001,.001,.001,.001,.001,.001,.004,.011,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.002,.003,.001,.001,.001,.002,M,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.003,07
,CARMEL MT RCH,.004,.002,C,C,.003,.017,.009,.034,.022,.019,.014,.011,.009,.010,.012,.010,.010,.006,.003,.000,.001,.000,.000,.000,.009,.034,07
,CHULA VISTA,.002,.002,C,C,.003,.008,.004,M,M,.006,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.008,05
,DOWNTOWN SES,.000,.001,C,C,.002,.001,.001,.001,.001,.003,.001,.001,.002,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,09
,EL CAJON LES,.001,.000,C,C,C,.011,.016,.017,.005,.005,.003,.002,.001,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.003,.017,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.001,C,C,.012,.022,.009,.003,.002,.002,M,.001,C,C,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.003,.022,05
,OTAY MESA DVN,.002,.002,C,C,.011,.022,.006,.004,.004,.004,.003,.002,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.003,.022,05
,PENDLETON,.000,.000,C,C,.002,.001,.008,.006,.002,.002,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.008,06
06 CO PPM,CARMEL MT RCH,.4,.3,C,C,C,.6,.5,.6,.5,.5,.4,.4,.5,.5,.6,.5,.4,.4,.2,.2,.2,.2,.1,.1,.4,.6,05
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,25,24,24,24,24,23,24,24,24,24,24,25,25,26,26,26,26,25,26,00
,CARMEL MT RCH,26,26,26,26,27,26,26,26,26,25,25,25,25,25,24,24,24,25,25,25,26,26,26,26,25,27,04
,CHULA VISTA,24,24,24,24,24,24,23,23,23,25,26,26,26,25,26,26,26,26,27,27,26,26,27,27,25,27,18
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,26,27,26,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,26,27,27,26,27,26,27,26,27,18
,OTAY MESA DVN,27,26,27,26,27,27,26,27,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,27,00
,PENDLETON,27,27,27,27,27,27,27,27,27,26,25,25,25,25,25,25,26,26,27,27,27,27,27,27,26,27,00
11 PM2.5 µg/M3,ALPINE,6.7,6.9,14.1,12.7,13.6,11.1,11.6,7.1,3.5,6.9,9.5,9.6,8.3,11.3,9.8,9.9,9.9,9.2,12.2,10.6,10.6,7.1,6.5,6.9,9.4,14.1,02
,DOWNTOWN SES,8.0,8.7,10.1,12.0,12.4,10.4,8.5,11.9,14.7,19.9,10.3,9.4,7.7,9.7,9.9,10.9,8.3,11.1,7.4,6.9,10.9,15.0,11.0,8.7,10.5,19.9,09
,EL CAJON LES,7.1,9.6,9.9,8.9,8.8,8.5,13.0,14.4,19.0,20.9,16.5,18.5,13.7,12.5,9.4,10.9,11.1,7.9,8.3,9.6,17.1,8.8,8.3,9.1,11.7,20.9,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,33.8,13.2,15.8,57.8,48.9,30.0,23.5,18.2,28.2,27.2,26.5,19.2,20.1,13.4,11.4,11.4,11.2,7.9,6.8,9.3,11.5,10.0,12.2,11.9,19.9,57.8,03
,PENDLETON,4.5,4.8,7.9,6.5,4.0,4.7,7.9,8.8,12.9,M,11.8,8.8,5.9,7.0,9.1,10.5,10.8,10.1,10.0,7.1,9.0,6.8,9.2,10.9,8.2,12.9,08
12 VWDR °,ALPINE,134,94,8,23,77,51,292,258,330,305,278,267,245,262,252,258,261,298,338,324,263,275,210,217,0,338,18
,CHULA VISTA,136,13,26,111,108,4,228,178,34,346,256,241,245,239,240,233,227,213,200,201,167,136,146,153,0,346,09
,DOWNTOWN SES,147,78,68,80,101,199,201,179,188,189,216,211,204,212,203,204,194,188,178,179,179,179,180,177,0,216,10
,EL CAJON LES,139,143,212,206,100,235,83,239,292,311,274,225,204,212,210,236,227,225,215,209,203,205,156,172,0,311,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,142,87,54,149,132,132,96,136,138,170,207,209,210,198,197,210,204,187,166,164,166,156,143,163,0,210,12
,OTAY MESA DVN,115,7,116,123,110,50,9,331,326,285,299,305,252,304,276,260,253,246,282,219,195,198,176,149,0,331,07
,PENDLETON,82,81,66,27,82,121,111,137,160,183,204,205,196,200,216,213,202,179,172,169,165,168,162,163,0,216,14
13 SIGTHETA °,ALPINE,36,11,18,23,16,22,16,45,26,27,34,33,34,31,31,28,26,24,17,17,21,31,20,21,25,45,07
,CHULA VISTA,18,38,66,40,25,20,48,34,46,48,23,21,19,19,20,22,20,22,23,20,14,15,14,16,27,66,02
,DOWNTOWN SES,51,25,21,26,16,31,20,17,25,30,22,22,19,24,21,19,20,18,19,17,14,15,13,14,22,51,00
,EL CAJON LES,53,40,45,40,48,49,44,52,45,42,44,26,22,27,24,23,19,24,22,21,20,23,22,20,33,53,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,19,6,17,31,10,9,16,15,21,27,28,18,21,22,17,16,17,14,11,11,12,13,10,13,16,31,03
,OTAY MESA DVN,17,30,41,16,23,23,11,16,26,27,26,23,38,22,25,18,11,12,13,21,13,14,12,14,21,41,02
,PENDLETON,17,14,14,20,20,22,17,20,18,19,19,19,18,20,16,17,19,17,17,15,14,14,13,12,17,22,05
14 VWSP MPH,ALPINE,.6,1.1,1.3,.4,1.4,1.3,1.2,1.3,2.0,2.2,3.9,4.8,4.7,5.2,4.5,4.7,4.4,2.8,1.8,1.3,.9,1.1,2.5,2.4,.0,5.2,13
,CHULA VISTA,1.8,.5,.1,.8,.9,1.3,.7,1.7,1.2,1.2,6.9,7.9,8.8,9.1,8.7,8.9,9.1,5.6,3.8,3.4,2.2,2.0,4.0,3.4,.0,9.1,13
,DOWNTOWN SES,.5,1.5,1.5,1.4,2.4,2.4,4.4,5.9,4.2,3.7,6.7,7.9,8.1,8.4,8.7,9.2,8.3,6.2,5.6,6.2,6.9,7.4,7.8,8.3,.0,9.2,15
,EL CAJON LES,.2,.4,.3,.4,.5,.7,.8,1.2,1.5,2.1,3.2,5.7,5.7,5.9,6.5,5.9,7.2,4.7,3.2,2.7,3.3,3.2,3.9,4.2,.0,7.2,16
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.4,2.9,1.7,.5,2.1,2.9,2.2,3.4,4.1,3.6,4.9,8.4,7.4,7.4,8.1,9.1,8.6,7.5,6.9,6.2,7.3,6.7,6.3,6.9,.0,9.1,15
,OTAY MESA DVN,1.6,2.5,1.7,2.3,1.5,2.0,3.6,3.7,3.3,3.3,4.7,5.6,4.4,8.6,5.8,6.2,7.8,5.3,3.1,2.1,5.2,5.5,5.9,6.3,.0,8.6,13
,PENDLETON,2.4,3.0,3.2,3.3,1.6,1.4,2.8,3.0,5.4,5.0,5.7,7.1,7.0,6.9,6.9,6.6,5.9,5.5,5.1,5.2,6.4,7.0,6.4,5.8,.0,7.1,11
15 SWSP MPH,ALPINE,1.4,1.2,1.4,.4,1.7,2.1,1.2,1.7,2.4,2.5,4.6,5.7,5.5,6.0,5.3,5.2,5.0,3.2,1.9,1.4,1.1,1.5,2.6,2.7,2.8,6.0,13
,CHULA VISTA,1.9,.6,.7,1.0,1.0,1.4,1.5,2.2,1.7,2.5,7.6,8.4,9.2,9.6,9.2,9.5,9.7,6.0,4.1,3.6,2.3,2.1,4.1,3.6,4.3,9.7,16
