,EL CAJON LES,.000,.001,C,C,C,.003,.013,.024,.010,.002,.001,.000,.000,.002,.000,.000,.000,.000,.000,.001,.000,.000,.001,.001,.003,.024,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.001,.002,M,.003,.002,.001,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,08
,OTAY MESA DVN,.000,.000,.000,.002,.002,.001,.022,.040,.020,.003,.000,.002,.001,.001,.001,.001,.000,.000,.000,.028,.005,.000,.003,.007,.006,.040,07
,PENDLETON,.000,.000,C,C,.000,.008,.011,.007,.007,M,.002,.003,.009,.002,.001,.000,.000,.000,.000,.000,.001,.001,.000,.000,.002,.011,06
06 CO PPM,CARMEL MT RCH,.8,.6,C,C,C,.9,.9,1.4,1.3,.9,.6,.7,.7,.8,.8,.7,.7,.8,.9,.9,.6,.7,.4,.5,.8,1.4,07
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,24,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,25,00
,CARMEL MT RCH,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,25,00
,CHULA VISTA,25,26,26,25,25,25,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,01
,DOWNTOWN SES,24,24,24,24,25,25,25,24,24,23,23,23,24,23,23,23,23,23,23,23,24,24,24,24,24,25,04
,EL CAJON LES,27,27,28,28,28,28,28,28,27,27,27,27,27,26,26,26,26,26,27,27,27,27,27,27,27,28,02
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,32,32,32,32,32,32,32,M,33,26,24,24,24,24,24,24,25,25,25,25,25,25,25,25,27,33,08
,OTAY MESA DVN,25,25,25,25,25,25,25,25,25,25,24,23,23,23,23,22,22,22,23,24,24,25,25,25,24,25,00
,PENDLETON,26,26,26,26,26,26,26,25,25,25,24,24,24,24,24,25,25,25,25,25,25,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,16.5,15.6,13.7,11.5,15.5,15.4,16.6,9.8,10.6,9.7,10.0,9.7,7.1,8.2,10.7,7.9,6.5,4.3,5.3,4.9,6.2,7.2,10.2,6.9,10.0,16.6,06
,DOWNTOWN SES,19.8,23.8,30.7,24.0,25.5,24.7,26.9,17.4,37.0,23.9,27.5,22.1,21.5,9.9,11.9,12.9,8.8,7.3,11.0,9.8,16.1,12.1,11.8,14.3,18.7,37.0,08
,EL CAJON LES,30.1,30.3,27.4,27.8,27.6,28.9,27.3,30.6,26.4,22.9,12.3,11.5,13.7,13.4,9.2,8.2,6.1,6.5,6.4,13.2,9.5,8.8,9.3,8.4,17.3,30.6,07
,ESCONDIDO,30.1,30.3,27.4,27.8,27.6,28.9,27.3,30.6,26.4,22.9,12.3,11.5,13.7,13.4,9.2,8.2,6.1,6.5,6.4,13.2,9.5,8.8,9.3,8.4,17.3,30.6,07
,OTAY MESA DVN,48.8,30.8,60.5,61.9,46.1,65.6,66.9,74.9,53.2,13.7,10.9,23.7,19.2,13.4,10.3,13.9,8.7,12.4,10.0,71.9,20.3,28.5,42.0,55.1,35.9,74.9,07
,PENDLETON,27.5,27.6,29.5,30.4,28.0,29.8,24.2,21.1,30.3,27.1,20.4,18.3,13.7,16.2,14.5,12.2,12.2,11.8,16.2,16.9,19.5,18.9,19.5,17.6,20.9,30.4,03
12 VWDR °,ALPINE,150,81,163,147,140,149,156,36,6,358,339,347,343,341,357,341,338,334,172,52,123,166,154,148,0,358,09
,CHULA VISTA,83,68,73,83,72,81,52,105,315,285,257,258,267,278,279,275,278,290,326,311,344,174,138,119,0,344,20
,DOWNTOWN SES,20,14,32,341,28,39,358,321,261,293,300,288,293,304,293,290,323,342,342,345,348,327,341,345,0,358,06
,EL CAJON LES,304,194,212,278,253,163,299,315,323,339,2,359,346,356,350,341,333,346,329,179,161,140,225,305,0,359,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,17,76,70,36,25,53,60,M,328,326,329,317,312,309,309,319,314,326,330,335,333,325,352,84,0,352,22
,OTAY MESA DVN,120,88,179,135,85,27,179,159,300,320,317,290,290,294,290,291,295,300,329,89,138,140,139,127,0,329,18
,PENDLETON,40,74,73,50,32,37,51,23,298,286,287,280,281,283,291,291,302,274,280,302,335,63,81,102,0,335,20
13 SIGTHETA °,ALPINE,49,34,48,16,27,14,24,82,38,30,37,35,38,30,30,28,26,24,22,28,31,46,15,15,32,82,07
,CHULA VISTA,38,63,39,56,19,27,59,52,57,31,20,20,17,19,21,19,20,24,19,13,53,49,12,14,32,63,01
,DOWNTOWN SES,45,28,42,32,32,44,39,35,22,22,23,18,22,25,20,22,23,24,20,19,23,25,23,12,27,45,00
,EL CAJON LES,58,46,61,33,62,66,40,40,51,49,31,30,30,23,18,19,20,21,32,33,10,15,44,48,37,66,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,15,47,20,12,13,10,11,29,22,20,21,14,13,13,12,12,10,9,8,7,9,15,37,8,16,47,01
,OTAY MESA DVN,16,23,35,43,51,59,72,36,23,18,16,13,12,12,12,12,14,13,12,42,34,27,12,13,26,72,06
,PENDLETON,43,49,9,14,14,11,16,18,17,17,19,18,18,19,19,18,18,19,19,20,15,16,27,15,20,49,01
14 VWSP MPH,ALPINE,.7,.8,.9,1.8,.8,2.1,.9,.4,2.3,3.5,3.3,4.1,4.5,5.4,4.7,4.3,4.0,1.9,1.0,1.1,.7,.9,1.5,1.7,.0,5.4,13
,CHULA VISTA,.8,.5,1.2,.8,1.3,.8,.8,.6,.9,2.4,4.8,5.5,6.7,7.1,7.1,6.1,4.5,3.1,2.6,3.3,.7,.4,1.3,.9,.0,7.1,13
,DOWNTOWN SES,.5,.7,.9,1.4,1.3,.8,.6,1.3,2.3,3.9,4.5,5.5,5.7,6.1,6.4,5.8,5.7,4.0,3.5,3.7,2.6,2.9,1.1,1.8,.0,6.4,14
,EL CAJON LES,.7,.1,.3,.4,.1,.8,.8,.9,.7,1.1,4.7,5.3,6.0,7.2,8.9,8.0,6.6,4.4,2.0,.6,2.5,1.3,.5,.3,.0,8.9,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.1,1.4,2.4,3.9,3.7,3.4,2.9,M,3.9,5.0,8.2,11.4,12.1,11.9,12.9,10.5,12.0,8.4,7.0,6.6,4.4,4.5,1.4,3.0,.0,12.9,14
,OTAY MESA DVN,3.0,1.3,1.0,1.0,1.2,1.3,.3,1.6,2.7,6.6,9.2,12.4,12.0,11.3,12.5,11.0,7.7,5.5,3.5,.7,.7,2.1,3.6,3.0,.0,12.5,14
,PENDLETON,1.3,1.8,4.7,3.4,3.3,2.5,3.2,3.3,2.2,3.3,3.8,3.4,4.0,4.4,5.4,5.9,7.1,3.1,2.2,3.0,3.3,2.4,1.8,2.6,.0,7.1,16
15 SWSP MPH,ALPINE,.8,1.3,1.0,1.8,1.0,2.2,1.0,1.3,2.7,4.0,4.0,4.8,5.4,6.1,5.3,4.9,4.4,2.1,1.6,1.8,1.0,1.0,1.5,1.8,2.6,6.1,13
,CHULA VISTA,1.0,.6,1.3,1.2,1.4,.9,1.0,1.1,1.4,3.0,5.1,5.9,7.0,7.5,7.6,6.4,4.8,3.2,2.9,3.4,1.1,1.2,1.4,1.0,3.0,7.6,14
,DOWNTOWN SES,.7,.9,1.2,1.6,1.6,1.1,.9,1.8,2.6,4.2,4.9,5.9,6.1,6.7,6.8,6.2,6.1,4.4,3.8,3.9,2.8,3.1,1.2,1.8,3.3,6.8,14
,EL CAJON LES,1.2,.5,.5,1.2,.4,1.1,.9,1.1,.9,1.5,5.3,5.9,6.8,7.8,9.4,8.4,7.0,4.7,2.5,1.0,2.5,1.4,.6,.5,3.0,9.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.2,2.3,2.6,4.0,3.8,3.5,3.0,M,4.1,5.3,8.9,11.7,12.5,12.3,13.2,10.8,12.1,8.6,7.0,6.7,4.6,4.5,1.8,3.0,6.5,13.2,14
,OTAY MESA DVN,3.2,2.9,1.7,1.5,2.2,1.6,1.2,2.1,3.0,7.0,9.6,12.7,12.3,11.6,12.8,11.3,7.9,5.7,3.6,1.3,1.1,2.6,3.7,3.0,5.2,12.8,14
,PENDLETON,1.8,2.3,4.8,3.6,3.4,2.5,3.4,3.6,2.4,3.5,4.1,3.6,4.2,4.7,5.8,6.2,7.5,3.4,2.3,3.1,3.7,2.6,2.0,2.8,3.6,7.5,16
16 AMBTEMP °F,ALPINE,78.6,78.6,77.7,78.4,77.0,78.1,78.7,83.4,87.4,90.0,92.7,95.4,97.5,97.5,96.6,95.8,93.0,88.2,83.8,83.2,81.6,82.0,82.7,83.7,85.9,97.5,12
,CARMEL MT RCH,71.0,68.7,68.9,68.5,69.1,67.6,69.3,77.0,82.8,89.8,93.3,95.7,95.8,95.0,93.7,92.5,88.7,82.9,81.2,77.6,75.9,73.1,73.3,73.0,80.2,95.8,12
,CHULA VISTA,68.1,66.7,66.4,65.8,65.6,65.5,68.1,75.8,82.1,87.1,87.7,89.3,90.8,93.3,92.2,90.4,87.6,84.8,82.9,79.9,77.9,74.7,72.0,70.2,78.5,93.3,13
,DOWNTOWN SES,69.0,68.2,67.4,66.6,66.8,66.1,68.1,75.6,80.2,83.4,86.2,86.7,88.4,89.2,88.5,86.8,85.9,82.9,80.1,77.9,76.7,75.1,73.3,71.9,77.5,89.2,13
,EL CAJON LES,67.7,66.4,64.7,63.5,63.4,61.8,64.2,70.7,79.5,89.6,97.0,101.0,102.2,102.5,100.4,98.7,94.8,90.0,84.9,81.0,76.9,75.3,73.1,70.9,80.8,102.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,71.3,68.7,68.4,70.7,69.5,70.1,73.1,M,87.6,92.0,95.2,96.8,96.3,95.2,92.0,90.3,85.8,81.6,78.1,75.8,73.9,70.7,69.0,68.2,80.0,96.8,11
,OTAY MESA DVN,74.6,73.7,73.0,72.3,71.8,71.9,72.6,78.1,85.4,92.9,96.4,96.2,94.5,96.7,95.9,92.5,89.9,84.9,80.8,78.5,76.7,76.2,75.8,74.3,82.3,96.7,13
,PENDLETON,64.9,64.4,64.7,63.9,61.1,60.3,63.3,69.3,72.9,73.2,74.5,76.4,75.8,75.1,75.2,74.5,73.3,71.5,70.7,70.8,69.6,68.7,68.4,65.9,69.5,76.4,11
17 RELHUM %,ALPINE,16,16,17,16,17,16,17,14,10,9,8,7,7,8,8,7,7,9,11,11,11,10,10,9,11,17,02
,EL CAJON LES,43,46,48,49,51,53,50,41,28,17,11,10,10,10,8,8,8,11,14,17,20,22,24,26,26,53,05
,KEARNY MESA,36,36,36,33,34,33,31,M,19,16,14,13,12,11,18,19,16,24,27,33,37,46,45,34,27,46,21
18 PRES mmHg,EL CAJON LES,747,747,747,747,747,747,748,748,748,748,747,747,746,746,745,745,745,745,746,746,746,746,746,746,747,748,06
,KEARNY MESA,748,748,748,747,748,748,748,M,749,749,748,748,748,747,747,746,746,746,747,747,747,747,747,747,747,749,08
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-2,-2,6,111,332,560,739,803,949,925,820,658,455,222,32,-7,-5,-5,-3,-3,-3,274,949,11
,KEARNY MESA,-1,-1,-1,-1,-1,8,128,M,563,723,802,929,893,807,663,474,250,52,0,0,0,0,0,0,273,929,11
25 NOY,EL CAJON LES,18.21,18.93,17.15,16.95,22.09,C,C,55.70,39.14,15.75,7.19,4.30,4.29,5.62,3.52,4.00,4.17,5.20,7.64,18.17,14.33,14.71,15.05,15.05,14.87,55.70,07
26 NOY-NO,EL CAJON LES,18.19,18.82,17.14,16.82,21.59,C,C,30.26,28.47,13.47,6.30,3.94,3.71,4.45,3.17,3.56,3.82,4.92,7.58,17.37,14.30,14.71,14.58,14.71,12.81,30.26,07
27 NO Trace,EL CAJON LES,.01,.10,.01,.12,.49,C,C,25.44,10.67,2.27,.88,.36,.58,1.17,.35,.44,.35,.28,.06,.79,.03,.00,.46,.33,2.05,25.44,07
28 SO2 Tr PPB,EL CAJON LES,.2,.2,C,C,C,.1,.2,.3,.2,.2,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.3,07
29 CO Tr PPB,EL CAJON LES,607.6,626.3,C,C,C,596.5,773.6,979.7,733.2,460.9,263.0,205.0,222.2,222.4,175.8,174.8,161.7,163.8,203.5,330.8,309.1,344.2,351.4,343.6,392.8,979.7,07
BCarbon ug/m3,10TH AVE MARINE TERM,1.02,1.23,1.25,1.58,1.99,1.87,2.29,3.51,2.84,2.32,1.41,1.71,1.73,.88,1.04,.88,.79,.40,.45,.43,.49,.62,.90,.86,1.35,3.51,07
,ALPINE,.52,.51,.53,.54,.56,.55,.60,.65,.42,.40,.43,.41,.37,.41,.33,.33,.30,.26,.26,.26,.25,.23,.21,.21,.40,.65,07
,CHICANO PARK,1.20,1.20,1.21,2.35,2.78,1.94,2.44,2.88,3.51,1.82,1.45,1.29,1.18,.79,.63,.74,.49,.45,.60,.59,.62,.50,.66,.75,1.34,3.51,08
,DOWNTOWN SES,1.06,1.06,1.24,1.41,1.55,2.08,2.11,1.99,3.20,1.75,1.61,1.31,1.11,.84,.67,.71,.38,.47,.64,.84,.64,.59,.66,.73,1.19,3.20,08
,OCEANVIEW BLVD,1.46,1.35,1.25,1.50,1.71,1.63,2.23,1.75,2.57,2.36,1.45,1.31,.94,.76,.67,.35,.36,.42,.58,.75,.56,1.00,.72,.85,1.19,2.57,08
,SAN YSIDRO,3.55,4.62,5.49,7.50,6.87,8.03,8.17,9.60,8.11,2.61,1.53,1.32,1.01,.75,.66,.56,.57,.63,.98,1.16,1.35,1.39,1.73,1.12,3.30,9.60,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
