,KEARNY MESA,.000,.000,C,C,.005,.017,.022,.015,.004,.002,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.001,.001,.000,.000,.003,.022,06
,OTAY MESA DVN,.002,.001,C,C,.007,.012,.023,.044,.023,M,.003,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,.001,.006,.044,07
,PENDLETON,.000,.000,C,C,.001,.002,.005,.004,.007,.006,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,08
06 CO PPM,CARMEL MT RCH,.5,.5,C,C,C,.5,.6,.5,.5,.5,.7,.7,.7,.9,1.0,.9,.8,.7,.7,.6,.7,.6,.5,.3,.6,1.0,14
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,24,23,23,23,23,23,23,23,24,24,24,24,25,25,25,25,24,25,00
,CARMEL MT RCH,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
,CHULA VISTA,26,26,26,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,00
,DOWNTOWN SES,25,24,24,25,25,25,25,24,24,23,23,23,23,23,23,23,23,24,24,24,24,24,25,25,24,25,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,26,26,25,25,25,24,24,24,25,25,25,25,25,25,25,25,25,25,25,26,06
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,24,25,25,25,26,26,25,26,00
,PENDLETON,26,26,26,26,26,26,26,25,25,24,24,24,24,24,24,24,25,25,25,25,25,25,26,25,25,26,00
11 PM2.5 µg/M3,ALPINE,10.1,6.7,5.3,6.0,4.5,5.8,6.8,4.4,6.1,6.4,6.4,7.0,13.6,12.5,9.8,11.1,12.5,9.3,8.7,8.8,12.0,10.2,8.9,7.3,8.3,13.6,12
,DOWNTOWN SES,11.3,7.6,9.5,11.4,13.9,9.7,12.6,28.8,29.9,37.0,21.9,8.6,6.2,6.8,6.4,9.0,9.4,5.9,4.4,9.5,8.6,11.0,9.1,5.7,12.2,37.0,09
,EL CAJON LES,16.8,12.6,15.6,13.4,15.3,16.8,12.7,10.2,13.1,11.9,8.7,18.9,14.6,12.2,11.4,7.6,11.5,9.8,10.5,16.0,13.3,8.2,9.6,8.8,12.4,18.9,11
,ESCONDIDO,16.8,12.6,15.6,13.4,15.3,16.8,12.7,10.2,13.1,11.9,8.7,18.9,14.6,12.2,11.4,7.6,11.5,9.8,10.5,16.0,13.3,8.2,9.6,8.8,12.4,18.9,11
,OTAY MESA DVN,34.9,31.6,59.6,51.2,41.9,47.0,54.6,62.8,55.2,28.5,22.7,9.8,8.0,12.7,9.9,11.0,8.3,9.1,7.2,7.3,8.2,6.8,21.2,7.6,25.7,62.8,07
,PENDLETON,9.8,12.6,10.8,18.3,15.8,9.5,10.3,12.3,15.0,9.3,7.4,7.8,7.7,6.6,6.1,5.9,5.2,5.0,8.4,6.2,9.1,7.6,6.0,7.2,9.1,18.3,03
12 VWDR °,ALPINE,158,160,151,159,344,39,160,211,342,354,332,353,347,319,326,335,357,26,50,162,50,117,146,154,0,357,16
,CHULA VISTA,101,114,110,257,68,79,36,332,266,244,244,254,256,250,256,248,259,262,247,247,228,210,212,120,0,332,07
,DOWNTOWN SES,342,353,80,47,49,62,80,138,181,215,230,224,209,208,224,215,203,201,214,219,211,189,174,189,0,353,01
,EL CAJON LES,253,213,278,238,236,190,72,24,347,354,299,309,271,260,285,267,260,254,242,235,216,218,216,220,0,354,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,355,12,65,30,39,75,93,160,156,187,215,235,233,237,237,233,238,231,213,224,144,159,148,156,0,355,00
,OTAY MESA DVN,77,113,144,105,49,106,121,147,149,183,282,298,302,298,296,292,304,304,340,343,356,354,22,14,0,356,20
,PENDLETON,45,55,63,71,63,54,60,81,184,228,248,245,247,249,243,224,211,176,213,178,177,167,163,165,0,249,13
13 SIGTHETA °,ALPINE,37,42,15,21,27,16,18,26,37,29,39,28,33,33,31,31,29,21,39,17,29,37,28,25,29,42,01
,CHULA VISTA,48,48,29,47,<,24,27,40,59,40,19,20,22,23,24,24,25,20,24,24,21,25,45,39,31,59,08
,DOWNTOWN SES,16,22,30,30,16,18,18,44,48,22,23,21,19,20,22,22,16,16,18,22,21,30,23,23,23,48,08
,EL CAJON LES,27,28,35,24,60,44,29,56,52,<,47,30,22,20,24,21,18,14,22,24,18,20,26,P,30,60,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,12,13,16,28,42,29,18,20,19,35,26,16,16,17,18,21,20,13,8,10,24,25,16,27,20,42,04
,OTAY MESA DVN,46,14,15,27,18,27,29,18,21,30,40,11,12,14,15,13,13,12,9,12,15,14,18,28,20,46,00
,PENDLETON,12,13,15,11,11,19,18,19,30,18,16,15,17,12,17,22,24,16,26,44,21,17,16,23,19,44,19
14 VWSP MPH,ALPINE,.1,1.0,1.5,1.0,.4,1.1,.5,1.7,2.2,3.6,3.3,5.0,5.0,5.4,4.9,4.3,3.0,2.6,1.5,1.1,.6,.8,.8,1.4,.0,5.4,13
,CHULA VISTA,.1,.7,.6,.0,.2,.3,.5,.7,.4,2.4,5.8,6.6,6.8,5.7,5.5,4.9,3.8,3.3,2.7,1.9,1.9,2.1,1.1,.8,.0,6.8,12
,DOWNTOWN SES,1.8,2.1,1.2,.9,1.9,1.4,1.5,1.1,1.1,3.5,5.0,6.3,7.1,7.0,6.2,5.6,5.5,4.2,3.4,2.9,2.7,2.7,2.7,3.3,.0,7.1,12
,EL CAJON LES,.3,.7,.3,.6,.4,.3,.2,.6,.7,1.0,2.4,5.0,6.8,6.7,5.3,5.5,4.7,4.4,2.0,1.7,1.8,1.7,2.0,1.3,.0,6.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.7,2.2,1.5,.9,.3,1.5,1.3,2.7,3.6,3.3,5.2,8.3,9.4,7.9,7.8,5.9,4.2,4.3,4.1,2.9,1.0,2.3,3.8,3.2,.0,9.4,12
,OTAY MESA DVN,.8,2.2,2.3,.6,1.7,1.7,2.3,3.0,3.1,3.0,5.3,9.9,9.0,7.0,7.2,8.3,5.9,5.2,4.1,3.4,3.2,3.0,1.5,1.1,.0,9.9,11
,PENDLETON,2.4,2.8,2.3,3.7,4.1,2.4,2.8,2.9,2.5,4.3,4.1,4.5,4.1,5.1,5.1,4.0,3.4,3.1,2.1,1.4,2.6,4.4,4.4,3.6,.0,5.1,13
15 SWSP MPH,ALPINE,.1,1.0,1.5,1.1,.5,1.2,.6,2.2,2.7,4.0,4.2,5.6,5.8,6.2,5.7,4.8,3.5,2.7,1.8,1.2,.9,1.0,.9,1.6,2.5,6.2,13
,CHULA VISTA,.1,.7,.6,.0,.2,.3,.8,.9,1.0,2.7,6.1,6.9,7.3,6.2,5.9,5.4,4.1,3.5,2.9,2.1,2.1,2.3,1.4,1.0,2.7,7.3,12
,DOWNTOWN SES,1.9,2.2,1.4,1.3,2.0,1.5,1.6,1.4,1.6,3.8,5.4,6.7,7.6,7.7,6.7,6.0,5.7,4.4,3.6,3.2,2.9,3.1,3.0,3.7,3.7,7.7,13
,EL CAJON LES,.6,.7,.5,.7,.4,.4,.3,1.1,1.1,1.9,3.5,5.7,7.4,7.1,5.9,6.1,5.0,4.5,2.3,1.8,2.0,1.8,2.1,1.7,2.7,7.4,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,2.3,1.9,1.2,.7,1.5,1.7,3.0,3.8,3.9,5.8,8.6,9.7,8.4,8.3,6.3,4.5,4.6,4.2,3.0,1.2,2.6,4.0,3.5,4.1,9.7,12
,OTAY MESA DVN,1.7,3.0,2.3,1.1,2.1,1.9,2.6,3.1,3.3,4.0,6.5,10.1,9.2,7.3,7.5,8.6,6.1,5.3,4.1,3.5,3.3,3.1,1.7,1.3,4.3,10.1,11
,PENDLETON,2.5,2.9,2.5,3.8,4.2,2.6,3.0,3.1,3.2,4.6,4.2,4.6,4.3,5.2,5.3,4.3,3.7,3.3,2.3,1.7,2.8,4.6,4.6,4.0,3.6,5.3,14
16 AMBTEMP °F,ALPINE,72.8,72.4,72.4,72.5,72.2,71.5,72.6,77.3,80.5,82.8,85.9,87.8,88.8,87.9,86.6,84.4,81.6,76.6,73.0,72.2,72.7,72.1,71.5,73.3,77.6,88.8,12
,CARMEL MT RCH,64.3,62.7,62.6,62.3,62.6,62.8,65.0,71.4,76.7,82.3,87.3,87.4,87.0,88.3,87.4,84.1,80.3,74.6,72.0,68.9,67.2,66.1,65.6,64.9,73.1,88.3,13
,CHULA VISTA,65.8,64.5,64.2,63.0,62.7,62.7,64.7,69.0,75.0,80.5,80.0,77.4,76.6,76.7,76.3,74.3,72.7,70.8,69.1,68.2,67.4,67.0,66.0,66.0,70.0,80.5,09
,DOWNTOWN SES,66.6,65.6,64.3,64.2,63.7,63.7,65.1,69.5,74.5,77.9,79.0,79.9,78.3,76.4,75.8,75.2,72.2,69.9,68.6,68.2,67.9,67.7,67.2,66.3,70.3,79.9,11
,EL CAJON LES,66.7,65.5,64.1,63.0,62.3,61.6,64.3,70.0,76.8,83.9,89.0,91.1,90.1,88.9,87.7,85.0,82.0,77.4,73.4,70.6,68.4,66.7,65.3,65.2,74.1,91.1,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,63.9,64.6,63.1,63.0,61.1,60.3,64.0,70.8,76.3,81.8,85.6,84.9,84.2,83.1,81.8,80.0,78.4,74.5,70.6,68.5,67.2,67.3,67.0,66.3,72.0,85.6,10
,OTAY MESA DVN,67.0,66.0,65.8,65.2,64.3,64.8,67.2,71.7,78.4,84.5,87.9,85.0,83.0,82.6,82.4,79.4,76.8,73.5,69.2,66.9,65.7,65.0,63.9,63.0,72.5,87.9,10
,PENDLETON,64.7,65.2,63.3,62.2,62.6,61.8,61.1,66.4,72.1,71.9,69.8,70.0,72.9,74.8,75.4,74.7,72.5,69.9,68.8,68.6,68.4,67.9,67.6,67.4,68.3,75.4,14
17 RELHUM %,ALPINE,37,37,37,36,35,37,36,30,27,25,21,17,18,23,22,24,30,41,50,49,46,47,45,29,33,50,18
,EL CAJON LES,80,82,82,85,86,85,75,58,46,36,29,26,26,28,30,36,44,55,69,81,90,96,99,100,64,100,23
,KEARNY MESA,96,97,100,100,100,98,88,72,51,41,38,40,39,39,43,50,58,75,87,92,92,92,93,94,74,100,02
18 PRES mmHg,EL CAJON LES,748,748,747,747,747,748,748,748,748,748,747,747,747,746,746,746,746,746,746,746,747,747,747,747,747,748,00
,KEARNY MESA,749,749,748,748,748,748,749,749,749,749,748,748,748,748,747,747,747,747,747,747,748,748,748,748,748,749,00
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-2,-2,4,81,358,556,708,866,909,886,798,641,430,198,24,-6,-5,-4,-3,-2,0,268,909,11
,KEARNY MESA,0,0,0,0,0,8,126,335,557,740,846,891,874,786,642,451,233,39,1,0,0,0,0,0,272,891,11
25 NOY,EL CAJON LES,13.12,12.99,10.86,10.78,11.57,C,C,21.91,24.22,14.09,6.88,9.73,8.23,5.77,5.59,6.75,6.04,5.21,7.20,7.58,7.92,8.35,7.23,4.86,9.85,24.22,08
26 NOY-NO,EL CAJON LES,13.02,12.91,10.44,10.70,11.27,C,C,13.13,15.69,11.15,6.16,8.99,7.33,5.04,4.89,5.68,5.22,4.87,6.72,7.29,7.79,8.13,7.08,4.85,8.56,15.69,08
27 NO Trace,EL CAJON LES,.10,.08,.42,.08,.30,C,C,8.78,8.52,2.94,.71,.74,.90,.73,.70,1.07,.81,.34,.48,.28,.13,.22,.15,.01,1.29,8.78,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.2,.3,.4,.3,.2,.2,.2,.1,.1,.1,.1,.0,.0,.0,.0,.1,.4,11
29 CO Tr PPB,EL CAJON LES,477.3,481.7,C,C,C,477.7,582.7,536.9,537.3,405.1,337.2,399.5,306.8,285.5,274.7,290.9,268.3,267.9,287.5,314.7,301.3,285.3,260.6,243.5,362.9,582.7,06
BCarbon ug/m3,10TH AVE MARINE TERM,.38,.24,.34,.38,.70,.83,1.02,1.36,2.46,4.56,1.97,.50,.41,.34,.26,.27,.33,.21,.60,.22,.27,.22,.14,.31,.76,4.56,09
,ALPINE,.25,.21,.19,.19,.23,.32,.45,.46,.35,.34,.32,.29,.45,.74,.44,.35,.43,.49,.44,.45,.41,.38,.41,.28,.37,.74,13
,CHICANO PARK,.63,.30,.54,.57,.72,1.13,1.63,2.49,3.57,4.84,2.32,.73,.41,.34,.26,.19,.28,.25,.26,.40,.32,.19,.18,.38,.96,4.84,09
,DOWNTOWN SES,.76,.39,.59,.55,.88,1.85,1.81,3.28,4.13,4.57,2.41,.62,.67,.45,.31,.37,.46,.57,.48,.47,.33,.25,.21,.38,1.12,4.57,09
,OCEANVIEW BLVD,1.46,1.16,.68,.54,.51,.75,1.23,2.92,3.97,4.42,1.98,.45,.35,.42,.31,.31,.34,.52,.32,.25,.21,.21,.20,.39,1.00,4.42,09
,SAN YSIDRO,.72,.86,1.08,1.02,1.31,1.41,4.38,<,<,2.26,.70,.35,.33,.23,.23,.16,.17,.20,.22,.36,.72,.66,1.12,1.48,.91,4.38,06
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
