,OTAY MESA DVN,105,124,29,20,22,40,124,163,171,306,300,295,292,296,299,297,287,313,317,282,79,97,35,70,0,317,18
,PENDLETON,31,32,56,74,67,43,42,52,331,255,276,288,288,297,292,279,281,273,294,320,345,15,23,58,0,345,20
13 SIGTHETA °,ALPINE,15,11,21,15,51,27,27,49,27,33,32,30,34,31,31,31,30,23,35,19,17,62,16,17,29,62,21
,CHULA VISTA,18,17,15,21,18,27,18,36,74,63,19,21,21,20,20,22,19,18,18,14,12,12,16,21,23,74,08
,DOWNTOWN SES,41,21,33,34,16,15,22,19,49,54,19,19,15,19,18,20,23,21,18,19,18,13,15,14,23,54,09
,EL CAJON LES,20,30,36,51,17,41,49,45,50,42,49,25,27,24,23,22,21,19,19,17,22,65,18,33,32,65,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,11,13,13,7,11,12,12,23,43,50,32,25,16,14,12,11,11,9,8,30,13,13,19,22,18,50,09
,OTAY MESA DVN,17,10,31,12,11,24,13,37,59,23,27,18,13,12,12,13,12,10,19,45,44,37,32,38,24,59,08
,PENDLETON,9,8,9,7,9,11,10,17,55,14,17,18,18,20,19,17,17,15,19,22,14,8,19,13,16,55,08
14 VWSP MPH,ALPINE,1.1,.9,.5,1.5,.2,.4,.8,1.2,2.2,3.3,3.9,4.5,5.2,5.7,5.5,5.1,3.7,1.7,.5,1.1,.6,.1,1.3,.6,.0,5.7,13
,CHULA VISTA,.8,.6,.2,.4,.4,.6,1.3,1.1,.5,1.1,4.6,5.4,6.2,6.5,5.9,5.5,5.0,3.3,1.7,1.8,1.7,1.4,1.0,.3,.0,6.5,13
,DOWNTOWN SES,.5,.5,.4,.6,2.3,3.7,2.5,3.1,1.5,1.8,4.6,6.4,7.2,6.9,7.2,6.8,4.7,4.0,2.7,2.3,1.7,2.7,2.1,2.2,.0,7.2,12
,EL CAJON LES,.7,.2,.2,.6,.6,.2,.1,.5,1.0,1.6,1.9,5.0,6.0,5.9,6.1,6.2,4.6,4.0,2.7,.5,1.2,.7,.6,.3,.0,6.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.9,.8,1.5,2.5,3.0,3.5,3.0,2.5,2.1,2.1,3.6,6.4,8.9,9.8,10.0,9.3,8.0,5.5,4.3,1.4,2.4,1.4,1.5,1.9,.0,10.0,14
,OTAY MESA DVN,1.5,2.5,.9,2.7,3.1,1.8,2.2,1.4,.4,3.2,4.0,7.9,9.9,9.6,9.0,7.8,7.0,5.9,2.2,.6,.9,1.0,1.1,.4,.0,9.9,12
,PENDLETON,3.1,4.7,2.9,3.7,3.2,3.4,4.4,3.7,.4,3.6,3.9,5.0,5.2,6.3,5.2,4.4,3.8,2.7,1.9,1.4,1.9,2.8,.7,1.5,.0,6.3,13
15 SWSP MPH,ALPINE,1.4,.9,.5,1.5,.8,.5,1.1,1.9,2.8,3.9,4.5,5.2,6.1,6.5,6.3,5.9,4.2,2.1,1.0,1.3,.6,.3,1.4,.7,2.6,6.5,13
,CHULA VISTA,.8,.6,.2,.4,.5,1.0,1.4,1.2,1.3,2.1,4.9,5.8,6.7,6.9,6.3,5.9,5.3,3.4,2.0,1.9,1.8,1.4,1.0,.3,2.6,6.9,13
,DOWNTOWN SES,.5,.6,.4,.6,2.4,3.8,2.7,3.3,2.1,2.9,4.9,6.7,7.5,7.3,7.6,7.2,5.1,4.3,2.8,2.5,1.8,2.8,2.2,2.3,3.5,7.6,14
,EL CAJON LES,.8,.2,.3,.7,.6,.3,.2,1.0,1.4,2.0,2.6,5.5,6.7,6.5,6.7,6.7,4.9,4.2,2.8,.8,1.4,.8,1.0,.5,2.4,6.7,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.0,.8,1.6,2.5,3.0,3.6,3.1,2.7,2.6,3.0,4.7,7.0,9.2,10.1,10.4,9.5,8.2,5.6,4.3,1.6,2.5,1.6,1.7,2.1,4.3,10.4,14
,OTAY MESA DVN,1.6,2.6,2.0,2.9,3.2,2.3,2.4,1.7,1.7,3.5,4.6,8.2,10.2,9.8,9.2,8.0,7.2,6.3,2.6,.7,1.0,1.1,1.2,.8,4.0,10.2,12
,PENDLETON,3.1,4.7,3.0,3.8,3.3,3.5,4.4,3.9,2.3,3.8,4.1,5.2,5.5,6.7,5.6,4.7,4.0,2.8,2.1,1.6,2.1,2.8,.8,1.6,3.6,6.7,13
16 AMBTEMP °F,ALPINE,72.6,72.6,70.6,71.4,70.3,69.8,71.6,76.7,80.2,82.5,85.1,87.4,87.8,88.0,87.5,85.5,83.0,79.2,75.9,75.0,74.8,73.6,73.7,73.0,77.8,88.0,13
,CARMEL MT RCH,63.5,62.6,61.7,61.7,61.9,61.3,62.5,67.6,73.4,79.0,83.6,86.9,88.6,87.6,85.6,83.2,79.6,75.0,72.8,71.8,70.5,68.5,66.6,65.7,72.6,88.6,12
,CHULA VISTA,65.0,64.2,63.4,62.7,62.2,62.6,62.3,66.3,71.3,77.6,80.0,81.9,83.4,81.9,79.5,77.2,75.4,73.4,71.2,69.8,68.8,68.0,67.5,66.9,70.9,83.4,12
,DOWNTOWN SES,66.0,65.4,64.8,64.6,64.3,63.8,63.6,64.6,70.4,76.9,79.9,82.0,81.6,80.0,77.7,76.6,76.4,74.5,73.7,72.3,70.4,69.6,68.3,67.8,71.5,82.0,11
,EL CAJON LES,64.3,63.6,62.4,61.1,60.5,60.2,62.8,67.8,74.4,81.4,88.3,91.4,92.9,92.6,92.0,89.5,87.0,82.5,78.2,75.1,72.5,71.0,69.2,67.9,75.4,92.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,62.9,62.1,61.9,62.0,62.3,62.6,62.5,63.8,71.8,79.9,85.5,88.6,89.0,87.0,84.0,81.2,77.6,73.6,70.4,69.6,67.6,67.3,65.9,65.0,71.8,89.0,12
,OTAY MESA DVN,64.6,64.2,63.9,63.8,63.4,63.1,64.1,68.6,74.4,80.3,86.4,88.7,87.1,84.5,82.1,79.6,77.4,73.5,69.9,68.4,69.0,68.5,68.4,67.8,72.6,88.7,11
,PENDLETON,63.4,61.9,62.2,61.3,61.3,61.5,61.4,62.6,66.5,67.7,67.9,71.1,72.5,73.6,73.5,73.2,72.4,70.5,69.7,69.2,68.4,67.7,68.1,66.3,67.2,73.6,13
17 RELHUM %,ALPINE,41,40,43,35,34,37,36,31,27,24,20,18,18,20,22,24,23,31,39,37,39,40,39,38,32,43,02
,EL CAJON LES,88,86,82,85,89,91,83,68,54,34,29,25,24,23,24,29,33,40,47,57,66,71,76,78,58,91,05
,KEARNY MESA,94,94,94,96,98,100,100,99,75,51,41,35,31,37,43,48,55,62,65,75,84,83,87,84,72,100,05
18 PRES mmHg,EL CAJON LES,749,749,749,749,750,750,750,750,750,750,749,749,748,748,748,748,748,748,748,748,748,748,748,748,749,750,04
,KEARNY MESA,750,750,750,750,751,751,751,751,751,751,751,750,750,749,749,749,749,749,749,749,749,749,749,749,750,751,04
19 SOLAR W/M2,EL CAJON LES,-3,-3,-3,-3,-2,4,90,368,569,734,883,932,890,799,644,430,201,23,-6,-5,-4,-3,-3,-3,272,932,11
,KEARNY MESA,0,0,0,0,0,5,69,288,540,749,853,901,884,793,648,451,230,41,0,0,0,0,0,0,269,901,11
25 NOY,EL CAJON LES,7.28,8.65,6.37,6.59,8.44,C,C,23.57,23.67,M,M,4.86,4.86,3.93,4.12,5.00,5.25,5.31,5.54,11.35,11.41,11.73,12.12,13.30,9.16,23.67,08
26 NOY-NO,EL CAJON LES,7.27,8.09,6.38,6.55,8.26,C,C,13.87,15.04,M,M,3.27,4.02,3.39,3.63,4.23,4.61,4.92,5.37,11.22,11.41,11.71,12.01,12.86,7.90,15.04,08
27 NO Trace,EL CAJON LES,.00,.56,.00,.03,.17,C,C,9.69,8.63,M,M,1.59,.83,.54,.48,.76,.64,.39,.16,.13,.00,.02,.10,.44,1.25,9.69,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.1,.0,.0,.1,06
29 CO Tr PPB,EL CAJON LES,346.8,340.0,C,C,C,C,<,513.6,M,M,278.7,219.9,236.2,220.2,243.0,238.4,251.3,277.1,290.9,414.5,452.6,464.5,481.1,445.5,336.1,513.6,07
BCarbon ug/m3,10TH AVE MARINE TERM,.58,.61,.70,.93,.63,.68,.69,.71,1.43,1.32,1.30,1.06,1.41,1.54,.69,.64,.68,.81,.97,.76,1.00,.95,.71,.57,.89,1.54,13
,ALPINE,.32,.30,.30,.18,.20,.52,.66,.37,.21,.12,.14,.16,.17,.24,<,.24,.23,.27,.35,.41,.35,.34,.27,.54,.30,.66,06
,CHICANO PARK,.55,.56,.75,1.02,1.03,.75,.79,.63,1.02,1.37,1.39,1.04,.99,.78,.74,.53,.55,.63,.78,.84,.96,1.60,.96,.92,.88,1.60,21
,DOWNTOWN SES,.65,.79,.88,.91,.69,.61,.59,.67,1.31,1.55,1.47,1.02,1.14,.94,.95,.55,.67,.62,.54,.71,1.18,1.04,1.01,1.10,.90,1.55,09
,OCEANVIEW BLVD,.50,.85,.75,.80,1.22,.62,.66,<,<,<,1.47,.93,.81,.79,.84,.62,.59,.58,.56,.66,.80,1.04,1.01,1.15,.82,1.47,10
,SAN YSIDRO,.66,.71,.74,.87,1.14,1.21,1.09,1.27,1.53,1.92,1.49,1.47,1.31,.92,.77,.57,.53,.53,.81,.50,.65,.85,.76,.81,.96,1.92,09
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
