,OTAY MESA DVN,.002,.002,C,C,.002,.009,.035,.033,.021,M,M,M,M,.004,.004,.003,.002,.002,.002,.002,.003,.004,.003,.005,.008,.035,06
,PENDLETON,.003,.002,C,C,.002,.003,.003,.007,.006,.004,.008,.006,.002,.001,.004,.002,.000,.000,.001,.001,.001,.010,.011,.007,.004,.011,22
03 NO2 PPM,ALPINE,.010,.005,C,C,.004,.004,.004,.009,.007,.004,.005,.005,.004,.005,.004,.004,.004,.006,.006,.008,.015,.011,.013,.006,.007,.015,20
,CARMEL MT RCH,.005,.005,C,C,.007,.009,.007,.011,.022,.014,.015,.016,.014,.013,.014,.013,.011,.009,.009,.008,.011,.010,.008,.010,.011,.022,08
,CHULA VISTA,.003,.003,C,C,.003,.004,.005,.007,.008,.009,.007,.004,.003,.003,.002,.002,.002,.003,.002,.002,.002,.002,.003,.006,.004,.009,09
,DOWNTOWN SES,.003,.003,C,C,.005,.005,.007,.008,.011,.007,.006,.005,.005,.004,.003,.003,.004,.004,.007,.006,.005,.006,.005,.004,.005,.011,08
,EL CAJON LES,.003,.003,C,C,C,.008,.007,.007,.007,.009,.006,.008,.006,.005,.004,.005,.005,.006,.007,.006,.007,.007,.005,.005,.006,.009,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.003,.003,C,C,.004,.005,.008,.008,.007,.010,.006,.005,.005,.003,.003,.002,.002,.003,.003,.004,.004,.005,.007,.006,.005,.010,09
,OTAY MESA DVN,.002,.002,C,C,.002,.005,.017,.019,.014,M,M,M,M,.004,.004,.003,.002,.002,.002,.002,.003,.004,.003,.004,.005,.019,07
,PENDLETON,.003,.003,C,C,.002,.003,.003,.005,.004,.003,.005,.004,.002,.001,.002,.001,.000,.000,.001,.001,.001,.010,.011,.007,.003,.011,22
04 NO PPM,ALPINE,.001,.001,C,C,.002,.001,.001,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,07
,CARMEL MT RCH,.001,.001,C,C,.002,.004,.004,.010,.024,.011,.010,.010,.008,.008,.009,.008,.007,.006,.005,.005,.007,.007,.004,.003,.007,.024,08
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.002,.003,.003,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,08
,DOWNTOWN SES,.000,.000,C,C,.000,.001,.001,.003,.005,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.005,08
,EL CAJON LES,.000,.000,C,C,C,.001,.002,.003,.002,.003,.001,.001,.000,.000,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.001,.003,.002,.003,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,07
,OTAY MESA DVN,.000,.000,C,C,.000,.004,.018,.013,.007,M,M,M,M,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,.018,06
,PENDLETON,.000,.000,C,C,.000,.000,.000,.002,.002,.001,.003,.003,.001,.000,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,10
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,C,.4,.3,.4,.6,.4,.5,.5,.5,.6,.7,.7,.6,.5,.5,.5,.5,.5,.4,.3,.5,.7,14
10 INTMP °C,ALPINE,25,26,26,25,26,26,25,24,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,26,01
,CARMEL MT RCH,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
,CHULA VISTA,26,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,26,26,00
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,23,23,22,23,23,22,23,23,23,23,24,24,24,24,24,24,24,00
,EL CAJON LES,27,27,27,28,28,27,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,27,27,26,27,26,26,27,27,26,24,25,24,24,24,24,25,25,25,25,25,25,25,25,25,25,27,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,25,25,25,25,24,24,23,24,24,24,24,25,25,25,25,25,25,26,00
,PENDLETON,25,25,26,26,26,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,26,02
11 PM2.5 µg/M3,ALPINE,8.9,9.6,9.0,9.1,8.8,10.8,9.5,6.4,4.6,7.2,9.7,14.7,14.3,18.0,15.7,16.0,16.1,10.7,9.2,12.9,13.1,17.8,16.2,16.7,11.8,18.0,13
,DOWNTOWN SES,5.9,4.5,6.0,13.7,11.5,11.1,10.0,12.1,M,M,M,10.4,9.9,10.5,10.8,6.3,7.8,11.4,12.1,7.2,10.3,10.8,9.2,11.6,9.6,13.7,03
,EL CAJON LES,7.6,7.5,7.4,7.6,7.3,10.2,11.7,11.7,10.8,13.9,M,M,15.8,14.6,15.4,14.1,12.3,12.7,10.4,14.5,11.5,13.8,11.1,9.8,11.4,15.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,8.2,7.4,9.1,11.9,14.1,18.7,19.4,35.7,19.4,18.1,13.9,15.7,11.6,10.0,11.3,13.5,13.0,11.8,10.8,11.6,11.4,7.3,4.6,16.5,13.5,35.7,07
,PENDLETON,7.1,7.9,8.8,9.7,9.3,11.8,10.6,8.9,11.3,10.6,11.9,13.2,11.4,12.5,11.0,12.8,12.3,8.2,7.7,11.8,11.9,13.8,15.1,11.2,10.8,15.1,22
12 VWDR °,ALPINE,152,131,31,109,149,162,167,325,309,319,314,348,3,2,6,348,348,1,22,329,178,124,127,13,0,348,11
,CHULA VISTA,195,169,315,30,360,3,36,5,274,270,264,264,257,260,264,264,257,247,250,241,225,233,195,148,0,360,04
,DOWNTOWN SES,196,217,282,354,38,14,41,52,259,271,274,279,275,283,287,286,283,293,280,303,343,324,355,351,0,355,22
,EL CAJON LES,213,232,169,163,192,157,163,210,340,336,343,313,308,311,314,327,318,316,314,232,227,243,229,188,0,343,10
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,134,108,118,42,42,358,336,346,268,279,295,293,280,303,304,289,300,296,293,296,290,293,278,331,0,358,05
,OTAY MESA DVN,314,7,21,2,359,48,151,195,284,297,297,294,294,292,289,290,290,291,294,328,321,299,10,6,0,359,04
,PENDLETON,13,17,12,356,13,18,0,331,266,269,271,272,267,272,279,277,260,268,309,314,316,341,351,329,0,356,03
13 SIGTHETA °,ALPINE,37,57,10,33,27,11,21,46,26,33,32,34,27,28,29,33,28,28,24,47,29,45,27,56,32,57,01
,CHULA VISTA,44,63,50,29,35,70,42,52,32,24,24,25,22,23,19,22,23,18,19,19,15,17,22,16,30,70,05
,DOWNTOWN SES,42,40,35,33,31,34,38,63,39,20,18,21,18,22,15,16,15,24,24,20,20,26,18,12,27,63,07
,EL CAJON LES,21,23,15,13,31,43,38,51,67,58,<,<,P,30,26,22,20,20,25,17,18,19,17,22,28,67,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,32,40,65,22,19,23,35,47,49,42,23,21,20,17,17,14,15,11,7,7,6,5,8,12,23,65,02
,OTAY MESA DVN,24,23,13,19,12,18,16,57,31,22,14,15,13,14,14,14,14,12,14,16,22,20,13,12,18,57,07
,PENDLETON,30,15,19,29,58,26,38,61,13,14,16,16,13,15,17,16,10,16,15,15,18,15,15,23,22,61,07
14 VWSP MPH,ALPINE,.5,.2,.0,.5,.4,1.6,.7,1.7,2.9,3.3,3.9,4.3,5.6,5.4,5.2,4.7,3.9,2.7,1.8,.5,.7,.7,.9,.5,.0,5.6,12
,CHULA VISTA,1.1,.4,.6,1.7,1.7,.6,.9,.8,3.3,4.7,5.5,5.7,6.2,7.1,7.2,6.4,5.1,4.6,3.5,2.4,1.6,1.6,1.0,.8,.0,7.2,14
,DOWNTOWN SES,1.0,1.3,1.2,1.9,1.9,2.1,1.5,.7,2.6,6.1,6.4,5.9,7.3,7.3,8.8,7.8,6.5,4.5,4.1,2.6,2.6,1.6,2.1,2.2,.0,8.8,14
,EL CAJON LES,1.3,.4,.8,1.7,.4,1.1,.6,.3,.9,2.0,4.0,4.3,5.8,5.2,5.5,6.2,5.4,4.7,3.2,4.0,2.4,1.8,2.5,1.1,.0,6.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.4,1.7,.8,2.8,2.1,2.0,2.5,1.8,2.3,3.7,6.1,6.7,7.3,8.1,8.5,8.3,7.1,6.4,5.9,4.5,3.7,3.2,2.5,1.7,.0,8.5,14
,OTAY MESA DVN,.8,1.7,3.0,3.4,2.8,1.8,2.4,.3,2.9,4.7,7.8,8.4,9.3,10.1,9.2,8.8,7.2,6.6,5.1,3.2,2.1,1.6,1.6,1.7,.0,10.1,13
,PENDLETON,2.4,2.8,3.0,1.8,1.4,2.6,2.0,.8,4.3,4.0,4.0,4.3,5.0,5.1,4.8,4.5,5.5,3.1,4.9,3.3,2.2,2.0,1.6,1.1,.0,5.5,16
15 SWSP MPH,ALPINE,.6,.2,.0,.6,.5,1.6,.8,2.0,3.2,3.8,4.5,5.2,6.1,6.0,5.8,5.4,4.4,3.1,1.9,.8,.9,1.3,1.0,.8,2.5,6.1,12
,CHULA VISTA,1.6,.8,1.1,1.9,2.2,1.2,1.2,1.4,3.7,5.1,6.0,6.2,6.6,7.6,7.6,6.8,5.5,4.8,3.7,2.5,1.7,1.7,1.2,.8,3.5,7.6,13
,DOWNTOWN SES,1.9,1.6,1.8,2.3,2.1,2.5,1.7,1.5,3.3,6.4,6.7,6.3,7.6,7.9,9.1,8.1,6.8,4.9,4.4,3.2,2.8,2.2,2.1,2.2,4.1,9.1,14
,EL CAJON LES,1.6,.5,.9,1.8,.6,1.1,.7,1.3,1.5,2.8,4.5,5.1,6.4,5.9,6.0,6.7,5.7,5.0,3.5,4.2,2.5,2.1,2.6,1.3,3.1,6.7,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,2.1,1.7,3.3,2.2,2.3,2.9,2.6,3.3,4.4,6.7,7.2,7.9,8.6,9.0,8.6,7.4,6.6,5.9,4.5,3.8,3.2,2.6,1.8,4.6,9.0,14
,OTAY MESA DVN,1.4,1.8,3.1,3.7,3.0,2.3,2.5,1.5,3.2,4.9,8.1,8.7,9.5,10.4,9.5,9.1,7.5,6.8,5.4,3.5,2.5,1.9,1.7,1.7,4.7,10.4,13
,PENDLETON,2.6,2.9,3.2,2.0,2.1,3.0,2.3,2.1,4.4,4.1,4.2,4.5,5.1,5.3,5.1,4.7,5.6,3.3,5.0,3.4,2.3,2.1,1.7,1.2,3.4,5.6,16
16 AMBTEMP °F,ALPINE,63.9,67.1,67.2,66.5,67.9,68.3,72.8,77.2,79.8,82.5,84.8,86.8,88.3,88.9,88.7,87.8,84.7,80.7,76.0,73.4,73.0,73.8,73.1,73.2,76.9,88.9,13
,CARMEL MT RCH,65.7,65.1,65.0,65.0,64.7,64.6,64.6,68.4,74.0,77.0,80.3,83.0,83.2,82.7,82.6,82.1,78.9,74.8,70.8,69.2,68.5,67.8,66.9,65.9,72.1,83.2,12
,CHULA VISTA,67.7,67.4,67.5,67.4,66.9,67.2,68.1,70.1,72.9,73.9,74.4,76.2,77.0,76.7,76.4,75.8,74.3,72.1,70.6,69.5,69.2,68.9,68.5,68.1,71.1,77.0,12
,DOWNTOWN SES,68.0,67.8,67.8,67.8,67.9,67.4,67.8,70.3,72.5,73.6,74.3,75.5,75.7,76.4,76.2,75.6,74.5,73.0,71.3,70.6,70.4,70.1,69.7,69.2,71.4,76.4,13
,EL CAJON LES,65.6,65.5,65.4,64.8,64.5,64.2,66.5,70.3,75.8,81.2,85.4,88.3,88.8,89.5,90.0,88.5,85.9,81.9,77.0,72.6,70.8,69.8,68.5,67.9,75.4,90.0,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,67.7,67.2,67.2,66.6,66.6,66.6,67.2,70.5,74.4,78.8,M,M,81.9,81.5,80.9,79.3,77.5,73.6,69.9,68.5,68.1,68.0,67.5,67.2,71.7,81.9,12
,OTAY MESA DVN,64.0,64.0,63.8,63.7,63.2,63.0,64.9,68.5,74.3,M,79.8,79.7,79.9,80.2,80.3,78.3,76.4,73.0,69.6,68.3,67.5,66.7,66.6,66.4,70.5,80.3,14
,PENDLETON,68.0,67.9,67.8,68.1,67.9,67.5,67.2,68.4,68.9,69.3,70.7,72.1,73.3,73.9,73.9,73.8,73.4,72.2,70.2,69.4,69.1,68.8,68.3,68.1,69.9,73.9,13
17 RELHUM %,ALPINE,82,76,76,78,74,70,61,55,49,43,41,37,33,35,36,36,40,44,51,58,59,57,58,57,54,82,00
,EL CAJON LES,93,93,92,93,92,93,88,79,67,57,50,45,42,42,41,42,44,51,64,78,83,86,91,93,71,93,00
,KEARNY MESA,86,88,88,89,89,89,88,80,70,61,M,M,54,54,54,56,60,72,84,89,92,93,95,94,78,95,22
18 PRES mmHg,EL CAJON LES,749,748,748,748,748,748,748,748,748,748,747,747,746,746,746,745,745,746,746,747,747,747,747,747,747,749,00
,KEARNY MESA,750,749,749,749,749,749,749,749,749,749,749,748,748,747,747,747,747,747,747,748,748,748,748,748,748,750,00
19 SOLAR W/M2,EL CAJON LES,-3,-2,-1,-2,-1,16,170,397,616,797,921,974,961,874,721,516,284,72,-3,-4,-3,-3,-3,-2,304,974,11
,KEARNY MESA,-3,-3,-3,-3,-3,7,171,392,604,775,894,949,933,853,720,538,320,98,-2,-4,-4,-4,-4,-4,301,949,11
25 NOY,EL CAJON LES,M,M,M,M,C,C,C,9.64,M,M,M,M,M,M,M,M,M,M,M,M,4.89,6.01,5.19,4.64,6.07,9.64,07
26 NOY-NO,EL CAJON LES,M,M,M,M,C,C,C,6.61,M,M,M,M,M,M,M,M,M,M,M,M,4.71,5.66,5.10,4.66,5.34,6.61,07
27 NO Trace,EL CAJON LES,M,M,M,M,C,C,C,3.03,M,M,M,M,M,M,M,M,M,M,M,M,.17,.35,.08,-.01,.72,3.03,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.1,.2,.2,.1,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.2,11
29 CO Tr PPB,EL CAJON LES,157.6,164.5,C,C,C,240.1,266.1,312.1,293.1,392.1,341.6,389.3,364.7,320.3,298.7,284.7,303.8,276.8,291.3,247.2,242.6,254.6,215.8,212.2,279.4,392.1,09
BCarbon ug/m3,DOWNTOWN SES,.35,.34,.29,.41,.45,.53,.57,.69,1.03,.78,.69,.52,.50,.52,.39,.34,.35,.39,.53,.52,.73,.79,.81,.53,.54,1.03,08
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
