Current Date:,5/13/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
5/12/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.036,.036,C,C,.036,.035,.030,.032,.033,.035,.040,.045,.047,.050,.056,.058,.054,.049,.045,.042,.039,.035,.034,.034,.040,.058,15
,CHULA VISTA,.045,.044,C,C,.043,.042,.041,.041,.042,.044,.045,.048,.047,.047,.047,.048,.048,.048,.050,.052,.052,.052,.050,.048,.046,.052,19
,DOWNTOWN SES,.042,.042,C,C,.042,.039,.037,.036,.037,.037,.039,.042,.043,.045,.045,.043,.045,.046,.047,.048,.048,.044,.046,.047,.042,.048,19
,EL CAJON LES,.039,.039,C,C,C,.037,.034,M,M,M,M,M,M,.051,.049,.048,.046,.044,.042,.043,.043,.042,.041,.039,.042,.051,13
,KEARNY MESA,.041,.041,C,C,.039,.038,.039,.039,.039,.040,.043,.047,.047,.049,.048,.048,.048,.049,.050,.049,.049,.047,.047,.046,.044,.050,18
,OTAY MESA DVN,.044,.041,C,C,.040,.039,.039,.038,.039,.039,.043,.048,.052,.053,.051,.050,.048,.048,.046,.047,.048,.047,.047,.046,.045,.053,13
,PENDLETON,.030,.027,C,C,.043,.042,.039,.039,.042,.042,.043,.045,.045,.046,.046,.047,.048,.048,.049,.050,.050,.050,.050,.049,.044,.050,19
03 NO2 PPB,ALPINE,1.6,1.5,C,C,1.5,1.7,2.6,1.3,2.3,2.2,1.8,2.2,1.8,1.6,1.8,2.4,2.5,3.0,3.5,3.9,5.4,6.1,3.3,2.6,2.5,6.1,21
,CARMEL MT RCH,5.0,6.6,C,C,13.3,21.2,18.8,17.9,17.1,17.3,14.2,13.6,11.9,11.6,9.4,10.1,10.0,10.7,11.6,10.9,10.3,10.4,7.3,5.7,12.0,21.2,05
,CHULA VISTA,1.6,2.0,C,C,2.0,2.5,2.8,4.1,3.6,3.4,3.6,2.3,2.0,2.0,1.8,2.1,2.2,2.6,2.5,1.9,2.0,1.8,2.4,3.1,2.4,4.1,07
,DOWNTOWN SES,2.7,2.2,C,C,3.1,5.4,5.9,6.7,5.9,6.7,6.5,5.6,3.1,2.6,3.0,3.4,3.2,3.7,4.8,5.0,5.6,8.2,4.9,3.1,4.6,8.2,21
,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,3.1,3.4,2.9,3.2,4.2,4.6,3.8,3.8,3.6,2.9,3.0,3.5,4.6,18
,KEARNY MESA,2.2,2.2,C,C,3.6,4.9,3.4,4.0,4.1,3.3,2.2,2.1,2.8,1.8,1.7,1.9,1.8,2.1,2.4,1.8,1.5,1.5,1.5,1.2,2.4,4.9,05
,OTAY MESA DVN,1.3,1.4,C,C,1.6,1.7,1.7,1.8,1.9,1.5,2.8,3.5,2.6,2.1,1.9,1.7,1.9,2.3,2.2,2.0,1.9,2.0,2.1,2.2,2.0,3.5,11
,PENDLETON,4.2,4.8,C,C,1.6,2.8,2.7,2.4,2.4,2.7,1.7,.8,1.0,.8,1.3,1.3,.9,.7,.7,.8,.8,.8,.8,1.1,1.6,4.8,01
04 NO PPB,ALPINE,.0,.0,C,C,.0,.1,.2,.2,1.6,.9,.5,.5,.3,.2,.2,.3,.3,.2,.1,.0,.0,.0,.0,.0,.2,1.6,08
,OTAY MESA DVN,-.1,-.1,C,C,-.1,-.1,.0,.0,.0,.0,.7,.8,.4,.2,.2,.1,.0,.0,.0,-.1,-.1,.0,-.1,-.1,.0,.8,11
,PENDLETON,.0,.0,C,C,.0,.0,.1,.2,.2,1.2,.7,.1,.4,.1,.2,.2,.0,.0,.0,.0,.0,.0,.0,.0,.1,1.2,09
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.4,.7,.6,.6,.5,M,.5,.5,.5,.5,.4,.4,.5,.5,.6,.5,.4,.5,.4,.3,.5,.7,05
10 INTMP °C,ALPINE,25,25,25,25,25,26,25,25,25,25,25,25,25,25,25,24,25,24,25,25,25,25,25,25,25,26,05
,CARMEL MT RCH,27,27,27,27,27,27,27,27,24,23,24,26,26,26,26,26,26,27,27,27,27,27,27,27,26,27,00
,CHULA VISTA,27,27,27,27,27,27,27,27,27,27,26,25,24,27,27,27,27,27,27,26,25,25,25,25,26,27,00
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,00
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,25,25,26,26,26,26,26,26,26,26,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
