,KEARNY MESA,6.0,3.8,2.7,3.6,4.6,2.8,3.3,3.0,2.6,2.6,1.8,1.4,1.2,1.2,1.2,1.1,1.1,1.6,1.6,2.3,1.3,.8,1.1,.7,2.2,6.0,00
,OTAY MESA DVN,3.0,2.2,C,C,2.1,2.9,4.3,10.6,15.8,14.8,5.2,2.4,2.0,2.0,1.5,1.5,1.6,1.4,2.1,2.4,1.7,1.1,1.1,.8,3.7,15.8,08
,PENDLETON,6.0,5.2,C,C,5.8,6.6,5.5,1.4,1.7,3.2,1.0,1.4,2.3,3.7,4.7,2.0,.5,.5,2.6,1.5,.6,.5,.5,.5,2.6,6.6,05
04 NO PPB,ALPINE,.0,.0,C,C,.2,.2,2.3,1.2,.8,.3,.2,.5,.2,.2,.2,.3,.3,.2,.0,.0,.0,.0,.0,.0,.3,2.3,06
,OTAY MESA DVN,-.1,.0,C,C,.0,-.1,.6,3.0,7.5,6.4,1.6,.4,.2,.2,.1,.2,.1,.0,-.1,-.1,.0,.0,-.1,-.1,.8,7.5,08
,PENDLETON,.2,.1,C,C,.3,.4,.6,.1,.5,2.5,.1,.6,1.4,2.9,4.0,1.6,.0,.0,.0,.1,.2,.0,.0,.0,.7,4.0,14
06 CO PPM,CARMEL MT RCH,.1,.2,C,C,.2,.2,.2,.2,.2,.4,.3,.4,.4,.4,.4,.3,.4,.4,.5,.4,.3,.3,.2,.2,.3,.5,18
10 INTMP °C,ALPINE,25,25,26,25,25,26,26,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,26,25,26,02
,CARMEL MT RCH,26,26,26,27,27,26,26,26,26,27,26,26,26,26,26,26,26,27,27,27,27,27,27,26,26,27,03
,CHULA VISTA,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,26,27,27,27,27,27,26,26,27,27,00
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,26,27,26,26,26,26,26,26,26,27,27,27,27,27,27,00
,KEARNY MESA,23,23,23,23,23,23,23,23,24,24,24,24,25,24,24,25,25,25,25,25,25,24,24,24,24,25,12
,OTAY MESA DVN,26,27,27,27,27,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,27,01
,PENDLETON,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,8.2,6.3,4.7,5.6,7.0,5.7,9.4,7.5,5.9,7.6,10.3,10.3,8.2,7.0,6.9,7.0,7.8,6.7,7.0,7.2,7.7,6.8,5.9,5.6,7.1,10.3,10
,DOWNTOWN SES,8.3,8.2,8.1,8.8,9.6,9.5,9.5,9.5,8.9,8.3,<,<,6.9,8.1,8.4,7.7,7.2,7.2,8.0,8.5,7.4,7.2,6.4,5.9,8.0,9.6,04
,EL CAJON LES,9.5,10.8,9.6,8.6,8.7,8.0,8.3,8.3,9.2,9.5,8.8,7.1,6.9,6.5,7.6,7.9,6.4,6.3,6.5,7.1,7.1,6.4,6.1,5.5,7.7,10.8,01
,OTAY MESA DVN,12.1,10.7,11.1,11.1,10.5,10.3,12.1,15.3,21.0,21.7,12.5,8.2,7.2,7.4,8.4,8.6,8.5,8.4,9.0,9.0,8.5,7.3,6.9,6.0,10.4,21.7,09
,PENDLETON,8.5,8.6,9.0,9.1,9.2,8.7,8.6,9.7,9.6,9.5,9.0,8.6,7.9,10.1,8.4,7.7,7.2,6.9,7.0,11.6,11.2,8.5,9.6,8.4,8.8,11.6,19
12 VWDR °,ALPINE,255,131,315,257,151,169,139,148,179,240,264,235,242,257,244,247,249,245,215,235,182,279,275,282,0,315,02
,CHULA VISTA,246,154,234,117,212,231,153,212,222,248,241,249,252,259,257,261,257,256,259,276,288,293,283,289,0,293,21
,DOWNTOWN SES,73,241,199,170,233,205,202,193,204,206,M,228,228,236,254,259,264,262,252,278,282,296,282,282,0,296,21
,EL CAJON LES,126,147,162,218,200,194,124,102,115,M,M,M,209,224,221,226,227,236,265,206,262,270,271,269,0,271,22
,KEARNY MESA,107,132,129,119,148,190,152,129,138,192,230,236,238,237,235,245,246,265,258,269,280,280,273,281,0,281,23
,OTAY MESA DVN,25,255,303,347,321,271,49,174,191,217,252,263,265,267,278,295,296,286,272,275,289,303,305,299,0,347,03
,PENDLETON,71,83,77,68,71,65,93,170,192,215,219,219,218,240,242,243,243,239,217,267,286,278,261,263,0,286,20
13 SIGTHETA °,ALPINE,31,45,30,47,69,42,22,37,49,39,34,40,38,31,32,26,28,28,24,30,23,26,26,25,34,69,04
,CHULA VISTA,48,31,38,36,50,27,34,34,30,24,21,25,26,23,25,23,22,22,24,23,18,17,18,16,27,50,04
,DOWNTOWN SES,35,37,46,49,25,34,40,24,22,21,M,27,24,22,27,27,26,24,27,23,23,23,22,20,28,49,03
,EL CAJON LES,56,30,32,22,54,30,25,24,32,M,M,M,24,25,28,26,22,23,26,19,23,21,22,18,28,56,00
,KEARNY MESA,25,19,14,15,20,23,24,23,27,27,26,18,21,17,18,16,14,14,15,10,10,10,10,10,18,27,08
,OTAY MESA DVN,48,39,38,25,23,55,40,58,39,42,27,19,20,21,20,15,16,14,9,45,20,10,10,11,28,58,07
,PENDLETON,11,9,10,12,12,15,21,13,15,15,15,17,16,13,12,12,13,16,22,17,15,17,11,13,14,22,18
14 VWSP MPH,ALPINE,.2,.9,.8,.6,.8,2.2,2.7,2.2,2.5,3.5,4.5,4.8,5.5,5.9,6.2,6.3,6.3,5.2,4.7,3.0,3.3,6.1,4.4,4.9,.0,6.3,15
,CHULA VISTA,.9,1.5,1.8,1.1,1.4,2.6,2.2,3.3,4.9,7.1,8.4,7.4,7.7,8.2,7.5,7.7,7.1,6.6,4.6,5.3,8.8,8.5,9.0,8.2,.0,9.0,22
,DOWNTOWN SES,1.3,1.0,1.8,1.2,2.9,2.5,2.1,4.3,6.2,6.3,M,7.1,7.7,8.0,6.9,6.7,7.0,5.7,4.5,6.4,6.4,6.2,7.2,7.9,.0,8.0,13
,EL CAJON LES,1.3,2.3,2.6,2.4,1.6,2.7,3.0,4.4,3.6,M,M,M,7.9,7.3,6.9,7.4,7.5,6.5,5.0,4.2,7.4,6.6,5.4,6.5,.0,7.9,12
,KEARNY MESA,1.3,2.9,3.7,3.4,2.0,3.1,4.1,5.7,6.3,5.6,8.3,9.9,9.6,10.2,9.7,10.3,9.7,8.7,6.1,9.5,9.6,10.6,10.4,9.2,.0,10.6,21
,OTAY MESA DVN,.3,.9,1.0,2.0,1.4,1.6,1.7,1.4,3.3,4.0,7.4,10.4,10.1,8.8,9.4,10.2,8.8,7.5,5.2,3.0,6.4,7.9,8.2,7.8,.0,10.4,11
,PENDLETON,4.4,5.1,4.5,4.3,4.2,3.0,2.9,6.6,6.7,8.3,7.5,6.8,8.0,9.7,9.4,8.2,8.1,5.4,3.2,11.6,9.0,9.1,16.3,14.2,.0,16.3,22
15 SWSP MPH,ALPINE,.6,1.0,.9,1.1,1.3,2.7,3.0,2.7,3.2,5.1,5.4,6.0,7.0,6.8,7.3,7.1,7.0,6.2,5.2,3.4,3.8,6.6,4.8,5.4,4.3,7.3,14
,CHULA VISTA,1.8,1.7,2.3,2.0,2.0,3.0,2.7,3.8,5.7,7.8,9.0,8.1,8.4,9.0,8.2,8.4,7.7,7.0,5.0,5.8,9.2,8.9,9.5,8.5,6.1,9.5,22
,DOWNTOWN SES,1.6,1.8,2.2,2.1,3.3,2.8,2.7,4.7,6.7,6.9,M,8.0,8.4,8.7,7.7,7.5,7.9,6.3,5.1,7.2,7.0,6.7,7.7,8.3,5.7,8.7,13
,EL CAJON LES,2.2,2.7,3.1,2.6,2.4,3.3,3.7,4.9,4.3,M,M,M,8.7,8.1,7.7,8.7,8.0,7.4,5.5,4.6,8.2,7.0,5.8,6.8,5.5,8.7,12
,KEARNY MESA,1.6,3.1,3.9,3.6,3.0,3.8,4.6,6.2,7.0,6.7,9.1,10.4,10.3,10.7,10.2,10.8,10.0,9.0,6.4,9.8,9.7,10.7,10.6,9.4,7.5,10.8,15
,OTAY MESA DVN,1.1,1.0,1.6,2.4,2.3,2.0,2.6,2.5,4.1,5.0,8.4,11.0,10.6,9.5,10.1,10.5,9.1,7.8,5.2,3.1,6.9,8.0,8.3,8.0,5.9,11.0,11
,PENDLETON,4.5,5.1,4.6,4.4,4.3,3.2,3.5,6.8,7.0,8.6,7.7,7.1,8.4,10.0,9.6,8.3,8.3,5.7,3.4,12.1,9.4,9.5,16.6,14.5,7.6,16.6,22
16 AMBTEMP °F,ALPINE,50.2,48.5,48.4,47.9,48.0,48.1,47.5,48.3,54.6,59.1,61.3,63.6,64.2,64.1,63.1,62.0,59.4,56.7,52.6,51.1,50.9,49.2,48.7,48.3,54.0,64.2,12
,CARMEL MT RCH,55.2,54.6,54.5,54.9,55.2,55.9,57.2,58.8,62.3,64.5,66.6,68.1,68.2,67.2,66.0,65.4,63.7,59.3,57.4,57.5,56.1,55.7,55.4,54.9,59.8,68.2,12
,CHULA VISTA,59.5,59.6,59.6,59.3,59.6,59.5,60.7,62.2,64.9,65.9,67.0,66.4,66.5,66.0,65.6,64.6,64.1,62.1,60.7,60.8,59.9,59.4,58.9,58.5,62.1,67.0,10
,DOWNTOWN SES,58.9,59.2,59.2,59.1,58.9,58.9,59.8,60.6,62.3,63.3,M,64.1,64.5,64.2,63.9,64.3,62.9,60.9,60.3,60.1,59.5,59.1,58.6,58.4,60.9,64.5,12
,EL CAJON LES,57.1,56.8,56.8,56.9,57.0,57.4,58.3,59.6,62.4,65.8,67.2,67.4,68.2,67.9,67.9,67.0,65.5,62.8,59.6,59.3,58.7,57.7,57.4,55.9,61.3,68.2,12
,KEARNY MESA,56.3,57.3,57.7,57.9,58.1,58.3,59.3,61.6,63.6,64.8,65.6,65.9,65.5,65.1,64.8,64.4,63.3,60.1,58.9,58.8,57.4,57.2,57.1,56.3,60.6,65.9,11
,OTAY MESA DVN,55.9,55.6,55.8,55.6,55.6,55.6,56.8,59.0,62.1,65.3,67.2,66.7,66.7,66.2,65.0,62.8,61.5,59.6,56.2,55.9,56.6,56.2,55.8,55.6,59.6,67.2,10
,PENDLETON,56.0,57.0,57.6,57.7,57.6,58.7,60.1,61.4,63.3,64.7,65.4,66.3,66.6,67.0,65.9,64.9,64.2,61.2,60.4,60.5,60.4,60.2,59.5,59.4,61.5,67.0,13
17 RELHUM %,ALPINE,97,98,98,98,98,98,98,98,74,59,54,52,54,55,56,55,62,64,80,86,89,93,93,95,79,98,01
,EL CAJON LES,88,88,85,81,78,74,71,67,60,52,52,54,52,52,52,53,51,59,68,72,75,72,75,82,67,88,00
,KEARNY MESA,95,90,86,84,81,77,74,68,62,62,61,64,64,65,64,58,65,75,81,85,84,80,80,79,74,95,00
18 PRES mmHg,EL CAJON LES,749,749,749,749,749,750,750,750,750,750,750,750,749,749,749,748,748,749,749,749,750,750,750,750,749,750,05
,KEARNY MESA,751,750,750,750,750,751,751,751,751,751,751,751,751,750,750,750,750,750,750,750,751,751,751,751,751,751,00
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,0,19,131,315,653,834,951,1006,981,910,765,574,361,126,6,-1,-1,-1,-2,-2,318,1006,11
,KEARNY MESA,2,1,1,2,2,33,183,491,739,870,1020,1066,1064,976,837,650,425,117,11,1,1,1,1,1,354,1066,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,8,18,35,46,53,57,56,51,42,31,19,7,1,0,0,0,0,0,18,57,11
25 NOY,EL CAJON LES,4.74,4.24,3.03,2.64,2.64,C,C,2.00,2.15,M,M,M,M,2.94,3.80,4.58,3.94,4.17,3.14,3.47,2.34,1.92,1.65,1.31,3.03,4.74,00
26 NOY-NO,EL CAJON LES,4.44,3.93,2.68,2.32,2.30,C,C,1.12,1.37,M,M,M,M,-.55,1.63,2.80,2.66,3.14,2.47,2.94,1.97,1.55,1.35,1.03,2.17,4.44,00
27 NO Trace,EL CAJON LES,.30,.30,.35,.31,.33,C,C,.87,.78,M,M,M,M,3.49,2.16,1.77,1.28,1.03,.66,.52,.37,.36,.30,.28,.85,3.49,13
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,206.7,208.5,C,C,C,149.8,160.3,146.4,147.9,162.3,175.4,147.3,156.1,160.0,171.5,186.0,173.9,173.3,169.0,168.8,154.5,139.3,137.8,131.8,163.1,208.5,01
BCarbon ug/m3,10TH AVE MARINE TERM,.08,.26,.08,.08,.06,.08,.12,.20,.13,.17,.11,.09,.06,.10,.08,.16,.13,.09,.08,.09,.07,.04,.11,.29,.12,.29,23
,BOSTON AVE,.24,.17,.07,.11,.15,.23,.27,.19,.18,.17,.19,.17,.16,.15,.19,.19,.19,.23,.22,.22,.12,.15,.13,.18,.18,.27,06
,CHICANO PARK,.15,.07,.07,.12,.21,.19,.18,.18,.18,.18,<,.16,.17,.18,.15,.23,.24,.12,.12,.09,.07,.09,.09,.06,.14,.24,16
,DOWNTOWN SES,.08,.08,.06,.08,.09,.09,<,.09,.08,.10,.07,.08,.06,.09,.09,.11,.12,.08,.11,.12,.07,<,<,<,.09,.12,16
,OCEANVIEW BLVD,.13,.12,.08,.11,.17,.21,.14,.21,<,.12,.14,.13,.15,.14,.14,.15,.17,.15,.15,.10,.10,.11,.05,.04,.13,.21,05
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,14.6,10.7,6.9,9.2,11.2,8.5,17.2,13.8,12.2,18.7,27.4,35.4,25.0,20.8,19.8,20.7,22.0,19.2,17.7,17.7,18.6,14.8,13.5,12.6,17.0,35.4,11
,DOWNTOWN SES,18.7,18.5,19.9,20.9,24.2,23.3,23.3,24.7,24.0,22.2,<,<,18.0,20.0,21.4,20.6,23.0,22.0,21.0,19.5,18.5,17.8,17.3,15.2,20.6,24.7,07
,EL CAJON LES,17.5,18.8,16.4,14.4,17.2,17.8,20.1,22.2,23.6,24.6,23.1,18.8,19.4,18.6,19.2,20.6,17.0,15.7,17.4,18.4,17.4,15.7,14.9,12.9,18.4,24.6,09
,OTAY MESA DVN,21.1,20.4,31.8,21.2,23.0,24.8,44.6,62.6,85.1,68.7,44.7,26.9,21.5,21.8,24.2,21.9,20.5,21.0,26.2,25.5,21.9,17.5,15.8,13.7,30.2,85.1,08
,PENDLETON,17.7,17.3,17.8,17.6,16.9,16.5,20.1,26.3,26.5,22.5,21.5,20.2,20.5,76.8,34.2,19.3,17.4,17.4,19.5,90.3,78.2,39.8,46.7,30.8,30.4,90.3,19
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.02,.00,.02,23
