,OTAY MESA DVN,.0,.0,C,C,.1,.2,.2,.7,1.0,4.3,3.2,2.2,,,,,,,,,,,,,1.1,4.3,09
,PENDLETON,.0,.0,C,C,.0,.2,.5,3.9,4.4,3.9,.0,.2,2.0,5.1,2.2,.0,.0,.0,.0,.0,.0,.0,.0,.0,1.0,5.1,13
06 CO PPM,CARMEL MT RCH,.2,.1,C,C,.5,.6,.6,.5,.5,.5,.6,.5,.5,.5,.6,.5,.8,.7,.5,.4,.4,.3,.3,.2,.5,.8,16
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,CARMEL MT RCH,27,27,27,27,27,27,27,27,25,24,25,26,26,26,27,26,26,26,27,27,27,27,27,27,26,27,00
,CHULA VISTA,24,24,24,24,24,24,24,24,25,25,24,26,26,27,27,27,27,26,26,27,27,27,27,27,26,27,13
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,EL CAJON LES,26,26,26,26,26,26,27,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,06
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,27,27,27,27,27,27,27,26,26,,,,,,,,,,,,,27,27,00
,PENDLETON,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,1.7,1.9,1.4,3.0,3.2,7.3,8.9,8.1,8.9,11.0,14.2,15.7,17.4,17.5,18.1,18.8,18.9,18.6,17.2,14.8,11.0,7.4,6.0,3.9,10.6,18.9,16
,DOWNTOWN SES,6.9,6.4,6.7,6.9,6.1,6.8,8.3,9.8,8.2,6.7,7.6,7.1,5.8,5.5,6.7,7.0,5.9,5.6,5.4,5.1,5.7,6.0,6.1,6.3,6.6,9.8,07
,EL CAJON LES,7.5,6.1,6.8,7.0,7.1,8.1,7.7,6.7,7.0,9.4,10.9,10.3,10.6,10.3,10.9,9.2,8.9,10.0,9.3,7.8,7.7,7.7,7.2,7.9,8.4,10.9,10
,OTAY MESA DVN,8.7,9.1,9.5,9.0,9.8,10.4,8.8,10.7,15.4,20.3,17.1,14.6,,,,,,,,,,,,,11.9,20.3,09
,PENDLETON,5.1,4.4,5.0,6.2,5.5,6.0,5.2,4.2,4.0,3.9,4.1,4.5,5.4,5.9,5.0,4.7,4.6,5.3,5.9,6.0,6.4,5.6,5.3,6.0,5.1,6.4,20
12 VWDR °,ALPINE,303,301,316,343,263,100,144,276,248,233,261,289,286,252,270,244,291,313,315,309,304,311,282,290,0,343,03
,CHULA VISTA,186,197,185,250,8,349,320,260,246,233,223,223,228,242,249,244,222,222,256,253,221,226,223,218,0,349,05
,DOWNTOWN SES,184,184,171,184,217,232,239,239,221,210,211,217,217,214,233,232,229,217,225,241,240,229,240,238,0,241,19
,EL CAJON LES,223,211,232,245,192,343,325,263,217,212,225,223,215,208,209,217,209,197,221,260,246,215,225,169,0,343,05
,KEARNY MESA,169,181,152,140,124,77,296,284,269,198,M,246,262,260,245,233,213,215,240,248,277,282,240,241,0,296,06
,OTAY MESA DVN,226,271,274,333,327,317,350,341,265,M,M,M,,,,,,,,,,,,,0,350,06
,PENDLETON,200,193,173,149,163,164,210,249,245,240,221,226,223,219,229,220,186,219,233,247,251,217,221,217,0,251,20
13 SIGTHETA °,ALPINE,26,31,25,48,54,52,54,38,29,35,32,37,29,30,27,25,27,27,18,20,22,18,23,19,31,54,04
,CHULA VISTA,21,20,31,37,39,32,33,24,20,21,22,23,25,21,18,27,22,24,19,20,25,22,20,26,25,39,04
,DOWNTOWN SES,16,17,18,21,19,48,49,22,19,20,20,21,22,23,22,20,29,20,22,27,23,23,22,19,23,49,06
,EL CAJON LES,29,23,25,36,44,54,25,40,27,24,21,22,21,22,21,20,20,23,25,21,19,23,29,42,27,54,05
,KEARNY MESA,11,15,15,14,14,15,51,16,38,23,M,16,13,19,17,14,20,25,13,16,12,15,13,12,18,51,06
,OTAY MESA DVN,10,10,9,16,12,13,14,22,25,M,14,19,,,,,,,,,,,,,15,25,08
,PENDLETON,17,16,17,14,11,18,19,15,12,13,16,17,16,19,14,14,16,16,16,15,21,48,16,19,17,48,21
14 VWSP MPH,ALPINE,1.6,1.5,1.4,1.1,.8,.7,1.0,2.2,3.3,2.7,2.9,2.7,2.9,3.2,3.1,3.0,2.5,1.5,1.9,2.3,1.4,2.1,1.4,1.9,.0,3.3,08
,CHULA VISTA,3.7,3.2,1.1,.3,.4,.9,1.6,2.9,4.0,4.7,4.9,4.8,4.4,5.2,5.3,4.0,4.0,3.2,3.1,3.1,2.6,2.4,2.6,2.1,.0,5.3,14
,DOWNTOWN SES,5.1,4.4,3.2,2.3,1.9,.4,.9,2.9,3.9,5.5,5.8,5.5,5.2,5.1,5.2,5.2,3.2,4.1,3.5,3.5,3.3,3.6,4.0,4.0,.0,5.8,10
,EL CAJON LES,2.7,2.4,1.4,.6,.6,.3,1.9,1.3,2.8,3.7,4.5,4.5,4.4,4.3,4.6,5.4,4.4,2.8,2.4,3.5,3.0,2.6,1.8,.8,.0,5.4,15
,KEARNY MESA,4.9,4.6,2.6,1.6,1.7,1.5,1.0,3.8,2.2,4.3,M,6.1,6.4,5.3,6.1,7.1,4.7,2.6,4.1,3.5,3.2,2.4,3.8,4.5,.0,7.1,15
,OTAY MESA DVN,3.9,2.4,1.0,2.5,3.1,3.0,4.4,2.8,2.6,M,M,M,,,,,,,,,,,,,.0,4.4,06
,PENDLETON,4.6,5.0,3.8,3.4,3.5,1.9,4.1,5.0,6.0,6.4,6.1,5.7,5.9,5.1,6.2,5.6,5.0,4.4,3.7,3.3,1.9,1.7,4.4,3.2,.0,6.4,09
15 SWSP MPH,ALPINE,1.9,1.7,1.6,1.8,1.3,1.4,1.3,2.7,3.7,3.3,3.3,3.4,3.6,3.7,3.6,3.3,2.8,1.6,2.0,2.5,1.5,2.2,1.6,2.1,2.4,3.7,08
,CHULA VISTA,4.0,3.4,1.3,.4,.5,1.0,1.9,3.1,4.4,5.0,5.2,5.1,4.7,5.6,5.6,4.5,4.4,3.7,3.4,3.4,2.8,2.6,2.7,2.5,3.4,5.6,13
,DOWNTOWN SES,5.3,4.6,3.4,2.4,2.1,.8,1.3,3.1,4.3,5.8,6.2,5.9,5.6,5.6,5.6,5.5,3.9,4.5,3.8,3.8,3.6,3.9,4.4,4.2,4.2,6.2,10
,EL CAJON LES,2.9,2.7,1.5,.8,.8,.5,2.1,2.2,3.3,4.2,4.8,4.9,4.7,4.7,4.9,5.8,4.7,3.1,2.8,3.7,3.2,3.0,2.1,1.1,3.1,5.8,15
,KEARNY MESA,5.0,4.8,2.8,1.7,1.8,1.5,1.2,3.9,2.8,4.6,5.7,6.3,6.6,5.6,6.4,7.3,5.0,2.9,4.4,3.7,3.3,2.6,3.9,4.6,4.1,7.3,15
,OTAY MESA DVN,4.0,2.5,1.0,2.6,3.2,3.1,4.5,3.1,3.0,M,M,M,,,,,,,,,,,,,3.0,4.5,06
,PENDLETON,4.8,5.2,4.0,3.6,3.5,2.0,4.2,5.1,6.1,6.5,6.2,6.0,6.1,5.4,6.4,5.8,5.1,4.9,3.9,3.5,2.1,2.1,4.6,3.4,4.6,6.5,09
16 AMBTEMP °F,ALPINE,54.9,54.4,53.8,54.2,54.1,54.3,55.2,56.9,56.9,56.7,56.9,57.4,57.2,57.3,57.1,56.3,55.8,55.3,54.9,54.4,54.2,53.8,53.7,53.4,55.4,57.4,11
,CARMEL MT RCH,56.9,56.3,56.3,56.4,56.9,56.8,57.4,58.7,60.0,60.8,61.3,61.0,60.3,59.5,59.8,61.3,60.9,60.3,59.3,57.5,56.9,56.6,56.4,56.1,58.5,61.3,10
,CHULA VISTA,59.3,59.2,58.6,58.3,58.4,59.0,60.0,60.9,61.8,61.9,61.9,62.1,63.3,63.5,62.4,62.2,62.8,62.4,61.6,61.1,61.2,61.1,60.8,60.3,61.0,63.5,13
,DOWNTOWN SES,59.0,58.8,58.9,58.5,58.4,58.5,59.6,60.3,60.9,61.1,60.6,60.5,61.4,62.3,62.3,61.7,62.1,61.3,60.9,60.7,60.2,60.2,59.9,59.6,60.3,62.3,13
,EL CAJON LES,58.1,57.8,57.6,57.8,58.1,58.9,60.2,61.4,62.0,62.0,62.1,61.9,61.5,62.2,62.9,62.4,61.5,61.5,61.4,60.7,60.0,59.4,59.1,58.5,60.4,62.9,14
,KEARNY MESA,58.2,58.0,57.9,57.9,58.0,58.4,59.1,60.0,60.9,61.3,M,61.0,61.0,61.7,62.1,61.3,61.1,61.2,60.8,59.9,59.6,59.3,59.2,58.8,59.9,62.1,14
,OTAY MESA DVN,56.3,56.0,55.9,55.9,55.9,56.3,57.1,57.9,59.1,59.4,60.0,60.7,,,,,,,,,,,,,57.5,60.7,11
,PENDLETON,60.2,59.7,59.4,59.1,59.1,59.4,60.3,61.1,61.8,62.0,62.2,62.7,62.9,63.4,63.1,62.5,62.4,61.8,61.1,61.1,61.1,60.8,60.3,59.8,61.1,63.4,13
17 RELHUM %,ALPINE,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,00
,EL CAJON LES,95,93,94,93,93,91,87,84,82,84,83,83,84,81,78,79,81,81,80,81,83,85,86,89,85,95,00
,KEARNY MESA,100,100,100,100,100,100,100,98,93,92,M,92,91,87,85,87,86,86,86,89,89,90,90,91,93,100,00
18 PRES mmHg,EL CAJON LES,748,748,748,747,747,747,747,747,748,748,748,748,748,748,748,748,747,747,747,747,748,748,748,747,748,748,00
,KEARNY MESA,750,750,749,749,748,748,748,749,749,749,750,750,750,749,749,749,749,749,749,749,749,749,749,749,749,750,00
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,1,26,111,145,153,161,180,186,180,227,210,136,108,50,9,0,0,0,0,0,78,227,13
,KEARNY MESA,1,1,1,1,2,25,102,142,137,159,155,167,175,186,181,153,131,56,10,1,1,1,1,1,75,186,13
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,8,10,11,12,13,14,13,16,15,10,7,3,1,0,0,0,0,0,6,16,13
25 NOY,EL CAJON LES,4.21,3.39,2.97,4.00,3.68,C,C,6.11,6.47,C,C,5.21,5.46,5.24,5.48,5.53,5.18,5.69,5.79,6.80,7.34,6.51,5.05,4.63,5.23,7.34,20
26 NOY-NO,EL CAJON LES,3.76,2.97,2.55,3.26,3.19,C,C,4.14,4.73,C,C,2.16,3.55,3.57,4.02,4.26,4.04,4.78,5.09,6.13,6.60,5.91,4.50,4.14,4.16,6.60,20
27 NO Trace,EL CAJON LES,.44,.42,.41,.74,.49,C,C,1.96,1.73,C,C,3.05,1.90,1.66,1.46,1.27,1.14,.90,.70,.66,.74,.59,.54,.49,1.06,3.05,11
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,157.8,134.4,C,C,C,185.0,203.7,C,C,646.3,224.0,197.0,204.9,175.3,181.9,185.4,177.7,183.4,189.6,196.4,210.6,193.1,170.7,167.3,209.7,646.3,09
BCarbon ug/m3,10TH AVE MARINE TERM,.22,.24,<,.11,.08,<,.19,<,.38,.33,<,.18,.19,<,<,<,.30,.14,.12,.11,.12,.10,.08,.09,.18,.38,08
,BOSTON AVE,.12,.10,.08,.16,.22,.20,.46,.37,.33,.57,.54,.39,.24,.18,.21,.18,.21,.22,.26,.26,.15,.19,.17,.17,.25,.57,09
,CHICANO PARK,.09,.06,.07,<,.17,<,.31,.46,.39,<,.35,.33,<,.29,.22,.19,.21,.19,<,<,.15,.17,.12,<,.22,.46,07
,DOWNTOWN SES,.10,.06,<,.09,<,.16,<,.52,.46,.25,<,<,<,<,.14,<,<,<,<,.11,.12,.11,.12,<,.19,.52,07
,OCEANVIEW BLVD,.06,<,.06,<,.16,<,<,.46,.40,<,<,.27,.22,<,.24,.26,.20,<,<,.16,.15,<,.14,.11,.21,.46,07
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,2.1,2.2,1.7,4.3,4.0,11.7,15.4,14.1,15.9,17.3,22.0,26.0,26.9,26.7,28.1,33.1,33.5,33.0,29.5,22.1,13.3,9.1,7.4,4.3,16.8,33.5,16
,DOWNTOWN SES,13.5,12.7,13.3,12.8,11.5,13.6,14.9,19.2,16.1,12.6,15.5,14.8,12.5,17.6,19.9,17.3,15.1,12.5,12.3,11.6,12.1,12.6,12.2,12.9,14.1,19.9,14
,EL CAJON LES,10.8,9.3,10.3,11.1,11.1,13.8,13.9,12.2,11.1,15.7,18.1,17.0,21.2,20.7,20.7,17.5,18.4,20.0,18.0,16.8,17.8,14.5,14.1,14.5,15.3,21.2,12
,OTAY MESA DVN,13.6,13.3,13.9,12.2,14.5,14.9,13.9,16.2,25.7,41.0,34.4,30.4,,,,,,,,,,,,,20.3,41.0,09
,PENDLETON,9.4,9.0,11.5,11.5,10.8,13.1,11.4,8.6,8.3,7.6,9.1,8.9,10.1,10.3,9.4,8.5,11.0,12.4,12.7,12.2,13.9,12.1,10.4,12.7,10.6,13.9,20
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
