Current Date:,7/19/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
7/18/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.045,.043,.045,.049,.049,.047,.043,.045,.054,.060,.071,.080,.086,.079,.079,.074,.065,.058,.052,.048,.042,.040,.043,.045,.055,.086,12
,CHULA VISTA,.028,.026,C,C,.024,.022,.018,.019,.026,.031,M,.043,.039,.039,.037,.035,.031,.031,.027,.028,.024,.023,.021,.024,.028,.043,11
,DOWNTOWN SES,.026,.029,C,C,.020,.017,.017,.017,.018,M,.034,.035,.035,.035,.035,.034,.027,.024,.019,.014,.017,.021,.021,.022,.024,.035,11
,EL CAJON LES,.015,.014,C,C,C,.010,.013,.021,.033,.042,.058,.066,.066,.066,.060,.048,.045,.043,.034,.022,.017,.016,.016,.015,.034,.066,11
,KEARNY MESA,.019,.020,C,C,.023,.019,.019,M,M,M,M,M,M,.053,.047,.043,.044,.038,.034,.027,.024,.023,.021,.020,.029,.053,13
,OTAY MESA DVN,.019,.019,C,C,.018,.020,.019,.023,.031,.044,.056,.068,.068,.075,.057,.048,.041,.035,.032,.026,.024,.025,.023,.021,.036,.075,13
,PENDLETON,.030,.030,C,C,.023,.017,.017,.021,.030,.032,.015,.038,.035,.033,.031,.036,.032,.031,.031,.029,.028,.027,.014,.017,.027,.038,11
03 NO2 PPB,ALPINE,3.6,3.5,2.5,1.2,1.3,4.5,4.6,9.3,4.1,2.7,3.2,3.1,3.1,2.6,2.5,2.5,2.5,2.8,2.9,3.1,5.3,5.1,3.0,2.3,3.3,9.3,07
,CARMEL MT RCH,10.3,9.9,C,C,14.5,17.1,18.4,23.3,19.3,16.4,13.1,13.1,13.4,14.4,12.6,10.1,11.3,10.0,10.8,10.5,15.0,15.1,13.6,13.2,13.8,23.3,07
,CHULA VISTA,2.0,2.1,C,C,3.0,4.5,6.8,8.9,7.4,M,M,2.1,1.4,1.8,1.3,1.6,1.8,1.9,1.8,1.8,2.0,2.2,2.7,3.0,3.0,8.9,07
,DOWNTOWN SES,3.7,2.9,C,C,6.5,8.0,7.8,11.5,16.9,M,9.5,8.1,4.7,3.7,2.6,3.6,5.1,6.6,11.3,14.9,12.1,10.5,8.7,4.5,7.7,16.9,08
,EL CAJON LES,6.9,5.8,C,C,C,6.0,7.9,8.7,7.6,12.5,8.4,5.2,3.6,4.1,4.2,4.2,4.4,4.6,7.1,7.6,7.9,7.5,6.6,6.4,6.5,12.5,09
,KEARNY MESA,7.4,4.7,C,C,2.8,5.2,4.7,M,M,M,M,M,M,4.1,2.8,2.3,2.3,2.2,3.5,4.2,5.1,5.2,5.4,4.1,4.1,7.4,00
,OTAY MESA DVN,3.9,3.6,C,C,3.0,3.3,3.4,4.3,4.5,7.2,5.5,3.0,2.4,2.3,2.1,2.0,1.8,2.1,2.9,3.0,2.8,3.2,2.8,3.1,3.2,7.2,09
,PENDLETON,1.5,1.9,C,C,5.7,7.6,6.8,8.1,3.2,3.1,2.2,1.0,2.4,1.0,1.3,1.0,.6,1.3,.8,1.4,1.9,.7,11.1,7.1,3.2,11.1,22
04 NO PPB,ALPINE,.0,.0,.0,.0,.3,2.3,.7,2.2,.7,.3,.3,.2,.2,.2,.1,.1,.2,.2,.1,.0,.0,.0,.0,.0,.3,2.3,05
,OTAY MESA DVN,.3,.3,C,C,.3,.6,1.4,2.2,1.8,2.1,1.2,.4,.3,.3,.4,.6,.4,.3,.2,.1,.2,.2,.1,.1,.6,2.2,07
,PENDLETON,.0,.0,C,C,.1,.7,1.7,6.5,2.3,2.5,.1,.4,2.6,.5,.9,.2,.1,.2,.1,.0,.0,.0,.1,.0,.8,6.5,07
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,.6,.8,.8,.9,.6,.5,.5,.6,.6,.6,.6,.5,.6,.6,.5,.5,.5,.4,.3,.4,.5,.9,07
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,24,24,23,24,24,24,23,23,24,24,24,24,24,24,24,25,24,25,00
,CARMEL MT RCH,26,25,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
,CHULA VISTA,26,26,26,27,27,27,27,27,27,27,27,27,27,27,26,27,26,26,27,26,26,26,26,26,27,27,03
,DOWNTOWN SES,25,25,25,25,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,26,04
,EL CAJON LES,26,27,27,27,27,27,27,27,27,27,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,27,01
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,25,25,24,24,24,24,25,25,25,25,25,26,26,26,25,26,00
,PENDLETON,25,25,25,26,25,25,25,25,25,25,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,26,03
11 PM2.5 µg/M3,ALPINE,8.1,6.5,6.5,4.9,3.7,3.6,4.7,5.1,4.0,4.4,5.8,7.2,9.2,9.1,9.4,8.3,7.3,6.7,6.3,6.1,6.5,7.3,6.8,6.4,6.4,9.4,14
,CARMEL MT RCH,7.3,7.0,6.7,5.4,4.7,5.7,7.4,10.2,11.2,11.7,10.6,9.3,8.6,7.9,7.2,7.0,6.9,6.3,5.8,5.6,5.8,6.4,6.7,6.6,7.4,11.7,09
,CHULA VISTA,5.8,5.6,6.6,7.7,8.4,9.8,11.2,13.2,13.7,14.0,12.2,11.6,9.3,9.5,6.9,6.9,6.7,7.8,6.9,6.8,5.2,5.0,5.5,7.6,8.4,14.0,09
,DOWNTOWN SES,6.3,6.4,6.6,7.1,8.1,9.7,11.6,11.7,12.0,10.4,8.8,8.0,6.7,6.2,6.1,6.2,5.3,6.0,6.5,6.2,6.4,10.2,8.5,7.7,7.8,12.0,08
,EL CAJON LES,8.7,8.8,9.1,9.0,9.4,9.2,10.3,9.8,9.1,9.2,9.2,9.9,9.5,8.9,8.7,7.0,6.9,6.4,6.4,6.6,6.9,7.0,7.7,7.0,8.3,10.3,06
,KEARNY MESA,6.6,6.6,6.7,7.2,7.7,9.1,10.2,11.2,11.2,13.0,11.8,11.8,9.9,9.0,9.1,8.9,7.4,6.1,5.6,5.6,5.9,6.4,7.3,7.6,8.4,13.0,09
,OTAY MESA DVN,10.2,11.4,10.7,8.9,11.7,7.9,10.6,14.9,15.0,17.0,19.3,20.0,19.0,18.9,11.7,10.3,8.8,8.0,8.6,7.7,7.4,7.5,7.7,7.7,11.7,20.0,11
,PENDLETON,6.3,8.2,7.9,7.9,8.7,10.4,10.8,10.5,10.0,10.0,7.6,5.1,4.3,4.9,5.5,5.5,5.4,6.5,6.8,7.0,7.5,8.0,8.4,8.4,7.5,10.8,06
12 VWDR °,ALPINE,314,81,253,73,84,72,244,264,246,285,299,294,279,275,270,277,299,302,294,325,227,100,91,310,0,325,19
,CHULA VISTA,202,193,255,201,229,321,306,284,263,254,245,250,247,251,249,256,258,261,246,247,240,205,188,252,0,321,05
,DOWNTOWN SES,347,342,339,343,337,354,2,215,238,270,286,278,262,260,250,266,274,264,262,307,299,339,336,324,0,354,05
