Current Date:,5/12/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
5/11/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.028,.020,C,C,.029,.029,.028,.030,.034,.040,.046,.052,.056,.061,.063,.059,.056,.052,.047,.042,.038,.030,.028,.024,.040,.063,14
,CHULA VISTA,.041,.041,C,C,.038,.036,.035,.035,.035,.037,.042,.045,.046,.047,.050,.051,.049,.049,.051,.048,.044,.040,.033,.034,.042,.051,15
,DOWNTOWN SES,.040,.040,C,C,.036,.034,.032,.032,.032,.034,.041,.043,.045,.046,.047,.049,.048,.048,.048,.044,.042,.041,.038,.041,.040,.049,15
,EL CAJON LES,.036,.034,C,C,C,.032,.031,.032,.035,.038,.044,.055,.054,.054,.051,.050,.048,.047,.043,.041,.038,.034,.033,.033,.041,.055,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.024,.021,C,C,.030,.035,.035,.036,.040,.042,.045,.048,.049,.047,.046,.046,.046,.045,.043,.039,.037,.035,.033,.033,.038,.049,12
,OTAY MESA DVN,.032,.031,C,C,.029,.030,.030,.031,.034,.037,.041,.046,.048,.049,.049,.050,.049,.046,.045,.044,.042,.039,.034,.033,.039,.050,15
,PENDLETON,.033,.029,C,C,.024,.022,.021,.034,.035,.037,.041,.044,.043,.043,.042,.043,.042,.044,.044,.045,.048,.048,.048,.047,.038,.048,20
02 NOX PPM,ALPINE,.004,.006,C,C,.003,.003,.004,.003,.004,.004,.004,.004,.003,.004,.004,.005,.004,.004,.006,.007,.006,.009,.010,.009,.005,.010,22
,CARMEL MT RCH,.020,.024,C,C,.013,.011,.007,.016,.026,.015,.021,.020,.022,.021,.018,.021,.017,.017,.015,.013,.011,.015,.009,.009,.016,.026,08
,CHULA VISTA,.002,.002,C,C,.003,.004,.005,.005,.007,.007,.005,.003,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.005,.005,.003,.007,08
,DOWNTOWN SES,.002,.002,C,C,.004,.005,.007,.008,.009,.009,.004,.004,.003,.003,.002,.002,.002,.002,.002,.004,.004,.005,.006,.003,.004,.009,08
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.010,C,C,.006,.004,.005,.005,.004,.004,.005,.004,.003,.003,.003,.003,.003,.003,.003,.004,.004,.004,.004,.004,.004,.010,01
,OTAY MESA DVN,.002,.003,C,C,.004,.004,.005,.004,.004,.004,.005,.005,.004,.004,.003,.003,.003,.002,.003,.003,.003,.003,.003,.004,.004,.005,06
,PENDLETON,.003,.004,C,C,.006,.008,.017,.006,.009,.007,.004,.003,.005,.003,.003,.001,.000,.000,.000,.001,.001,.001,.001,.001,.004,.017,06
03 NO2 PPM,ALPINE,.004,.006,C,C,.002,.002,.003,.002,.003,.003,.003,.003,.003,.003,.004,.004,.003,.004,.005,.006,.006,.009,.010,.009,.004,.010,22
,CARMEL MT RCH,.017,.019,C,C,.009,.008,.005,.010,.015,.009,.012,.011,.013,.011,.009,.011,.009,.009,.009,.009,.008,.009,.006,.007,.010,.019,01
,CHULA VISTA,.002,.002,C,C,.003,.004,.004,.004,.006,.006,.004,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.004,.005,.005,.003,.006,08
,DOWNTOWN SES,.002,.002,C,C,.004,.005,.007,.007,.008,.008,.004,.003,.002,.003,.002,.002,.002,.003,.002,.004,.004,.005,.006,.003,.004,.008,08
,EL CAJON LES,.003,.002,C,C,C,.002,.002,.004,.005,.005,.003,.003,.003,.003,.003,.003,.004,.005,.006,.006,.006,.007,.006,.006,.004,.007,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.011,C,C,.006,.004,.005,.005,.003,.003,.004,.004,.003,.003,.003,.003,.003,.003,.003,.004,.005,.004,.004,.004,.004,.011,01
,OTAY MESA DVN,.002,.003,C,C,.004,.004,.005,.003,.003,.004,.004,.004,.004,.003,.003,.003,.002,.002,.002,.003,.003,.003,.003,.004,.003,.005,06
,PENDLETON,.003,.004,C,C,.005,.006,.010,.005,.006,.005,.003,.003,.003,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.010,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.001,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.003,.005,C,C,.004,.003,.002,.006,.012,.006,.010,.008,.009,.010,.008,.010,.008,.008,.006,.005,.003,.005,.002,.002,.006,.012,08
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,10
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.000,.000,.001,.001,.001,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,08
,PENDLETON,.000,.000,C,C,.000,.002,.007,.002,.003,.002,.001,.000,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.007,06
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,C,.3,.2,.4,.4,.4,.4,.4,.5,.5,.5,.5,.5,.5,.5,.4,.4,.4,.4,.3,.4,.5,12
10 INTMP °C,ALPINE,28,28,27,28,27,27,27,27,25,25,25,25,24,24,24,25,25,25,25,25,26,27,27,27,26,28,00
,CARMEL MT RCH,27,27,26,27,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,00
,CHULA VISTA,25,25,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,25,26,20
,DOWNTOWN SES,24,24,24,24,24,24,24,24,24,23,24,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,00
,EL CAJON LES,25,25,25,26,26,25,25,25,25,25,25,25,25,25,24,24,24,24,25,25,25,25,25,25,25,26,03
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,24,25,25,26,26,26,26,26,00
,PENDLETON,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,25,24,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,5.5,5.5,2.8,.2,-.6,1.5,-.9,7.2,6.3,2.6,4.7,7.2,M,10.7,11.0,10.6,10.6,9.6,11.8,10.4,9.3,16.2,4.7,6.3,6.6,16.2,21
,DOWNTOWN SES,9.0,10.7,7.9,8.1,10.6,13.7,20.0,19.7,14.1,14.7,10.2,9.4,9.0,7.7,8.3,10.2,10.4,7.1,6.1,5.3,6.9,9.8,7.4,7.8,10.1,20.0,06
,EL CAJON LES,10.8,9.2,8.8,9.8,10.1,8.7,9.0,9.5,10.1,18.6,13.5,9.6,12.4,12.8,10.5,12.1,12.2,9.6,10.2,9.2,8.8,5.8,11.3,7.0,10.4,18.6,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,12.6,15.2,13.4,10.1,14.0,16.4,15.6,17.2,11.6,11.4,16.2,14.5,18.0,11.6,16.1,10.6,9.1,11.7,11.3,10.7,7.5,6.4,5.3,7.1,12.2,18.0,12
,PENDLETON,7.4,8.1,7.8,9.2,8.2,12.3,10.1,9.1,13.5,9.4,14.3,14.1,12.9,9.9,9.8,7.7,9.4,7.9,8.2,9.5,11.9,8.5,8.8,10.0,9.9,14.3,10
12 VWDR °,ALPINE,23,129,311,307,330,243,315,292,274,270,271,250,267,286,291,264,254,306,302,325,345,120,243,130,0,345,20
,CHULA VISTA,37,207,345,221,229,318,13,53,266,268,266,269,257,251,258,251,251,251,253,266,293,281,176,117,0,345,02
,DOWNTOWN SES,105,45,187,161,140,120,119,208,196,227,243,235,239,256,262,253,227,218,219,233,341,321,338,350,0,350,23
