Current Date:,6/1/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
5/31/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.025,.023,C,C,.025,.026,.025,.028,.031,.038,.044,.051,.056,.064,.062,.059,.055,.051,.045,.041,.038,.036,.029,.023,.039,.064,13
,CHULA VISTA,.031,.031,C,C,.033,.033,.027,.028,.030,.035,.043,.048,.046,.044,.045,.043,.043,.044,.044,.044,.043,.043,.042,.042,.039,.048,11
,DOWNTOWN SES,.034,.028,C,C,.035,.033,.032,.031,.032,.033,.038,.045,.043,.042,.043,.043,.044,.045,.043,.042,.042,.039,.038,.040,.038,.045,11
,EL CAJON LES,.029,.030,C,C,C,.032,.031,.032,.035,.041,.049,.052,.055,.054,.050,.048,.046,.044,.041,.038,.038,.036,.035,.033,.040,.055,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.035,.034,C,C,.034,.034,.034,.034,.034,.037,.043,.046,.047,.045,.045,.045,.046,.043,.042,.039,.035,.037,.039,.037,.039,.047,12
,OTAY MESA DVN,.023,.022,C,C,.024,.025,.023,.022,.028,.033,.040,.048,.050,.046,.043,.044,.043,.041,.040,.038,.035,.036,.032,.031,.034,.050,12
,PENDLETON,.032,.029,C,C,.032,.031,.030,.031,.034,.036,.037,.038,.040,.043,.043,.042,.041,.042,.042,.043,.042,.041,.040,.041,.037,.043,13
02 NOX PPM,ALPINE,.004,.004,C,C,.003,.003,.003,.003,.004,.003,.004,.003,.003,.004,.004,.003,.003,.003,.004,.004,.004,.004,.006,.008,.004,.008,23
,CARMEL MT RCH,.007,.006,C,C,.010,.014,.016,.013,.012,.011,.013,.015,.013,.014,.013,.013,.013,.011,.017,.011,.011,.010,.009,.009,.012,.017,18
,CHULA VISTA,.004,.004,C,C,.003,.003,.006,.007,.006,.006,.005,.004,.002,.002,.001,.001,.001,.001,.002,.001,.002,.002,.002,.002,.003,.007,07
,DOWNTOWN SES,.004,.011,C,C,.001,.002,.003,.003,.003,.005,.006,.003,.002,.002,.002,.002,.001,.001,.001,.002,.002,.004,.005,.003,.003,.011,01
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.002,C,C,.002,.003,.003,.003,.004,.004,.004,.005,.003,.002,.001,.001,.001,.003,.003,.002,.005,.005,.002,.002,.003,.005,11
,OTAY MESA DVN,.004,.003,C,C,.003,.003,.004,.007,.006,.003,.004,.005,.004,.003,.002,.002,.002,.002,.002,.002,.002,.002,.002,.002,.003,.007,07
,PENDLETON,.002,.004,C,C,.002,.003,.003,.004,.003,.003,.003,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.001,.001,.000,.002,.004,01
03 NO2 PPM,ALPINE,.004,.004,C,C,.003,.002,.002,.002,.003,.003,.003,.003,.003,.003,.003,.003,.003,.003,.004,.004,.003,.004,.006,.007,.003,.007,23
,CARMEL MT RCH,.006,.005,C,C,.007,.009,.009,.009,.007,.006,.007,.008,.007,.007,.007,.007,.007,.006,.011,.007,.007,.007,.006,.007,.007,.011,18
,CHULA VISTA,.004,.004,C,C,.003,.003,.006,.006,.005,.004,.004,.003,.002,.002,.001,.001,.001,.001,.002,.001,.002,.002,.002,.002,.003,.006,06
,DOWNTOWN SES,.004,.012,C,C,.002,.003,.003,.003,.003,.004,.005,.003,.002,.002,.001,.002,.002,.002,.002,.002,.003,.005,.005,.003,.003,.012,01
,EL CAJON LES,.003,.003,C,C,C,.002,.002,.002,.003,.002,.002,.002,.003,.002,.003,.002,.003,.004,.005,.006,.005,.004,.004,.003,.003,.006,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.002,.002,C,C,.003,.003,.003,.003,.004,.003,.003,.004,.003,.002,.001,.001,.001,.003,.003,.003,.005,.005,.002,.002,.003,.005,20
,OTAY MESA DVN,.003,.003,C,C,.003,.003,.004,.006,.004,.003,.003,.004,.003,.003,.002,.002,.002,.001,.002,.002,.002,.002,.002,.002,.003,.006,07
,PENDLETON,.002,.004,C,C,.002,.003,.003,.003,.002,.002,.002,.002,.002,.001,.001,.001,.001,.000,.000,.000,.000,.001,.001,.001,.002,.004,01
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.002,.001,C,C,.003,.005,.007,.005,.004,.005,.006,.007,.006,.007,.006,.006,.006,.005,.006,.004,.004,.004,.003,.002,.005,.007,06
,CHULA VISTA,.000,.000,C,C,.000,.000,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,DOWNTOWN SES,.000,.000,C,C,.000,.000,.000,.000,.000,.001,.002,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.002,10
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.000,.000,.000,.000,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,09
,OTAY MESA DVN,.000,.000,C,C,.000,.000,.000,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,07
,PENDLETON,.000,.001,C,C,.000,.000,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,01
06 CO PPM,CARMEL MT RCH,.3,.3,C,C,C,.4,.4,.4,.3,.3,.5,.6,.5,.5,.5,.5,.5,.4,.5,.5,.4,.4,.3,.3,.4,.6,11
