Current Date:,5/6/2021,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
5/5/2021
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.061,.059,C,C,.058,.052,.044,.052,.055,.057,.063,.067,.073,.075,.074,.069,.063,.059,.054,.049,.042,.030,.027,.024,.054,.075,13
,CHULA VISTA,.033,.032,C,C,.028,.026,.026,.026,.029,.031,.040,.051,.052,.056,.056,.057,.054,.047,.044,.041,.039,.041,.042,.040,.040,.057,15
,DOWNTOWN SES,.033,.033,C,C,.028,.023,.020,.018,.023,.029,.042,.049,.047,.049,.053,.055,.051,.043,.040,.037,.037,.040,.039,.039,.037,.055,15
,EL CAJON LES,.019,.018,C,C,C,.014,.015,.023,.030,.037,.052,.060,.057,.063,.060,.058,.056,.052,.046,.037,.034,.033,.032,.032,.039,.063,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.020,.011,C,C,.023,.023,.023,.023,.025,.035,.050,.060,.051,.049,.051,.055,.054,.050,.039,.032,.030,.036,.035,.035,.036,.060,11
,OTAY MESA DVN,.028,.025,C,C,.010,.011,.013,.020,.028,.042,.042,.050,.057,.064,.066,.059,.055,.049,.042,.039,.035,.034,.034,.036,.038,.066,14
,PENDLETON,.031,.022,C,C,.023,.019,.024,.030,.028,.036,.045,.048,.045,.044,.043,.043,.043,.041,.043,.041,.041,.041,.039,.039,.036,.048,11
02 NOX PPM,ALPINE,.001,.001,C,C,.004,.009,.013,.008,.005,.003,.002,.002,.006,.006,.004,.004,.005,.005,.007,.008,.008,.014,.012,.009,.006,.014,21
,CARMEL MT RCH,.013,.026,C,C,.040,.060,.052,.054,.051,.042,.031,.023,.023,.033,.039,.025,.022,.016,.013,.012,.013,.012,.007,.008,.028,.060,05
,CHULA VISTA,.003,.004,C,C,.005,.007,.008,.013,.015,.017,.013,.004,.003,.003,.003,.003,.002,.002,.002,.001,.002,.002,.002,.002,.005,.017,09
,DOWNTOWN SES,.003,.004,C,C,.007,.011,.014,.019,.018,.020,.014,.006,.005,.003,.003,.003,.003,.003,.002,.004,.004,.002,.002,.002,.007,.020,09
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.012,C,C,.006,.007,.008,.009,.012,.017,.012,.008,.004,.003,.003,.003,.003,.003,.004,.004,.004,.003,.003,.004,.006,.017,09
,OTAY MESA DVN,.003,.003,C,C,.009,.010,.009,.006,.012,.011,.013,.011,.006,.005,.005,.005,.004,.002,.003,.002,.002,.003,.003,.002,.006,.013,10
,PENDLETON,.004,.004,C,C,.009,.011,.009,.006,.016,.009,.004,.002,.005,.005,.004,.002,.003,.001,.000,.002,.001,.001,.001,.001,.005,.016,08
03 NO2 PPM,ALPINE,.001,.001,C,C,.003,.008,.010,.006,.004,.003,.002,.002,.005,.005,.004,.004,.004,.005,.007,.008,.008,.014,.011,.008,.006,.014,21
,CARMEL MT RCH,.011,.019,C,C,.020,.021,.018,.020,.022,.021,.017,.014,.015,.019,.021,.013,.014,.010,.009,.009,.009,.008,.005,.005,.015,.022,08
,CHULA VISTA,.003,.004,C,C,.005,.007,.007,.010,.011,.012,.010,.003,.002,.002,.003,.003,.002,.002,.002,.001,.002,.002,.002,.002,.004,.012,09
,DOWNTOWN SES,.004,.005,C,C,.007,.010,.012,.014,.012,.014,.010,.005,.004,.003,.003,.003,.003,.003,.003,.004,.004,.002,.003,.003,.006,.014,07
,EL CAJON LES,.008,.007,C,C,C,.007,.008,.009,.012,.012,.007,.007,.006,.005,.004,.005,.005,.005,.007,.007,.006,.005,.005,.005,.007,.012,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.011,C,C,.006,.007,.007,.008,.009,.012,.010,.007,.004,.003,.003,.003,.003,.003,.004,.004,.004,.003,.003,.004,.006,.012,09
,OTAY MESA DVN,.003,.003,C,C,.008,.009,.007,.005,.008,.009,.010,.009,.006,.004,.004,.004,.003,.002,.003,.002,.002,.003,.003,.002,.005,.010,10
,PENDLETON,.004,.004,C,C,.009,.009,.006,.005,.011,.007,.003,.002,.003,.003,.003,.002,.003,.001,.001,.002,.001,.001,.001,.001,.004,.011,08
04 NO PPM,ALPINE,.000,.000,C,C,.001,.002,.003,.002,.001,.001,.000,.000,.001,.001,.000,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.003,06
,CARMEL MT RCH,.002,.008,C,C,.020,.040,.034,.034,.029,.022,.015,.009,.008,.014,.018,.012,.009,.006,.004,.004,.004,.004,.002,.002,.014,.040,05
,CHULA VISTA,.000,.000,C,C,.000,.000,.001,.003,.005,.005,.003,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,08
,DOWNTOWN SES,.000,.000,C,C,.000,.001,.001,.006,.006,.006,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.006,07
,EL CAJON LES,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.001,C,C,.000,.000,.001,.001,.003,.005,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,09
,OTAY MESA DVN,.000,.000,C,C,.001,.001,.002,.002,.004,.002,.003,.002,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.004,08
,PENDLETON,.000,.000,C,C,.000,.001,.002,.001,.005,.003,.001,.000,.002,.002,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.005,08
06 CO PPM,CARMEL MT RCH,.3,.5,C,C,C,1.1,.8,.7,.6,.6,.5,.5,.5,.7,.7,.6,.7,.5,.5,.4,.5,.4,.3,.3,.6,1.1,05
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,25,25,25,25,26,26,27,25,27,23
,CARMEL MT RCH,26,26,27,27,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,02
,CHULA VISTA,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,DOWNTOWN SES,23,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,01
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,25,25,25,25,25,25,25,25,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,OTAY MESA DVN,26,26,26,26,26,26,26,26,26,26,25,25,25,24,24,24,24,25,25,25,26,26,26,26,25,26,00
,PENDLETON,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,00
11 PM2.5 µg/M3,ALPINE,6.7,6.5,5.6,5.4,4.9,5.2,4.2,2.6,3.5,4.2,2.8,4.2,10.4,14.9,10.4,9.3,14.6,11.2,12.2,15.3,15.6,18.6,10.9,13.8,8.8,18.6,21
,DOWNTOWN SES,13.7,10.9,9.3,13.2,14.8,12.8,14.5,20.2,19.0,13.6,17.4,12.6,12.8,10.6,14.0,15.0,10.4,8.4,9.2,10.9,10.1,10.5,7.9,8.1,12.4,20.2,07
,EL CAJON LES,9.8,8.6,10.8,7.7,5.9,5.5,11.8,17.9,16.7,8.2,12.0,15.3,16.2,17.7,18.4,17.4,15.1,15.3,13.8,12.3,11.9,14.7,11.1,12.5,12.7,18.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,7.7,9.2,6.4,10.8,12.0,12.9,14.3,10.3,22.6,16.9,18.7,22.1,19.8,14.9,18.4,20.2,16.0,17.0,14.3,11.8,14.7,10.0,10.2,13.3,14.3,22.6,08
,PENDLETON,9.3,8.0,7.5,10.6,13.0,9.2,8.0,9.6,M,17.4,17.9,11.9,13.2,13.0,15.3,12.2,10.4,9.9,10.6,14.8,14.4,13.1,9.6,11.5,11.7,17.9,10
12 VWDR °,ALPINE,307,108,83,50,23,316,115,200,265,298,300,271,252,257,261,295,309,309,313,332,147,147,329,156,0,332,19
,CHULA VISTA,269,351,289,33,6,20,6,320,277,281,262,243,248,252,258,255,248,250,255,238,201,222,229,239,0,351,01
,DOWNTOWN SES,348,71,117,31,35,31,312,298,283,258,266,258,223,200,216,202,211,202,201,220,219,221,242,243,0,348,00
,EL CAJON LES,119,137,117,186,244,139,91,267,313,315,288,243,217,255,223,247,222,218,236,205,209,212,236,91,0,315,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,7,78,52,80,36,329,341,306,312,328,329,275,226,225,225,230,239,254,269,267,265,215,248,318,0,341,06
,OTAY MESA DVN,356,347,346,30,343,313,338,335,335,301,295,295,303,302,305,302,305,300,304,312,334,341,334,327,0,356,00
,PENDLETON,26,19,39,13,10,12,29,102,223,241,250,270,268,257,228,213,208,209,193,214,170,186,206,137,0,270,11
13 SIGTHETA °,ALPINE,31,43,21,27,39,46,51,25,32,28,22,27,29,32,33,26,23,21,25,19,55,21,54,48,32,55,20
,CHULA VISTA,39,28,65,41,30,28,58,46,32,28,22,20,19,23,23,24,21,25,20,22,21,25,22,30,30,65,02
,DOWNTOWN SES,32,63,65,33,38,22,59,32,36,28,24,21,25,21,26,25,24,24,21,19,19,26,35,36,31,65,02
,EL CAJON LES,28,34,43,46,71,69,60,62,42,46,43,34,21,24,24,24,23,24,20,17,15,17,35,37,36,71,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,38,14,21,22,35,43,31,71,55,53,28,21,14,17,17,16,17,14,11,9,10,22,37,19,26,71,07
,OTAY MESA DVN,21,21,19,42,41,21,23,16,22,19,15,16,17,13,17,14,14,12,12,17,22,17,19,13,19,42,03
,PENDLETON,55,11,19,17,18,9,27,26,42,23,20,16,13,14,17,16,19,23,27,34,22,22,32,29,23,55,00
14 VWSP MPH,ALPINE,.9,1.0,1.5,.9,.4,.7,.9,2.2,3.0,3.4,5.3,5.8,6.0,5.5,5.2,5.1,4.6,4.0,2.5,1.5,.0,.8,.5,.3,.0,6.0,12
,CHULA VISTA,1.3,1.6,.3,1.3,1.4,1.7,1.3,1.6,3.7,4.4,5.8,8.2,8.4,7.7,6.9,6.2,5.6,3.8,3.4,2.7,2.6,2.5,2.4,1.5,.0,8.4,12
,DOWNTOWN SES,1.2,.8,.3,1.9,1.4,2.1,.2,2.4,2.8,3.9,6.1,7.0,7.8,8.1,6.3,5.5,5.5,4.5,3.9,3.3,3.2,3.0,2.2,.9,.0,8.1,13
,EL CAJON LES,.6,.9,.4,.7,.2,.2,.3,.1,1.4,1.8,2.4,5.3,8.9,7.0,7.0,5.8,5.0,4.2,3.3,3.0,3.2,2.6,1.3,.6,.0,8.9,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.9,1.5,.9,1.4,1.3,1.2,1.6,.9,1.9,1.9,5.5,8.0,11.7,9.0,8.3,8.2,7.9,6.0,5.2,4.3,3.3,3.6,1.9,2.3,.0,11.7,12
,OTAY MESA DVN,.0,1.0,1.2,.0,.0,.0,.0,2.5,3.2,5.1,7.4,8.8,7.9,8.6,9.2,10.0,9.2,8.2,6.3,4.6,3.2,3.2,3.5,4.5,.0,10.0,15
,PENDLETON,.9,3.6,2.8,2.1,1.6,3.4,2.8,1.5,3.0,3.6,4.5,4.8,6.1,7.8,7.7,7.8,5.8,4.2,3.2,2.2,2.1,2.9,2.3,2.2,.0,7.8,13
15 SWSP MPH,ALPINE,1.0,1.3,1.6,1.0,.6,1.0,1.4,3.0,3.5,3.8,5.7,6.5,6.9,6.6,6.1,5.7,4.9,4.3,2.8,1.6,.5,1.0,1.1,.6,3.0,6.9,12
,CHULA VISTA,1.6,1.8,1.5,1.7,1.6,1.8,1.9,2.6,4.3,5.0,6.4,8.7,8.9,8.3,7.4,6.8,6.0,4.2,3.6,2.9,2.9,2.7,2.7,1.8,4.0,8.9,12
,DOWNTOWN SES,1.4,1.5,1.1,2.2,1.9,2.2,1.5,2.8,3.3,4.3,6.4,7.6,8.6,8.7,7.0,6.0,6.0,4.9,4.2,3.5,3.4,3.4,2.6,1.5,4.0,8.7,13
