Current Date:,4/16/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/15/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.061,.062,.062,.062,.063,.064,.065,.066,.068,.069,.07,.069,.066,.063,.06,.057,.055,.052,.049,.047,.048,.046,.043,.038,0.058,0.07,10
,CHULA VISTA,.032,.036,.037,.039,.043,.046,.049,.05,.051,.052,.052,.05,.048,.046,.044,.043,.041,.04,.041,.041,.041,.04,.04,.04,0.043,0.052,09
,EL CAJON LES,,,.026,.031,.035,.041,.048,.055,.06,.064,.065,.062,.059,.055,.05,.045,.04,.036,.033,.033,.032,,,,0.045,0.065,10
,KEARNY MESA,.042,.045,.045,.047,.049,.052,.055,.058,.061,.061,.06,.058,.055,.053,.049,.045,.04,.035,.034,.032,.03,,,,0.047,0.061,08
,OTAY MESA DVN,.038,.039,.042,.044,.047,.051,.054,.058,.061,.063,.063,.06,.056,.052,.049,.045,.041,.037,.035,.035,.035,.035,.035,.036,0.046,0.063,09
,PENDLETON,.032,.035,.036,.038,.041,.045,.048,.051,.053,.054,.054,.053,.052,.05,.048,.047,.045,.043,.041,.04,.039,.034,.029,.026,0.043,0.054,09
