Current Date:,4/7/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.027,.027,.027,.029,.032,.034,.039,.044,.048,.051,.054,.054,.052,.049,.045,.041,.037,.034,.032,.03,.029,.029,.03,.03,0.037,0.054,10
,CHULA VISTA,.025,.024,.024,.026,.026,.028,.03,.033,.035,.036,.037,.038,.037,.037,.036,.035,.033,.031,.029,.027,.026,.023,.02,.017,0.029,0.038,11
,EL CAJON LES,,,,.035,.037,.039,.043,.046,.048,.048,.048,.047,.046,.045,.043,.041,.039,.036,.034,.033,.031,,,,0.041,0.048,08
,KEARNY MESA,.023,.023,.024,.027,.029,.034,.039,.043,.044,.044,.044,.044,.043,.041,.039,.036,.034,.032,.029,.027,.025,.022,.018,.017,0.032,0.044,08
,OTAY MESA DVN,.026,.026,.026,.028,.03,.033,.036,.039,.04,.041,.042,.042,.042,.042,.041,.039,.037,.035,.033,.032,.03,.027,.025,.023,0.033,0.042,10
,PENDLETON,.031,.033,.034,.036,.037,.039,.042,.043,.043,.043,.042,.04,.038,.038,.037,.036,.034,.03,.029,.028,.025,.021,.018,.015,0.033,0.043,07
