Current Date:,4/13/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.046,.048,.049,.05,.051,.052,.054,.055,.057,.058,.059,.06,.059,.059,.057,.056,.055,.053,.052,.051,.05,.05,.049,.049,0.053,0.06,11
,CHULA VISTA,.044,.044,.045,.046,.046,.046,,,,,,,.05,.049,.046,.041,.037,.035,.032,.03,.028,.026,.026,.028,0.038,0.05,12
,EL CAJON LES,,,,.047,.048,.049,.052,.053,.056,.057,.058,.058,.057,.056,.053,.051,.048,.045,.042,.04,.038,,,,0.05,0.058,10
,KEARNY MESA,.039,.04,.041,.042,.044,.045,.049,.053,.054,.055,.055,.055,.055,.053,.049,.046,.043,.04,.036,.034,.031,.03,.029,.029,0.043,0.055,09
,OTAY MESA DVN,.043,,,,,,,,,.057,.056,.056,.055,.055,.053,.052,.05,.048,.046,.046,.045,.044,.041,.039,0.049,0.057,09
,PENDLETON,.046,.046,.047,.048,.048,.049,.051,.051,.052,.053,.053,.053,.053,.052,.049,.047,.045,.042,.04,.038,.035,.032,.03,.027,0.045,0.053,09
