Current Date:,4/8/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.031,.032,.032,.033,.034,.032,.03,.029,.028,.026,.024,.022,.02,.019,.018,.018,.018,.018,.018,.017,.018,.019,.018,.018,0.023,0.034,04
,CHULA VISTA,.016,.016,.016,.018,.019,.021,.023,.026,.026,.026,.026,.026,.025,.024,.025,.025,.026,.029,.03,.031,.034,.036,.036,.035,0.025,0.036,21
,EL CAJON LES,,,,.025,.026,.027,.028,.029,.029,.028,.027,.025,.024,.022,.022,.021,.021,.021,.021,.021,,,,,0.024,0.029,07
,KEARNY MESA,.016,.017,.019,.021,.022,.024,.027,.028,.029,.029,.028,.027,.026,.025,.024,.025,.025,.026,.027,.028,.03,.032,.032,.032,0.025,0.032,21
,OTAY MESA DVN,.023,.023,.024,.025,.025,.026,.027,.029,.029,.029,.029,.028,.027,.026,.025,.024,.023,.022,.022,.022,.024,.027,.028,.028,0.025,0.029,07
,PENDLETON,.016,.017,.019,.021,.024,.027,.029,.031,.032,.031,.031,.03,.029,.027,.026,.024,.025,.026,.027,.027,.027,.03,.033,.035,0.026,0.035,23
