Current Date:,4/12/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/11/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.04,.041,.043,.045,.047,.05,.052,.054,.057,.058,.057,.055,.052,.049,.046,.044,.041,.039,.039,.039,.039,.041,.042,.044,0.046,0.058,09
,CHULA VISTA,.017,.02,.025,.028,.029,.033,.037,.039,.04,.041,.04,.04,.041,.041,.042,.043,.043,.043,.044,.045,.045,.046,.045,.044,0.037,0.046,21
,EL CAJON LES,,,,.03,.034,.036,.042,.047,.05,.051,.051,.049,.047,.046,.045,.043,.042,.042,.042,.043,.043,,,,0.043,0.051,09
,KEARNY MESA,.018,.017,.019,.023,.026,.029,.032,,,,,,,.045,.045,.044,.044,.044,.044,.044,.043,.044,.04,.039,0.035,0.045,13
,OTAY MESA DVN,.028,.028,.03,.033,.035,.038,.041,.043,.045,.046,.046,.044,.043,.043,.043,.043,.042,.041,.042,.042,.042,.043,.043,.042,0.04,0.046,09
,PENDLETON,,,,,,,,,,.044,.044,.044,.045,.046,.046,.046,.046,.046,.047,.047,.047,.047,.046,.046,0.045,0.047,18
