Current Date:,4/4/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.034,.034,.035,.036,.037,.039,.042,.046,.049,.052,.053,.054,.053,.052,.05,.046,.043,.04,.039,.038,.037,.036,.036,.034,0.042,0.054,11
,CHULA VISTA,.037,.037,.038,.039,.04,.041,.042,.044,.045,.045,.045,.044,.042,.04,.038,.036,.032,.028,.025,.023,.022,.022,.023,.023,0.035,0.045,08
,EL CAJON LES,,,,.03,.033,.036,.042,.047,.05,.052,.053,.053,.052,.051,.05,.047,.042,.036,.03,,,,,,0.044,0.053,10
,KEARNY MESA,,,,.031,.034,.04,.046,.047,.048,.049,.049,.047,.045,.043,.041,.038,.034,.031,.029,.028,.028,.029,.031,.033,0.038,0.049,09
,OTAY MESA DVN,.035,.035,.035,.036,.038,.04,.043,.045,.047,.049,.05,.049,.047,.045,.042,.039,.036,.032,.029,.028,.027,.025,.024,.024,0.037,0.05,10
,PENDLETON,,,,,,,,,,,.049,.048,.048,.048,.047,.044,.041,.038,.036,.035,.032,.03,.029,.03,0.039,0.049,10
