Current Date:,4/28/2018,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
4/27/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.029,.028,.03,.032,.035,.039,.044,.05,.054,.056,.058,.058,.057,.054,.05,.046,.041,.039,.038,.037,.036,.037,.038,.04,0.042,0.058,10
,CHULA VISTA,.043,,,,.044,.044,.044,.045,.045,.045,.045,.044,.043,.042,.041,.04,.039,.037,.036,.035,.035,.034,.032,.032,0.04,0.045,07
,EL CAJON LES,,,,.039,.04,.042,.045,.047,.049,.05,.052,.052,.051,.048,.046,.043,.04,.037,.034,.032,.031,,,,0.043,0.052,10
,KEARNY MESA,.042,.04,.039,.041,.042,.043,.045,.046,.047,.049,.05,.049,.048,.046,.043,.04,.035,.032,.031,.029,.028,.026,.026,.028,0.039,0.05,10
,OTAY MESA DVN,.042,.042,.042,.043,.044,.045,.047,.048,.049,.05,.051,.05,.049,.047,.046,.045,.043,.041,.038,.037,.036,.033,.03,.026,0.042,0.051,10
,PENDLETON,.047,.047,.048,.048,.048,.048,.048,.048,.048,.048,.048,.047,.047,.046,.043,.041,.038,.035,.032,.03,.028,.023,.022,.022,0.04,0.048,02
