Current Date:,4/19/2018,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
4/18/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.055,.057,C,C,.056,.048,.042,.056,.057,.056,.059,.062,.065,.063,.062,.060,.060,.058,.052,.048,.044,.038,.038,.044,.053,.065,12
,CHULA VISTA,.033,.023,C,C,.010,.014,.015,M,M,M,M,M,M,M,M,.044,.045,.048,.047,.044,.041,.043,.048,.046,.035,.048,17
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.039,.036,C,C,C,.011,.017,.031,.038,.052,.054,.057,.056,.056,.055,.056,.055,.049,.046,.046,.045,.045,.042,.045,.044,.057,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.038,.031,C,C,.012,.011,.026,.040,.040,.045,.054,.052,.057,.048,.050,.054,.048,.047,.044,.044,.044,.044,.044,.041,.041,.057,12
,OTAY MESA DVN,.037,.033,C,C,.026,.025,.030,.025,.028,.045,.052,.056,.055,.055,.053,.052,.054,.048,.046,.041,.040,.039,.042,.041,.041,.056,11
,PENDLETON,.028,.028,C,C,.018,.019,.022,.028,.036,.040,.047,.055,.048,.044,.041,.044,.048,.053,.054,.051,.050,.042,.038,.034,.039,.055,11
02 NOX PPM,ALPINE,.001,.001,C,C,.003,.014,.016,.003,.003,.003,.003,.006,.004,.002,.002,.002,.001,.001,.002,.002,.003,.004,.004,.001,.004,.016,06
,CARMEL MT RCH,.021,.030,C,C,C,.016,.031,.016,.046,.044,.037,.025,.029,.022,.019,.018,.020,.019,.017,.017,.017,.015,.010,.009,.023,.046,08
,CHULA VISTA,.008,.013,C,C,.026,.029,.038,M,M,M,M,M,M,M,M,.003,.003,.003,.003,.004,.005,.004,.002,.002,.010,.038,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,.001,C,C,C,.022,.026,.015,.014,.006,.007,.002,.002,.001,.001,.001,.001,.002,.003,.003,.001,.001,.001,.000,.005,.026,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.012,C,C,.030,.035,.019,.011,.014,.017,.008,.003,.004,.002,.002,.002,.002,.003,.003,.003,.004,.003,.004,.003,.009,.035,05
,OTAY MESA DVN,.006,.009,C,C,.013,.015,.013,.032,.049,.024,.012,.006,.005,.004,.003,.002,.003,.004,.003,.003,.003,.002,.001,.001,.010,.049,08
,PENDLETON,.013,.010,C,C,.018,.019,.018,.019,.017,.017,.015,.004,.002,.008,.013,.003,.002,.002,.002,.001,.002,.007,.008,.011,.010,.019,05
03 NO2 PPM,ALPINE,.001,.001,C,C,.002,.011,.013,.002,.002,.002,.002,.004,.003,.002,.002,.001,.001,.001,.002,.002,.003,.004,.004,.001,.003,.013,06
,CARMEL MT RCH,.020,.023,C,C,C,.015,.022,.011,.025,.025,.023,.015,.017,.012,.011,.011,.012,.011,.010,.011,.012,.011,.008,.007,.015,.025,08
,CHULA VISTA,.007,.012,C,C,.024,.024,.026,M,M,M,M,M,M,M,M,.001,.001,.002,.002,.003,.004,.003,.001,.001,.008,.026,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.001,.001,C,C,C,.018,.017,.010,.010,.005,.005,.001,.001,.000,.000,.000,.001,.002,.003,.002,.001,.001,.001,.000,.004,.018,05
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.007,.012,C,C,.026,.028,.015,.008,.011,.012,.006,.002,.003,.002,.002,.001,.002,.002,.003,.003,.004,.003,.004,.003,.007,.028,05
,OTAY MESA DVN,.006,.008,C,C,.012,.014,.011,.022,.033,.018,.009,.005,.004,.003,.002,.001,.002,.003,.003,.003,.002,.002,.001,.001,.008,.033,08
,PENDLETON,.012,.010,C,C,.014,.016,.012,.013,.012,.012,.011,.003,.001,.004,.007,.001,.001,.001,.001,.001,.002,.006,.007,.010,.007,.016,05
04 NO PPM,ALPINE,.000,.000,C,C,.001,.003,.003,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
,CARMEL MT RCH,.001,.006,C,C,C,.001,.009,.005,.020,.019,.014,.010,.012,.010,.009,.007,.008,.008,.007,.006,.005,.004,.002,.002,.008,.020,08
,CHULA VISTA,.001,.001,C,C,.002,.005,.013,M,M,M,M,M,M,M,M,.002,.002,.002,.002,.001,.001,.001,.001,.001,.003,.013,06
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,.000,C,C,C,.004,.009,.005,.004,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.002,.009,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.005,.007,.004,.003,.004,.004,.002,.001,.001,.001,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.002,.007,05
,OTAY MESA DVN,.000,.000,C,C,.001,.002,.002,.010,.016,.005,.002,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.002,.016,08
,PENDLETON,.001,.001,C,C,.004,.003,.005,.006,.005,.005,.004,.001,.001,.004,.006,.001,.001,.001,.001,.001,.001,.001,.001,.001,.003,.006,07
06 CO PPM,CARMEL MT RCH,.5,.5,C,C,C,.5,.6,.4,.7,.7,.6,.5,.5,.6,.5,.5,.6,.6,.6,.6,.5,.5,.5,.4,.5,.7,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,24,24,24,24,24,24,24,25,24,25,25,26,26,26,26,26,25,26,00
,CARMEL MT RCH,27,27,27,26,27,27,27,26,26,26,26,25,25,25,25,25,25,26,26,26,26,26,26,26,26,27,00
,CHULA VISTA,25,23,25,24,25,24,25,25,26,26,25,25,25,25,25,25,25,25,25,24,24,24,24,24,25,26,08
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,27,26,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,24,24,24,24,24,24,24,25,26,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,26,09
,OTAY MESA DVN,24,24,25,25,25,25,24,24,25,25,24,24,24,24,24,24,24,23,23,24,24,24,24,25,24,25,02
,PENDLETON,24,24,24,24,24,24,23,23,24,26,26,26,25,25,26,26,26,27,27,27,27,26,26,26,25,27,17
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
