Current Date:,1/16/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
1/15/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.044,.042,.043,.044,.044,.046,.045,.039,.037,.037,.042,.040,.039,.041,.043,.043,.040,.036,.032,.032,.034,.033,.037,.038,.039,.046,05
,CHULA VISTA,.007,.014,C,C,.008,.005,.002,.005,.008,.014,.031,.026,.034,.050,.042,.044,.046,.036,.024,.013,.005,.005,.004,.003,.019,.050,13
,DOWNTOWN SES,.003,.001,C,C,.010,.008,.004,.002,.010,.014,.017,.030,.047,.043,.044,.045,.042,.041,.031,.009,.013,.004,.001,.001,.019,.047,12
,EL CAJON LES,.007,.006,C,C,C,.001,.001,.002,.005,.009,.023,.036,.039,.040,.043,.044,.041,.036,.024,.009,.004,.002,.001,.001,.017,.044,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.021,.019,C,C,.017,.011,.009,.010,.018,.037,.044,.041,.040,.046,.049,.050,.046,.038,.029,.015,.008,.014,.020,.016,.027,.050,15
,OTAY MESA DVN,.018,.016,C,C,.018,.009,.010,.005,.010,.018,.027,.033,.038,.035,.047,.045,.045,.038,.023,.022,.008,.012,.007,.003,.022,.047,14
,PENDLETON,.019,.017,C,C,.007,.007,.010,.007,.011,.020,.040,.048,.053,.056,.056,.054,.055,.053,.026,.013,.008,.018,.022,.016,.028,.056,13
02 NOX PPM,ALPINE,.002,.002,.002,.002,.002,.002,.006,.017,.011,.013,.006,.005,.006,.007,.007,.008,.012,.015,.017,.015,.010,.010,.006,.004,.008,.017,07
,CARMEL MT RCH,.016,.016,C,C,.038,.057,.043,.094,.059,.070,.047,.039,.028,.027,.030,.029,.025,.029,.036,.054,.043,.035,.030,.044,.040,.094,07
,CHULA VISTA,.021,.012,C,C,.016,.022,.046,.034,.053,.051,.018,.030,.030,.011,.017,.017,.011,.017,.022,.031,.042,.034,.037,.039,.028,.053,08
,DOWNTOWN SES,.033,.031,C,C,.014,.017,.033,.072,.039,.037,.044,.033,.013,.015,.016,.016,.017,.015,.021,.043,.037,.048,.060,.059,.032,.072,07
,EL CAJON LES,.015,.014,C,C,C,.030,.045,.064,.059,.052,.028,.016,.013,.014,.014,.014,.014,.017,.024,.032,.037,.041,.038,.036,.029,.064,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.007,.014,.015,.021,.018,.017,.012,.013,.015,.010,.009,.008,.010,.013,.019,.028,.033,.022,.019,.020,.015,.033,20
,OTAY MESA DVN,.010,.015,C,C,.010,.024,.028,.059,.060,.036,.023,.019,.013,.021,.013,.011,.011,.012,.027,.028,.039,.033,.041,.050,.027,.060,08
,PENDLETON,.009,.008,C,C,.028,.027,.012,.063,.015,.013,.008,.010,.007,.007,.006,.009,.010,.012,.037,.045,.046,.022,.014,.017,.019,.063,07
03 NO2 PPM,ALPINE,.002,.002,.002,.002,.002,.002,.005,.012,.008,.009,.004,.004,.005,.005,.006,.007,.012,.015,.015,.014,.010,.009,.006,.004,.007,.015,17
,CARMEL MT RCH,.014,.014,C,C,.019,.023,.022,.029,.024,.028,.025,.020,.015,.016,.018,.018,.018,.021,.027,.037,.033,.029,.026,.029,.023,.037,19
,CHULA VISTA,.019,.012,C,C,.015,.019,.023,.022,.027,.028,.013,.020,.022,.009,.014,.015,.011,.016,.022,.030,.037,.032,.033,.032,.021,.037,20
,DOWNTOWN SES,.024,.022,C,C,.013,.015,.020,.024,.020,.021,.025,.022,.011,.012,.013,.014,.016,.015,.019,.037,.034,.037,.034,.031,.022,.037,19
,EL CAJON LES,.012,.012,C,C,C,.014,.016,.017,.021,.022,.016,.012,.010,.011,.012,.012,.013,.017,.023,.029,.031,.029,.026,.024,.018,.031,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,.008,C,C,.007,.013,.013,.016,.012,.013,.010,.011,.012,.008,.008,.008,.010,.013,.018,.027,.032,.021,.018,.018,.014,.032,20
