Current Date:,6/18/2020,11:08 PM
,,,,,,,,8 Hour Rolling Average Report
6/17/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.021,.021,.022,.024,.026,.03,.034,.038,.041,.044,.046,.046,.045,.042,.038,.034,.029,.025,.021,.019,.017,.017,.016,.017,0.029,0.046,10
,CHULA VISTA,.027,.027,.028,.029,.03,.03,.031,.032,.032,.033,.033,.032,.031,.031,.03,.029,.028,.028,.027,.026,.026,.026,.026,.026,0.029,0.033,09
,DOWNTOWN SES,.027,.028,.029,.03,.03,.031,.032,.033,.033,.034,.033,.033,.032,.031,.031,.03,.03,.03,.03,.03,.03,.03,.03,.03,0.03,0.034,09
,EL CAJON LES,.025,.026,.026,.027,.03,.032,.035,.037,.039,.04,.039,.038,.036,.034,.031,.029,.027,.026,.025,.025,.025,,,,0.031,0.04,09
,KEARNY MESA,.027,.027,.028,.029,.031,.032,.033,.034,.035,.035,.035,.035,.033,.032,.031,.029,.028,.027,.027,.026,.026,.026,.026,.028,0.03,0.035,08
,OTAY MESA DVN,.024,.025,.026,.027,.029,.031,.033,.035,.036,.038,.038,.038,.036,.034,.032,.031,.029,.028,.026,.025,.025,.024,.023,.022,0.029,0.038,09
,PENDLETON,.027,.028,.029,.03,.03,.031,.032,.032,.033,.033,.033,.032,.032,.031,.031,.03,.03,.029,.029,.029,.029,.029,.028,.026,0.03,0.033,08
