,EL CAJON LES,67.4,67.1,66.0,65.3,64.0,65.3,68.4,72.8,77.8,84.2,88.5,90.9,89.2,89.9,86.5,83.7,80.3,75.7,70.7,67.0,64.9,63.8,63.2,63.1,74.0,90.9,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,64.5,64.0,62.9,61.8,62.7,63.5,66.5,72.3,77.4,83.1,85.8,82.9,82.5,82.6,81.8,78.7,76.0,71.3,67.9,65.5,64.9,64.7,64.5,64.5,71.3,85.8,10
,OTAY MESA DVN,66.5,67.7,67.3,65.8,62.5,61.5,64.8,72.0,76.6,81.5,84.1,81.3,79.2,79.4,78.4,78.0,75.6,72.3,68.7,65.4,63.4,63.1,62.4,62.2,70.8,84.1,10
,PENDLETON,63.5,63.4,63.3,62.5,62.8,63.5,66.1,69.5,70.4,69.1,69.3,70.3,71.4,71.4,72.6,72.2,71.5,69.5,67.6,66.6,65.8,65.6,65.1,64.9,67.4,72.6,14
17 RELHUM %,ALPINE,35,19,22,21,20,22,22,32,26,25,24,20,27,33,35,39,41,50,63,70,76,78,77,75,40,78,21
,EL CAJON LES,75,75,80,81,84,83,78,67,55,41,36,36,40,36,43,48,55,64,74,82,88,91,93,93,67,93,22
,KEARNY MESA,89,90,93,95,98,96,85,66,55,46,45,49,45,46,47,58,63,74,82,88,89,88,89,90,74,98,04
18 PRES mmHg,EL CAJON LES,747,746,746,746,747,747,747,747,747,747,746,746,746,745,745,745,745,745,746,746,746,747,746,746,746,747,00
,KEARNY MESA,748,747,747,747,748,748,748,748,748,748,747,747,747,747,747,746,746,747,747,747,747,748,747,747,747,748,00
19 SOLAR W/M2,EL CAJON LES,1,1,1,0,4,80,306,531,736,921,1043,1090,1073,991,850,642,408,193,33,0,0,0,0,1,371,1090,11
,KEARNY MESA,0,0,0,0,2,87,304,506,698,852,956,1007,996,928,806,638,437,219,43,0,0,0,0,0,353,1007,11
25 NOY,EL CAJON LES,8.60,9.99,7.63,9.37,9.93,C,C,8.35,8.92,7.27,7.06,9.06,M,7.96,7.64,8.38,6.77,4.89,4.70,4.66,4.66,3.96,4.51,4.09,7.06,9.99,01
26 NOY-NO,EL CAJON LES,8.25,9.82,7.46,8.93,9.10,C,C,6.10,6.80,6.08,6.22,7.53,M,7.19,6.87,7.33,5.72,4.45,4.43,4.49,4.34,3.83,4.10,4.04,6.33,9.82,01
27 NO Trace,EL CAJON LES,.35,.16,.17,.44,.82,C,C,2.25,2.12,1.18,.83,1.53,M,.76,.77,1.04,1.04,.44,.26,.17,.32,.12,.41,.04,.72,2.25,07
28 SO2 Tr PPB,EL CAJON LES,.1,.1,C,C,C,.1,.2,.2,.1,.2,.2,.4,.4,.3,.4,.4,.4,.3,.1,.1,.0,.0,.0,.0,.1,.4,11
29 CO Tr PPB,EL CAJON LES,285.7,315.1,C,C,C,353.2,276.1,275.0,277.8,270.3,293.8,316.6,296.1,288.0,252.1,245.2,234.5,199.0,193.5,187.0,188.2,188.8,179.8,208.9,253.5,353.2,05
BCarbon ug/m3,DOWNTOWN SES,.24,.24,.24,.25,.29,.25,.34,.34,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.38,.34,.38,08
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
