Current Date:,6/28/2024,11:08 PM
,,,,,,,,8 Hour Rolling Average Report
6/27/2024
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.013,.015,.019,.023,.028,.036,.044,.05,.056,.06,.062,.061,.058,.053,.048,.042,.036,.031,.028,.025,.023,.023,.024,.024,0.036,0.062,10
,CHULA VISTA,.027,.026,.027,.029,.03,.031,.033,.035,.036,.037,.036,.036,.035,.034,.033,.032,.031,.03,.029,.028,.027,.025,.023,.022,0.03,0.037,09
,DOWNTOWN SES,.028,.029,.03,.031,.032,.033,.034,.035,.036,.036,.036,.035,.034,.033,.033,.031,.031,.031,.03,.03,.03,.03,.029,.028,0.031,0.036,08
,EL CAJON LES,,,,.03,.033,.036,.04,.043,.046,.048,.048,.046,.043,.04,.037,.034,.032,.029,.026,.025,.025,,,,0.036,0.048,09
,KEARNY MESA,.026,.026,.028,.03,.032,.035,.037,.039,.042,.043,.044,.043,.04,.038,.036,.034,.032,.029,.027,.026,.026,.025,.024,.024,0.032,0.044,10
,OTAY MESA DVN,.023,.022,.024,.027,.03,.033,.036,.039,.042,.045,.045,.043,.041,.038,.035,.032,.03,.027,.026,.025,.024,.022,.02,.019,0.031,0.045,09
,PENDLETON,.025,.025,.028,.029,.03,.032,.034,.035,.036,.036,.036,.036,.036,.036,.036,.036,.035,.034,.032,.031,.03,.028,.026,.025,0.031,0.036,08
