Current Date:,2/14/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
2/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.042,.038,C,C,.040,.038,.037,.033,.040,.037,.046,.049,.047,.045,.042,.038,.034,.033,.032,.036,.036,.036,.034,.034,.038,.049,11
,CHULA VISTA,.008,.009,C,C,.005,.001,.005,.005,.006,.019,.032,.041,.039,.043,.039,.031,.029,.024,.011,.014,.015,.021,.025,.027,.020,.043,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.003,.003,.002,.002,.002,.002,.002,.003,.006,.012,.027,.034,.035,.047,.040,.037,.034,.032,.027,.024,.013,.009,.004,.003,.016,.047,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.020,C,C,.014,.003,.002,.010,.017,.027,M,M,M,M,M,.033,.033,.029,.025,.027,.028,.031,.029,.029,.021,.033,15
,OTAY MESA DVN,.018,.010,C,C,.020,.019,.021,.003,.006,.012,.016,.024,.029,.035,.033,.033,.030,.026,.036,.036,.035,.034,.033,.032,.024,.036,18
,PENDLETON,.015,.014,C,C,.013,.012,.009,.011,.012,.019,.035,.034,.040,.045,.040,.037,.032,.031,.026,.025,.022,.022,.023,.023,.024,.045,13
02 NOX PPM,ALPINE,.001,.002,C,C,.002,.004,.006,.010,.005,.007,.003,.002,.004,.005,.005,.006,.007,.005,.005,.002,.002,.002,.002,.001,.004,.010,07
,CARMEL MT RCH,.044,.041,C,C,C,.046,.026,.058,.093,M,M,.015,.034,.031,.022,.022,.008,.012,.023,.028,.028,.014,.002,.010,.029,.093,08
,CHULA VISTA,.029,.020,C,C,.026,.036,.030,.041,.062,.033,.021,.009,.008,.005,.006,.015,.012,.016,.028,.024,.023,.013,.009,.005,.021,.062,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.044,.038,.038,.041,.037,.043,.056,.072,.063,.030,.018,.015,.015,.003,.004,.005,.005,.005,.008,.007,.016,.019,.024,.025,.026,.072,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.019,.010,C,C,.015,.033,.050,.028,.024,.018,M,M,M,M,M,.010,.009,.011,.014,.010,.008,.005,.005,.003,.016,.050,06
,OTAY MESA DVN,.017,.026,C,C,.011,.009,.010,.072,.074,.055,.044,.031,.018,.008,.007,.004,.004,.011,.001,.000,.000,.000,.001,.000,.018,.074,08
,PENDLETON,.011,.010,C,C,.014,.016,.020,.019,.020,.019,.010,.012,.007,.002,.005,.007,.009,.006,.008,.007,.008,.009,.007,.007,.011,.020,06
03 NO2 PPM,ALPINE,.001,.002,C,C,.002,.004,.005,.009,.004,.005,.002,.002,.003,.004,.004,.005,.006,.005,.005,.002,.002,.002,.002,.001,.004,.009,07
,CARMEL MT RCH,.032,.029,C,C,C,.031,.021,.027,.031,M,M,.011,.019,.019,.014,.014,.007,.011,.017,.022,.021,.011,.002,.007,.018,.032,00
,CHULA VISTA,.025,.019,C,C,.022,.025,.024,.027,.029,.022,.015,.007,.006,.004,.005,.012,.011,.015,.027,.023,.019,.012,.008,.005,.016,.029,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.024,.023,.023,.022,.021,.021,.020,.023,.024,.018,.012,.012,.012,.002,.004,.005,.005,.005,.008,.007,.015,.017,.022,.021,.015,.024,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.018,.010,C,C,.014,.024,.029,.023,.017,.014,M,M,M,M,M,.009,.009,.011,.013,.009,.008,.005,.005,.003,.013,.029,06
,OTAY MESA DVN,.016,.025,C,C,.009,.009,.009,.030,.031,.030,.027,.023,.015,.007,.006,.004,.003,.011,.001,.000,.000,.000,.000,.000,.012,.031,08
,PENDLETON,.010,.010,C,C,.011,.013,.014,.012,.012,.011,.008,.010,.005,.001,.004,.006,.008,.006,.007,.006,.007,.007,.006,.006,.008,.014,06
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.001,.001,.001,.001,.001,.000,.001,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,06
,CARMEL MT RCH,.012,.012,C,C,C,.015,.005,.031,.062,M,M,.004,.014,.012,.008,.007,.001,.002,.006,.007,.007,.004,.000,.003,.011,.062,08
,CHULA VISTA,.004,.001,C,C,.004,.011,.006,.015,.033,.011,.006,.002,.002,.001,.001,.003,.001,.001,.001,.001,.004,.001,.001,.001,.005,.033,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.020,.015,.016,.020,.016,.022,.036,.049,.039,.013,.006,.003,.002,.000,.001,.000,.000,.000,.000,.000,.002,.002,.002,.003,.011,.049,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.001,.000,C,C,.001,.008,.021,.005,.007,.004,M,M,M,M,M,.001,.001,.000,.001,.000,.000,.000,.000,.000,.003,.021,06
,OTAY MESA DVN,.000,.001,C,C,.002,.000,.001,.042,.044,.025,.017,.008,.003,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.007,.044,08
,PENDLETON,.001,.001,C,C,.003,.003,.005,.008,.008,.007,.003,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.000,.001,.002,.008,07
06 CO PPM,CARMEL MT RCH,.7,.7,C,C,C,.4,.3,.8,1.1,M,C,.3,.4,.3,.3,.3,.2,.3,.4,.4,.4,.3,.1,.3,.4,1.1,08
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,26,26,26,26,26,26,26,26,26,26,25,24,24,25,25,26,26,25,25,25,25,25,25,25,25,26,00
,CARMEL MT RCH,26,26,27,26,27,26,26,26,26,25,24,25,25,25,26,26,26,27,26,26,26,26,26,26,26,27,02
,CHULA VISTA,26,26,26,26,26,25,25,26,26,25,25,25,25,26,26,25,26,26,26,26,25,26,25,26,26,26,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,24,24,24,23,25,26,25,25,25,25,25,26,25,26,25,26,15
,OTAY MESA DVN,27,27,27,27,27,27,27,26,26,26,27,26,26,26,25,26,26,26,26,26,26,26,26,26,26,27,00
,PENDLETON,22,22,22,22,21,21,21,22,21,21,22,24,25,25,25,25,25,24,24,24,24,23,23,24,23,25,12
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,.5,1.5,1.8,1.7,.8,-.5,.7,.1,-2.3,-1.3,-.6,-.6,.5,-.3,1.0,3.0,3.7,4.6,3.7,1.2,.5,-.2,-1.8,-.1,.7,4.6,17
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,17.4,15.7,12.9,14.8,13.3,12.2,11.7,14.7,14.2,7.6,4.6,6.4,10.0,8.0,M,3.3,3.6,2.8,3.4,8.1,13.2,16.7,19.8,12.9,10.7,19.8,22
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,23.3,35.3,9.8,15.9,3.7,17.0,10.8,21.2,22.9,28.9,30.7,24.2,12.6,M,10.9,5.7,2.4,7.4,3.7,2.4,4.0,3.6,2.2,-.4,12.9,35.3,01
,PENDLETON,4.9,5.3,5.8,4.8,7.4,6.3,5.3,4.7,5.3,2.9,.2,2.3,3.7,3.6,2.8,2.2,2.2,4.0,4.2,3.8,5.2,6.7,5.1,1.7,4.1,7.4,04
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,111,103,106,106,112,110,113,127,144,172,155,158,188,206,149,319,145,126,129,126,119,124,125,134,142,319,15
,CHULA VISTA,88,96,50,103,54,58,107,111,137,157,175,176,205,176,160,85,102,117,134,120,139,134,122,146,123,205,12
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,231,301,165,221,178,210,260,235,310,149,146,192,238,182,191,196,94,124,51,80,87,252,137,233,186,310,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,44,65,63,61,94,94,95,71,47,144,153,162,195,168,164,126,100,96,112,117,110,133,127,135,112,195,12
,OTAY MESA DVN,106,116,56,125,121,113,122,135,140,139,152,161,198,168,143,265,203,148,135,136,139,137,134,138,143,265,15
,PENDLETON,67,68,62,65,66,65,55,49,74,89,158,193,174,156,117,86,67,61,63,57,59,74,84,83,87,193,11
13 SIGTHETA °,ALPINE,25,13,15,15,12,20,22,11,12,48,15,14,25,40,17,31,66,14,14,13,13,14,13,12,21,66,16
,CHULA VISTA,38,19,60,18,18,21,13,18,22,18,19,17,26,21,22,34,17,17,36,24,35,22,23,16,24,60,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,37,58,39,31,27,41,44,23,29,58,40,30,25,24,17,38,22,29,60,40,55,65,59,47,39,65,21
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,8,5,8,19,25,7,22,17,13,13,14,18,21,15,20,10,17,13,12,11,11,11,11,14,25,05
,OTAY MESA DVN,44,11,37,33,17,11,47,26,19,20,12,10,23,20,15,47,65,28,13,11,10,12,10,10,23,65,16
,PENDLETON,11,10,10,11,11,11,13,10,12,15,13,16,23,20,14,15,15,15,15,17,13,14,14,12,14,23,12
14 VWSP MPH,ALPINE,3.3,3.2,2.8,3.4,4.0,2.4,3.5,5.9,6.0,2.9,9.6,11.0,4.8,4.6,4.2,1.9,1.2,6.0,5.4,6.2,6.1,7.0,6.9,8.2,5.0,11.0,11
,CHULA VISTA,1.6,1.5,.8,1.9,1.5,1.9,3.5,2.9,2.0,2.6,6.3,7.3,6.0,8.6,4.1,1.3,3.5,3.5,1.9,2.3,1.2,1.8,1.9,3.3,3.1,8.6,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.5,.2,.5,.4,.3,.8,.3,.5,1.9,.6,1.1,3.2,5.8,8.7,3.8,.7,2.6,2.4,.8,1.6,.3,.3,.6,.6,1.6,8.7,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,3.3,4.4,3.3,1.8,1.7,2.7,2.0,2.6,5.9,10.0,10.1,9.8,10.1,7.6,4.7,7.7,5.5,5.6,4.7,5.9,5.9,5.8,6.6,5.4,10.1,11
,OTAY MESA DVN,2.5,3.1,1.8,4.2,3.0,3.7,2.3,2.4,3.6,3.8,6.7,9.2,6.0,10.9,7.6,.6,.8,6.4,12.3,13.2,14.2,13.9,16.8,14.8,6.8,16.8,22
,PENDLETON,5.5,4.4,5.1,4.1,3.6,4.1,3.9,4.5,6.8,5.3,9.0,5.6,6.5,9.1,7.8,7.5,5.9,6.7,7.0,7.9,6.9,5.5,4.3,4.4,5.9,9.1,13
15 SWSP MPH,ALPINE,3.4,3.3,2.9,3.5,4.1,2.9,3.6,6.0,6.1,4.1,9.9,11.3,8.1,5.7,4.4,3.0,2.3,6.2,5.6,6.4,6.3,7.2,7.1,8.4,5.5,11.3,11
,CHULA VISTA,2.0,1.6,1.0,2.4,1.9,2.1,3.6,3.1,2.2,2.8,6.7,7.6,6.6,9.1,4.4,1.7,3.7,3.6,2.3,2.4,1.7,2.0,2.2,3.4,3.3,9.1,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.8,.8,.8,1.1,1.4,.9,.8,.5,2.2,1.0,2.0,3.7,6.5,9.6,4.2,2.5,2.9,2.8,1.0,1.8,1.7,.6,1.1,1.2,2.2,9.6,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
