Current Date:,2/4/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.041,.042,.042,.043,.043,.044,.044,.044,.044,.044,.044,.043,.043,.042,.04,.038,.036,.035,.033,.032,.031,.031,.032,.035,0.039,0.044,05
,CHULA VISTA,.025,.026,.027,.029,.032,.034,.036,.039,.041,.043,.043,.042,.04,.035,.031,.025,.021,.018,.015,.012,.01,.013,.016,.021,0.028,0.043,09
,EL CAJON LES,,,.013,.017,.021,.026,.03,.035,.04,.043,.043,.043,.041,.039,.038,.037,.035,.033,.032,.031,.03,,,,0.033,0.043,09
,KEARNY MESA,.025,.026,.027,.029,.032,.033,.035,.038,.041,.042,.043,.043,.041,.038,.033,.029,.026,.023,.02,.017,.014,.016,.019,.022,0.029,0.043,10
,OTAY MESA DVN,.037,.037,.037,.037,.037,.038,.038,.039,.039,.038,.038,.038,.037,.035,.033,.031,.03,.03,.03,.029,.029,.03,.032,.033,0.034,0.039,07
,PENDLETON,.027,.025,.026,.027,.029,.031,.033,.035,.037,.04,.04,.039,.038,.036,.034,.031,.029,.027,.026,.026,.025,.027,.028,.028,0.031,0.04,09
