Current Date:,2/17/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/16/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.044,.043,.042,.042,.043,.043,.043,.044,.045,.046,.046,.045,.045,.043,.041,.039,.037,.036,.036,.035,.035,.035,.037,.038,0.04,0.046,09
,CHULA VISTA,.038,.037,.037,.038,.039,.039,.04,.042,.044,.045,.044,.044,.043,.04,.037,.032,.029,.025,.023,.02,.019,.021,.026,.03,0.034,0.045,09
,EL CAJON LES,.03,.031,.032,.032,.033,.035,.037,.041,.045,.046,.046,.044,.043,.041,.039,.036,.034,.032,.031,.031,.03,.031,.03,.029,0.035,0.046,09
,KEARNY MESA,.039,.038,.038,.039,.04,.041,.042,.043,.044,.045,.044,.043,.04,.036,.032,.029,.027,.026,.025,.023,.025,.03,.034,.038,0.035,0.045,09
,OTAY MESA DVN,.037,.037,.037,.038,.038,.039,.04,.04,.041,.041,.041,.04,.039,.038,.036,.034,.033,.031,.03,.03,.029,.029,.031,.032,0.035,0.041,08
,PENDLETON,.04,.038,.037,.038,.039,.039,.039,.041,.043,.043,.044,.044,.043,.042,.041,.041,.041,.04,.04,,,,,,0.04,0.044,10
