Current Date:,2/4/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report,,,,,,,,,,,,,,,,,,
2/3/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary,,
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.040,C,C,.043,.042,.042,.042,.041,.045,.045,.045,.045,.048,.046,.043,.042,.042,.043,.042,.041,.038,.030,.029,.029,.041,.048,12
,CHULA VISTA,.026,C,C,.025,.024,.026,.024,.025,.032,.037,.043,.045,.044,.044,.044,.044,.043,.041,.035,.026,.009,.006,.002,.009,.029,.045,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.013,C,C,C,.007,.007,.005,.006,.017,.040,.042,.046,.045,.043,.044,.044,.044,.042,.039,.032,.030,.033,.032,.030,.030,.046,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.024,C,C,.025,.030,.028,.022,.021,.032,.037,.042,.044,.044,.044,.044,.044,.043,.042,.041,.031,.015,.010,.010,.016,.031,.044,11
,OTAY MESA DVN,.036,C,C,.038,.037,.036,.037,.038,.039,.035,.039,.040,.041,.041,.039,.039,.036,.035,.034,.031,.030,.023,.026,.031,.035,.041,12
,PENDLETON,.034,C,C,.028,.027,.027,.026,.023,.024,.028,.038,.042,.043,.043,.043,.042,.041,.034,.030,.032,.027,.025,.022,.027,.032,.043,12
02 NOX PPM,ALPINE,.002,C,C,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.001,.002,.004,.002,.002,.001,.004,21
,CARMEL MT RCH,.011,C,C,C,.005,.006,.008,.007,.004,.012,.019,.015,.017,.012,.013,.011,.011,.008,.010,.009,.017,.010,.010,.008,.011,.019,10
,CHULA VISTA,.012,C,C,.008,.009,.008,.010,.010,.010,.007,.004,.002,.002,.002,.002,.001,.002,.002,.005,.010,.024,.026,.034,.023,.010,.034,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.012,C,C,C,.011,.012,.016,.023,.013,.002,.002,.002,.002,.003,.002,.001,.001,.001,.004,.007,.005,.002,.002,.002,.006,.023,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,C,C,.007,.005,.008,.011,.013,.008,.006,.004,.004,.002,.002,.001,.001,.001,.001,.002,.009,.020,.020,.020,.015,.008,.020,20
,OTAY MESA DVN,.003,C,C,.001,.002,.003,.003,.002,.002,.006,.005,.004,.001,.001,.001,.001,.002,.002,.003,.004,.004,.010,.008,.003,.003,.010,21
,PENDLETON,.003,C,C,.003,.003,.004,.003,.005,.005,.006,.002,.000,.000,.000,.000,.000,.000,.005,.004,.004,.006,.005,.007,.005,.003,.007,22
03 NO2 PPM,ALPINE,.002,C,C,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.002,.001,.001,.001,.002,.003,.002,.002,.001,.003,21
,CARMEL MT RCH,.009,C,C,C,.005,.006,.007,.006,.003,.007,.011,.009,.010,.007,.007,.006,.006,.004,.007,.007,.012,.009,.009,.007,.007,.012,20
,CHULA VISTA,.011,C,C,.008,.008,.008,.009,.008,.007,.006,.003,.001,.001,.001,.001,.001,.001,.001,.004,.009,.022,.024,.030,.021,.008,.030,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.012,C,C,C,.010,.011,.012,.012,.008,.001,.001,.001,.002,.002,.001,.001,.001,.001,.003,.006,.005,.002,.001,.002,.005,.012,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.009,C,C,.007,.005,.008,.010,.011,.006,.005,.003,.003,.002,.001,.001,.001,.001,.001,.002,.009,.019,.019,.018,.014,.007,.019,20
,OTAY MESA DVN,.003,C,C,.001,.002,.003,.003,.002,.002,.005,.004,.003,.001,.001,.001,.001,.001,.003,.003,.004,.004,.010,.008,.003,.003,.010,21
,PENDLETON,.003,C,C,.003,.003,.003,.003,.004,.004,.004,.002,-.001,-.001,-.001,-.001,-.001,-.001,.004,.004,.003,.004,.004,.007,.005,.002,.007,22
04 NO PPM,ALPINE,.000,C,C,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.001,21
,CARMEL MT RCH,.002,C,C,C,.000,.000,.001,.001,.001,.004,.008,.006,.007,.005,.006,.005,.005,.004,.003,.001,.004,.001,.001,.001,.003,.008,10
,CHULA VISTA,.001,C,C,.001,.001,.001,.001,.002,.003,.002,.002,.001,.001,.001,.001,.001,.001,.001,.001,.001,.002,.002,.004,.001,.001,.004,22
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.000,C,C,C,.001,.001,.004,.011,.005,.000,.001,.000,.001,.001,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.001,.011,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,C,C,.000,.000,.000,.000,.002,.002,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.002,.001,.001,.001,.002,07
,OTAY MESA DVN,.000,C,C,.000,.000,.000,.000,.000,.000,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,09
,PENDLETON,.000,C,C,.000,.000,.001,.000,.001,.001,.002,.001,.000,.000,.000,.000,.000,.000,.001,.000,.001,.001,.001,.001,.000,.001,.002,09
06 CO PPM,CARMEL MT RCH,.3,C,C,C,.2,.2,.2,.2,.2,.3,.4,.4,.4,.4,.4,.4,.3,.3,.3,.3,.4,.3,.3,.3,.3,.4,10
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 INTMP °C,ALPINE,25,25,25,25,25,25,24,24,24,25,25,25,26,25,25,26,26,26,26,26,26,26,26,26,25,26,12
,CARMEL MT RCH,26,26,27,26,26,26,26,26,26,26,25,25,25,25,25,25,25,26,26,26,26,26,27,27,26,27,02
,CHULA VISTA,27,27,27,27,27,27,27,26,26,27,26,25,25,25,25,25,26,26,26,26,27,27,27,27,26,27,00
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,27,27,27,27,27,27,27,27,26,27,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,24,24,25,25,25,24,24,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,27,27,27,26,26,26,26,26,26,27,27,27,26,27,26,26,26,25,26,26,26,26,26,26,26,27,00
,PENDLETON,23,23,23,23,23,23,23,22,23,23,23,24,24,25,25,25,25,25,25,25,25,24,24,24,24,25,13
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,-1.8,1.0,6.2,5.5,3.3,1.4,.1,.7,4.1,5.9,5.2,5.9,5.7,5.6,3.7,4.0,6.4,5.4,4.8,4.0,4.0,5.8,3.6,3.0,3.8,6.4,16
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,8.1,10.0,9.8,7.0,7.0,6.2,6.9,6.2,5.5,4.7,4.9,5.2,4.7,4.5,3.3,3.1,5.1,8.9,12.2,20.8,11.9,8.8,6.7,4.4,7.3,20.8,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,5.2,4.5,7.0,8.2,5.0,4.5,M,M,11.1,7.3,8.4,8.2,4.9,4.8,4.6,7.9,7.2,9.8,8.4,6.2,5.6,14.9,11.8,12.0,7.6,14.9,21
,PENDLETON,2.3,1.9,4.3,2.9,.9,.5,.0,1.9,3.4,1.8,7.3,4.9,3.0,3.4,2.5,2.2,3.6,3.6,2.0,1.0,1.4,1.7,2.6,3.8,2.6,7.3,10
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,141,175,183,217,201,232,242,256,241,231,210,197,222,248,291,297,248,225,204,208,164,134,115,116,208,297,15
,CHULA VISTA,129,135,131,123,117,117,109,105,123,153,203,241,241,241,244,239,239,243,192,147,113,109,114,126,164,244,14
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,116,167,209,112,103,231,96,211,134,160,194,201,221,251,247,236,225,231,195,145,143,154,150,151,178,251,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,93,137,144,139,129,123,119,119,142,158,181,210,225,225,228,229,231,225,222,158,117,128,132,138,165,231,16
,OTAY MESA DVN,123,139,143,134,131,127,123,130,138,158,148,207,252,254,263,265,258,234,259,110,131,154,138,144,173,265,15
,PENDLETON,105,110,99,52,47,48,66,70,76,122,193,226,201,238,241,262,290,14,43,47,73,61,74,68,118,290,16
13 SIGTHETA °,ALPINE,20,30,31,25,30,26,24,39,34,30,28,23,32,27,23,26,26,27,22,21,16,14,11,10,25,39,07
,CHULA VISTA,13,15,11,10,11,11,11,12,15,27,27,24,21,24,22,20,21,17,29,11,10,11,13,13,17,29,18
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,64,45,56,42,66,46,44,51,59,29,22,21,23,20,21,24,20,18,18,11,10,9,10,13,31,66,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,13,13,9,11,10,6,6,8,12,17,25,18,15,16,14,13,12,11,10,10,20,10,9,10,12,25,10
,OTAY MESA DVN,9,14,14,11,12,8,8,12,13,15,26,31,20,11,14,11,10,11,17,36,7,16,7,10,14,36,19
,PENDLETON,14,13,12,15,10,12,13,12,17,17,13,13,16,16,13,20,19,20,24,13,14,12,20,10,15,24,18
14 VWSP MPH,ALPINE,1.8,1.4,1.1,1.4,1.6,1.3,2.1,.9,1.7,3.1,4.5,5.5,5.4,5.1,4.7,3.0,4.2,4.0,2.8,2.2,2.8,2.8,2.9,3.7,2.9,5.5,11
,CHULA VISTA,3.4,2.9,3.1,3.1,3.8,4.1,3.9,4.5,4.2,2.7,4.5,5.3,7.6,7.9,7.6,7.1,5.9,4.2,1.0,1.1,2.5,3.0,3.6,3.8,4.2,7.9,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.9,.5,.2,1.3,.6,.8,.8,.5,.3,2.9,4.7,5.1,5.6,5.6,6.1,6.9,6.0,5.6,2.6,2.6,3.9,5.8,6.1,4.3,3.3,6.9,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.4,2.6,4.0,3.7,3.6,3.1,3.2,3.1,4.9,5.9,6.2,8.1,9.0,10.8,11.0,10.3,9.6,8.3,4.5,2.5,1.9,2.6,2.6,3.8,5.3,11.0,14
,OTAY MESA DVN,4.4,4.4,5.6,5.2,3.8,4.5,4.5,4.2,4.5,4.6,4.4,5.1,6.5,8.8,9.5,9.2,7.4,3.2,1.5,1.2,4.0,4.3,5.9,6.2,5.1,9.5,14
,PENDLETON,4.9,5.0,4.9,3.9,3.5,4.2,4.6,5.2,3.6,4.2,7.1,9.3,7.6,9.8,10.8,4.8,4.5,.6,2.1,3.6,5.4,4.0,2.9,3.9,5.0,10.8,14
15 SWSP MPH,ALPINE,1.9,1.7,1.2,1.6,1.8,1.5,2.4,1.0,2.1,3.5,5.2,5.9,6.3,5.8,5.2,3.3,4.7,4.5,3.0,2.4,3.0,3.0,3.0,3.7,3.2,6.3,12
,CHULA VISTA,3.5,3.0,3.2,3.2,3.9,4.2,4.0,4.7,4.4,3.0,5.3,5.9,8.1,8.7,8.1,7.5,6.3,4.4,1.6,1.2,2.5,3.1,3.7,3.9,4.5,8.7,13
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.2,.7,.8,1.4,.9,1.1,1.3,1.1,.6,3.4,5.1,5.6,6.3,6.0,6.5,7.5,6.4,5.9,2.7,2.7,4.0,5.9,6.3,4.5,3.7,7.5,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.5,2.7,4.1,4.1,3.8,3.2,3.2,3.2,5.0,6.4,7.2,8.5,9.5,11.2,11.3,10.6,9.9,8.4,4.6,2.7,1.9,2.8,2.6,3.9,5.6,11.3,14
,OTAY MESA DVN,4.5,4.6,5.8,5.4,3.9,4.5,4.6,4.3,4.6,4.8,4.9,6.1,7.2,9.1,9.8,9.4,7.7,3.3,1.8,1.4,4.1,4.6,6.0,6.4,5.4,9.8,14
,PENDLETON,5.0,5.2,5.2,4.0,3.6,4.4,4.8,5.3,4.1,4.5,8.3,9.6,8.1,10.5,11.1,7.2,5.2,1.1,2.5,3.9,5.5,4.1,3.2,4.1,5.4,11.1,14
16 AMBTEMP °F,ALPINE,46.4,46.8,47.2,47.2,46.8,46.8,46.9,47.0,48.9,52.0,53.3,55.3,58.8,54.9,52.5,51.0,51.3,50.2,49.3,49.0,48.1,46.5,46.0,45.5,49.5,58.8,12
,CARMEL MT RCH,50.4,50.3,50.4,49.6,49.5,48.8,48.6,50.2,52.2,55.6,57.3,58.3,58.3,59.0,59.8,59.7,57.9,55.5,52.9,52.6,53.1,52.4,51.7,51.6,53.6,59.8,14
,CHULA VISTA,52.1,52.9,52.3,51.3,51.0,51.0,50.2,51.9,56.4,58.2,60.8,61.8,62.1,61.9,61.8,60.6,59.7,58.4,57.1,55.9,54.3,53.4,53.3,53.7,55.9,62.1,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
