Current Date:,2/14/2019,11:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8 Hour Rolling Average Report,,,,,,,,,,,,,,,,,,,,
2/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Grand Total,,
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.038,.037,.037,.038,.04,.04,.041,.042,.043,.042,.041,.04,.038,.037,.035,.034,.034,.034,.034,.034,.034,.032,.031,.03,0.036,0.043,08
,CHULA VISTA,.005,.005,.006,.01,.014,.018,.023,.028,.031,.034,.034,.032,.028,.025,.023,.021,.02,.02,.021,.023,.025,.028,.03,.032,0.022,0.034,09
,EL CAJON LES,.002,.002,.003,.007,.011,.015,.02,.025,.029,.033,.035,.035,.034,.031,.027,.022,.018,.014,.011,.011,.011,.013,.016,.019,0.018,0.035,10
,KEARNY MESA,.01,.011,.012,.012,.012,,,,,,,,,.029,.029,.029,.028,.028,.027,.028,.028,.029,.03,.031,0.023,0.031,23
,OTAY MESA DVN,.015,.013,.013,.013,.015,.016,.018,.019,.023,.026,.028,.03,.032,.033,.032,.032,.032,.032,.033,.032,.032,.031,.029,.028,0.025,0.033,13
,PENDLETON,.012,.011,.012,.015,.018,.021,.025,.029,.032,.035,.036,.035,.034,.032,.029,.027,.025,.024,.023,.023,.023,.025,.028,.031,0.025,0.036,10
