13 SIGTHETA °,ALPINE,39,62,23,27,14,14,36,37,50,23,33,32,27,33,27,30,23,20,19,21,51,46,40,33,32,62,01
,CHULA VISTA,23,21,22,34,38,25,22,29,23,66,51,41,22,24,19,25,25,17,17,15,29,45,41,31,29,66,09
,DOWNTOWN SES,18,21,21,23,27,48,48,33,38,46,32,20,22,25,24,21,20,18,18,22,47,32,66,48,31,66,22
,EL CAJON LES,16,31,13,16,16,15,14,15,14,67,56,55,49,24,22,28,20,19,18,23,27,27,29,43,27,67,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,16,14,12,14,34,38,38,19,25,42,73,41,20,18,19,27,15,8,8,9,14,44,37,40,26,73,10
,OTAY MESA DVN,45,32,15,17,14,15,10,11,43,49,26,37,35,16,13,14,13,13,13,9,27,51,39,50,25,51,21
,PENDLETON,12,11,10,11,11,12,13,13,14,41,16,14,13,12,13,18,15,14,21,32,33,34,33,34,19,41,09
14 VWSP MPH,ALPINE,.3,.4,1.0,.1,.0,.1,.5,.6,.9,2.7,3.3,3.2,3.8,4.0,4.3,3.4,3.1,2.1,.2,1.5,.6,1.6,1.7,.7,.0,4.3,14
,CHULA VISTA,1.7,1.5,1.5,1.4,.2,1.2,2.0,1.5,2.7,.3,.2,1.8,5.8,6.1,5.5,3.9,3.5,3.6,2.0,2.9,1.3,.3,1.1,1.3,.0,6.1,13
,DOWNTOWN SES,2.8,2.8,2.9,2.8,2.2,1.6,1.3,1.9,2.2,1.3,3.8,5.6,6.1,5.3,5.6,6.4,5.8,4.2,2.7,2.2,1.9,1.5,.5,1.7,.0,6.4,15
,EL CAJON LES,2.6,1.6,3.1,2.7,2.7,3.1,2.7,3.2,4.1,.6,1.6,1.5,3.1,5.4,5.3,3.9,4.3,3.6,1.8,2.1,2.9,1.3,1.9,1.4,.0,5.4,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,2.6,2.9,3.7,3.6,1.9,1.1,1.1,2.3,3.6,3.0,1.5,3.1,7.1,7.7,6.6,4.4,5.3,4.7,4.5,4.4,4.3,1.1,1.1,1.2,.0,7.7,13
,OTAY MESA DVN,.9,.8,2.3,2.3,3.1,3.3,3.4,3.9,.7,1.8,3.5,2.8,3.7,7.8,8.2,8.4,5.1,4.7,3.1,4.3,1.7,1.1,1.1,1.2,.0,8.4,15
,PENDLETON,4.8,4.8,4.5,4.7,5.3,6.0,5.1,6.1,5.8,.8,4.5,5.0,6.5,6.9,6.5,5.1,4.0,2.6,3.2,1.7,1.7,2.1,1.1,1.9,.0,6.9,13
15 SWSP MPH,ALPINE,.3,.6,1.0,.1,.0,.1,.7,1.0,1.3,3.0,3.9,3.9,4.4,4.5,4.9,3.9,3.4,2.3,.3,1.9,1.3,2.1,2.3,1.1,2.0,4.9,14
,CHULA VISTA,1.8,1.7,1.6,1.7,1.2,1.3,2.3,2.0,3.0,1.3,2.2,3.4,6.2,6.7,5.9,4.3,3.9,3.8,2.1,3.1,2.1,1.7,1.8,1.6,2.8,6.7,13
,DOWNTOWN SES,3.0,3.0,3.1,3.1,2.5,2.0,1.6,2.2,2.8,2.2,4.5,6.0,6.7,5.8,6.2,6.9,6.3,4.6,3.0,2.8,2.4,1.8,1.1,2.2,3.6,6.9,15
,EL CAJON LES,2.8,1.8,3.2,2.8,2.8,3.2,2.8,3.3,4.2,2.1,2.7,2.8,3.9,5.9,5.8,4.4,4.7,3.9,2.0,2.5,3.3,1.8,2.2,1.6,3.2,5.9,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,3.1,3.9,3.7,2.4,1.6,1.4,2.5,4.0,3.7,2.9,4.3,7.7,8.2,7.0,4.9,5.5,4.8,4.6,4.5,4.5,1.4,1.5,1.5,3.9,8.2,13
,OTAY MESA DVN,1.6,1.8,2.5,2.5,3.2,3.5,3.4,4.0,2.1,3.1,3.9,3.3,4.2,8.1,8.5,8.7,5.3,5.1,3.2,4.5,2.6,1.2,1.8,1.9,3.8,8.7,15
,PENDLETON,4.9,4.9,4.6,4.8,5.4,6.2,5.2,6.3,6.1,3.4,4.6,5.1,6.6,7.0,6.7,5.3,4.2,2.7,3.4,2.1,2.0,2.4,1.7,2.3,4.5,7.0,13
16 AMBTEMP °F,ALPINE,53.0,49.8,47.2,50.6,49.7,50.9,52.1,53.9,59.1,64.2,66.4,67.6,66.3,66.1,66.2,65.3,62.7,57.8,54.0,52.9,51.2,50.2,51.0,53.8,56.8,67.6,11
,CARMEL MT RCH,52.1,52.4,52.5,52.5,52.6,52.2,52.3,51.2,51.3,54.4,59.5,61.9,64.2,65.1,64.4,62.7,61.3,57.9,55.7,54.5,55.0,54.9,54.6,54.4,56.2,65.1,13
,CHULA VISTA,55.7,55.9,55.5,55.2,54.9,55.0,54.7,54.6,54.8,55.6,58.3,61.8,61.4,61.3,60.8,60.1,59.6,57.8,56.9,56.7,57.5,57.5,57.0,56.8,57.3,61.8,11
,DOWNTOWN SES,56.4,56.9,56.6,56.2,56.0,55.7,55.6,55.8,56.4,58.2,60.7,60.5,59.5,60.6,61.3,61.3,59.8,58.1,57.4,57.8,58.0,58.0,57.8,57.5,58.0,61.3,14
,EL CAJON LES,53.9,54.0,52.7,52.4,52.1,51.1,51.0,50.9,51.5,56.0,61.2,64.7,67.1,66.9,66.6,66.9,64.2,60.4,57.0,56.1,55.6,55.6,55.6,55.3,57.5,67.1,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,54.4,55.3,55.3,55.2,55.0,54.6,54.4,54.9,55.9,57.3,61.2,64.3,63.8,62.7,62.8,62.6,61.3,58.2,55.4,55.5,56.4,56.3,56.2,55.9,57.7,64.3,11
,OTAY MESA DVN,53.1,52.8,52.5,52.3,52.0,51.6,50.8,50.7,51.9,54.5,57.6,62.2,65.0,63.1,62.4,61.2,59.8,57.1,54.8,53.1,53.6,54.5,54.4,53.7,55.6,65.0,12
,PENDLETON,50.6,51.1,51.5,51.6,50.8,50.5,51.8,52.6,55.4,59.5,60.7,61.8,61.9,62.0,62.5,62.4,60.9,58.8,58.8,58.8,58.8,58.4,58.0,57.9,57.0,62.5,14
17 RELHUM %,ALPINE,66,74,77,66,66,62,62,59,50,45,45,49,50,49,53,57,64,76,87,89,93,92,88,68,66,93,20
,EL CAJON LES,92,91,89,90,90,90,90,90,88,78,65,58,53,57,58,57,64,73,82,84,85,86,86,87,78,92,00
,KEARNY MESA,92,91,90,90,89,90,90,88,84,80,70,64,69,72,72,72,76,82,88,90,89,90,90,91,83,92,00
18 PRES mmHg,EL CAJON LES,748,748,748,748,748,748,749,749,749,749,749,748,748,748,748,748,748,748,748,749,749,750,749,749,748,750,21
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,750,750,749,749,749,749,749,749,750,750,750,751,751,751,750,751,21
19 SOLAR W/M2,EL CAJON LES,2,1,1,2,2,2,6,42,141,490,760,646,549,643,462,376,151,12,-2,-1,1,2,2,2,179,760,10
,KEARNY MESA,0,0,0,0,0,0,4,67,231,509,661,632,508,622,541,402,176,20,-1,-1,-1,-1,-1,-1,182,661,10
25 NOY,EL CAJON LES,6.31,6.25,6.02,5.05,5.15,5.84,6.82,8.62,7.12,9.78,11.94,11.84,12.84,23.04,21.34,18.37,17.03,16.81,15.31,18.45,11.68,9.39,7.92,8.45,11.30,23.04,13
26 NOY-NO,EL CAJON LES,6.22,5.86,5.97,4.99,5.10,5.73,6.70,8.11,6.39,7.76,9.06,9.63,10.90,19.46,18.79,16.63,15.96,16.17,14.84,18.14,11.45,9.17,7.85,8.43,10.38,19.46,13
27 NO Trace,EL CAJON LES,.08,.38,.04,.05,.04,.10,.12,.50,.73,2.02,2.87,2.20,1.94,3.58,2.54,1.73,1.07,.64,.46,.30,.22,.21,.06,.02,.91,3.58,13
28 SO2 Tr PPB,EL CAJON LES,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.2,.1,.2,.2,.2,.1,.0,.0,.0,.0,.0,.0,.0,.2,12
29 CO Tr PPB,EL CAJON LES,247.3,237.7,262.4,253.0,247.7,256.7,283.2,307.0,289.9,306.3,333.0,347.7,386.6,475.8,453.1,431.7,379.1,366.4,339.8,405.6,296.2,278.9,261.1,261.8,321.1,475.8,13
BCarbon ug/m3,DOWNTOWN SES,.83,.75,.73,.88,1.05,1.16,1.19,1.34,.95,.81,1.18,1.17,1.25,1.14,.88,.82,.85,.96,.96,.97,.80,.71,.68,.69,.95,1.34,07
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
