,CHULA VISTA,43,59,56,38,33,15,51,26,22,45,61,58,31,20,21,19,20,17,20,18,16,44,59,19,34,61,10
,DOWNTOWN SES,44,14,29,25,13,46,51,50,24,37,60,31,31,18,22,19,24,31,24,26,17,18,19,57,30,60,10
,EL CAJON LES,71,36,39,39,45,61,30,52,62,39,33,57,54,59,18,21,18,18,19,13,33,61,26,45,40,71,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,41,16,9,9,10,8,5,43,20,36,44,68,29,17,12,12,13,8,31,20,8,7,7,7,20,68,11
,OTAY MESA DVN,32,29,56,35,42,16,47,18,46,17,58,53,56,21,14,15,13,15,13,8,10,33,24,23,29,58,10
,PENDLETON,17,31,12,12,13,14,13,16,14,15,45,17,17,14,14,15,13,18,16,15,10,9,11,13,16,45,10
14 VWSP MPH,ALPINE,1.1,1.9,1.5,2.1,2.3,1.3,2.5,.6,.8,1.6,2.3,2.8,3.9,4.1,4.9,4.9,4.3,1.4,.3,.1,1.7,.7,1.1,.7,.0,4.9,14
,CHULA VISTA,1.3,.8,1.0,1.6,1.1,4.4,3.6,2.1,3.1,1.6,.8,1.9,4.3,6.6,7.0,6.9,4.6,3.3,1.5,.8,1.0,1.4,.8,3.8,.0,7.0,14
,DOWNTOWN SES,2.0,3.2,3.0,3.6,4.2,2.2,.8,.5,2.4,1.6,1.1,3.5,5.1,7.5,7.8,7.7,4.8,2.3,1.7,1.1,1.9,2.7,2.3,1.6,.0,7.8,14
,EL CAJON LES,.3,.7,.8,1.1,.3,.3,1.0,.4,.8,.8,2.1,1.6,1.7,2.8,7.9,7.0,5.4,3.9,1.7,2.1,2.0,.3,1.8,.7,.0,7.9,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,3.8,4.3,4.3,4.3,2.9,4.6,3.7,.9,3.0,2.0,2.0,1.7,3.7,8.9,12.0,10.5,6.6,3.9,1.9,1.8,3.9,3.8,4.7,4.5,.0,12.0,14
,OTAY MESA DVN,1.8,2.7,1.7,2.5,1.7,3.0,1.1,3.1,1.5,4.3,1.6,2.5,3.4,7.1,9.8,8.8,5.7,3.0,3.6,4.2,3.5,2.4,2.0,1.4,.0,9.8,14
,PENDLETON,5.3,3.6,7.6,6.2,6.2,4.7,6.3,5.9,6.9,5.5,.8,5.0,5.5,6.4,5.5,4.6,4.4,2.4,1.9,3.0,4.3,5.5,5.8,5.2,.0,7.6,02
15 SWSP MPH,ALPINE,1.3,2.8,2.3,2.5,2.5,1.4,2.7,.6,1.0,2.1,2.9,3.6,4.4,4.8,5.5,5.5,4.6,1.4,.3,.1,1.8,1.0,1.2,.8,2.4,5.5,14
,CHULA VISTA,1.7,1.2,1.4,1.8,1.3,4.5,3.9,2.3,3.4,1.9,1.7,2.8,4.8,7.0,7.5,7.3,4.8,3.5,1.5,.9,1.0,1.6,1.2,4.0,3.0,7.5,14
,DOWNTOWN SES,2.2,3.3,3.2,4.0,4.4,2.6,1.2,.7,2.6,2.1,2.2,4.1,6.1,7.9,8.4,8.1,5.3,2.7,1.9,1.2,2.1,2.8,2.4,2.1,3.5,8.4,14
,EL CAJON LES,.9,1.5,1.8,1.8,.5,.6,1.2,.6,1.3,1.4,2.7,2.6,3.5,4.1,8.3,7.7,5.7,4.1,2.2,2.1,2.2,.7,1.9,1.4,2.5,8.3,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,4.3,4.8,4.4,4.5,3.1,4.7,3.8,1.0,3.3,2.4,2.8,3.5,5.4,9.3,12.2,10.7,6.8,4.0,2.0,2.4,4.0,3.9,4.7,4.6,4.7,12.2,14
,OTAY MESA DVN,2.0,3.4,2.6,3.0,2.4,3.2,2.1,3.3,1.7,4.5,3.0,3.6,4.7,7.6,10.1,9.1,5.9,4.1,3.7,4.3,3.6,2.8,2.2,1.5,3.9,10.1,14
,PENDLETON,5.7,4.1,7.9,6.4,6.5,4.9,6.5,6.1,7.1,5.7,3.9,5.2,5.7,6.5,5.7,4.8,4.5,2.7,2.3,3.2,4.4,5.6,5.9,5.3,5.3,7.9,02
16 AMBTEMP °F,ALPINE,39.1,38.8,37.2,38.1,38.8,39.0,38.5,41.7,46.6,50.3,52.6,55.2,57.1,58.3,58.7,56.2,51.9,47.8,45.1,43.8,43.5,42.4,41.7,41.7,46.0,58.7,14
,CARMEL MT RCH,42.7,41.9,40.6,39.0,38.8,38.0,40.0,42.5,45.7,51.1,54.5,57.1,59.5,60.2,58.6,57.3,56.4,53.0,51.5,50.4,48.5,47.2,46.0,44.7,48.6,60.2,13
,CHULA VISTA,41.8,40.0,38.3,38.7,37.6,38.8,39.6,41.6,46.6,52.2,56.3,58.0,59.5,59.5,58.9,57.6,57.4,56.0,54.0,52.0,50.6,49.8,48.7,48.0,49.2,59.5,12
,DOWNTOWN SES,43.7,44.5,43.5,42.3,43.0,41.0,38.7,41.2,48.6,53.1,57.0,58.0,59.7,59.5,58.8,57.9,57.9,56.6,55.4,53.9,52.6,51.7,50.6,49.0,50.8,59.7,12
,EL CAJON LES,36.5,34.7,33.4,32.4,31.6,31.1,31.1,33.5,40.1,48.3,54.6,58.6,60.9,62.5,62.4,60.1,59.0,55.7,52.6,48.9,46.6,45.4,43.9,42.8,46.1,62.5,13
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,42.0,41.3,40.7,39.9,39.1,38.1,38.7,40.3,48.4,52.1,54.8,57.8,60.0,60.5,59.4,58.0,56.7,53.7,52.7,50.2,47.1,46.2,46.2,44.8,48.7,60.5,13
,OTAY MESA DVN,42.7,42.7,41.2,39.5,40.3,38.3,39.6,40.4,45.2,50.0,54.3,57.1,59.2,59.6,58.7,56.5,55.3,52.9,50.8,50.1,50.0,49.0,48.5,47.8,48.7,59.6,13
,PENDLETON,39.8,37.9,40.6,41.8,38.9,38.6,38.3,40.5,44.3,50.8,56.8,58.0,58.6,58.5,58.5,58.5,57.5,55.9,54.5,52.7,50.4,48.5,46.9,46.0,48.9,58.6,12
17 RELHUM %,ALPINE,12,13,15,16,18,18,18,17,15,12,13,11,13,13,13,18,23,27,31,33,42,43,40,41,21,43,21
,EL CAJON LES,41,45,49,52,54,56,56,54,40,27,17,8,9,10,14,19,16,23,34,44,48,52,51,51,36,56,05
,KEARNY MESA,23,23,24,26,27,31,31,32,25,19,15,14,13,18,21,27,34,46,53,58,64,66,54,57,33,66,21
18 PRES mmHg,EL CAJON LES,753,753,753,753,753,753,753,754,755,754,754,754,753,752,752,752,752,752,753,753,753,753,754,754,753,755,08
,KEARNY MESA,754,754,754,754,754,754,754,755,755,755,756,755,754,753,753,753,753,753,754,754,754,754,754,754,754,756,10
19 SOLAR W/M2,EL CAJON LES,-3,-3,-2,-2,-2,-1,4,116,297,468,576,726,739,663,518,301,147,5,-3,-3,-1,-1,-1,-1,189,739,12
,KEARNY MESA,-1,-1,-1,-1,-1,-1,4,113,279,412,557,702,701,619,458,335,143,12,-1,-1,-1,-1,-1,-1,180,702,11
25 NOY,EL CAJON LES,37.82,29.42,34.56,36.18,37.46,C,C,84.13,80.89,55.15,24.27,4.80,7.22,9.01,9.60,8.96,7.91,11.81,21.40,34.17,35.02,34.79,20.85,13.12,29.02,84.13,07
26 NOY-NO,EL CAJON LES,30.82,26.99,29.11,28.63,28.08,C,C,30.54,34.09,28.11,15.47,3.00,5.28,6.48,7.20,7.36,6.89,10.24,20.60,32.32,31.77,30.61,18.95,12.65,20.23,34.09,08
27 NO Trace,EL CAJON LES,6.99,2.42,5.45,7.55,9.37,C,C,53.59,46.80,27.03,8.79,1.79,1.93,2.53,2.40,1.59,1.01,1.56,.79,1.84,3.24,4.18,1.90,.46,8.78,53.59,07
28 SO2 Tr PPB,EL CAJON LES,.1,.1,C,C,C,.2,.2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,.1,.2,05
29 CO Tr PPB,EL CAJON LES,450.1,366.7,C,C,C,529.9,590.3,M,M,M,C,C,M,M,M,M,C,C,M,M,M,M,C,C,484.2,590.3,06
BCarbon ug/m3,DOWNTOWN SES,.78,.36,.33,.28,.21,.37,1.23,1.62,1.20,.52,.44,.78,.59,.31,.26,.41,.38,.44,.70,1.05,1.57,1.78,2.00,1.63,.80,2.00,22
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
