Current Date:,2/21/2020,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
2/20/2020
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,Site Name,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.053,.054,C,C,.052,.051,.048,.043,.045,.050,.051,.050,.049,.051,.053,.056,.055,.050,.037,.043,.047,.045,.047,.045,.048,.056,15
,CHULA VISTA,.004,.003,C,C,.005,.001,.001,.005,.014,.018,.018,.034,.043,.050,.054,.059,.059,.053,.042,.028,.009,.005,.008,.003,.023,.059,15
,DOWNTOWN SES,.008,.004,C,C,.002,.004,.007,.003,.015,.015,.029,.033,.034,.040,.051,.052,.053,.042,.030,.032,.006,.003,.001,.017,.021,.053,16
,EL CAJON LES,.006,.006,C,C,C,.001,.001,.003,.007,.012,M,M,M,M,M,.053,.050,.046,.033,.019,.013,.014,.007,.003,.017,.053,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.014,.014,C,C,.009,.004,.003,.016,.020,.028,.035,.039,.044,.050,.054,.058,.056,.048,.042,.029,.029,.028,.030,.018,.030,.058,15
,OTAY MESA DVN,.024,.011,C,C,.015,.008,.019,.013,.022,.031,.034,.031,.038,.051,.057,.061,.059,.049,.039,.037,.030,.022,.031,.033,.032,.061,15
,PENDLETON,.020,.014,C,C,.010,.009,.006,.008,.014,.028,M,.039,.044,.046,.046,.040,.036,.024,.044,.022,.014,.015,.013,.036,.025,.046,13
02 NOX PPM,ALPINE,.003,.003,C,C,.003,.003,.004,.006,.005,.003,.002,.002,.003,.007,.005,.008,.009,.012,.017,.012,.007,.003,.001,.001,.005,.017,18
,CARMEL MT RCH,.023,.023,C,C,.037,.067,.038,.060,.039,.073,.057,.035,.030,.029,.027,.033,.025,.038,.037,.059,.033,.026,.036,.038,.039,.073,09
,CHULA VISTA,.024,.023,C,C,.017,.028,.049,.051,.022,.026,.045,.022,.010,.009,.008,.008,.011,.014,.017,.022,.034,.047,.036,.033,.025,.051,07
,DOWNTOWN SES,.027,.028,C,C,.024,.028,.028,.061,.040,.050,.023,.021,.024,.022,.018,.022,.021,.029,.034,.029,.052,.055,.071,.041,.034,.071,22
,EL CAJON LES,.016,.015,C,C,C,.028,.034,.050,.054,.053,M,M,M,M,M,.011,.015,.017,.021,.027,.029,.024,.028,.033,.028,.054,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,.012,C,C,.019,.028,.047,.020,.025,.028,.017,.015,.012,.010,.011,.009,.011,.016,.019,.024,.022,.021,.015,.022,.019,.047,06
,OTAY MESA DVN,.019,.029,C,C,.022,.034,.020,.035,.022,.018,.017,.025,.021,.010,.009,.010,.009,.010,.019,.018,.028,.038,.021,.016,.020,.038,21
,PENDLETON,.008,.011,C,C,.009,.015,.021,.019,.039,.009,M,.008,.014,.019,.013,.075,.093,.155,.014,.024,.028,.027,.029,.011,.031,.155,17
03 NO2 PPM,ALPINE,.003,.003,C,C,.002,.002,.003,.005,.004,.002,.002,.002,.002,.006,.004,.007,.008,.012,.016,.012,.007,.003,.001,.001,.005,.016,18
,CARMEL MT RCH,.020,.020,C,C,.019,.030,.021,.027,.020,.031,.026,.018,.018,.018,.018,.022,.018,.028,.031,.047,.030,.025,.031,.029,.025,.047,19
,CHULA VISTA,.020,.019,C,C,.014,.016,.021,.023,.013,.016,.026,.017,.008,.007,.007,.007,.010,.014,.017,.021,.033,.038,.031,.029,.019,.038,21
,DOWNTOWN SES,.025,.024,C,C,.019,.022,.020,.021,.024,.026,.015,.015,.018,.017,.016,.020,.020,.028,.034,.029,.048,.048,.049,.033,.026,.049,22
,EL CAJON LES,.015,.014,C,C,C,.015,.015,.016,.022,.025,M,M,M,M,M,.010,.014,.016,.021,.027,.028,.023,.025,.028,.020,.028,20
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.015,.012,C,C,.017,.022,.028,.015,.016,.019,.013,.011,.010,.008,.010,.008,.010,.015,.019,.024,.022,.021,.015,.021,.016,.028,06
,OTAY MESA DVN,.017,.025,C,C,.018,.025,.017,.023,.015,.013,.013,.018,.016,.008,.008,.009,.009,.010,.018,.017,.027,.036,.019,.014,.017,.036,21
,PENDLETON,.008,.008,C,C,.008,.012,.013,.010,.014,.006,M,.006,.011,.014,.009,.032,.053,.059,.013,.023,.027,.024,.027,.011,.018,.059,17
04 NO PPM,ALPINE,.000,.000,C,C,.000,.000,.000,.001,.001,.001,.000,.000,.000,.001,.001,.001,.000,.000,.001,.000,.001,.000,.000,.000,.000,.001,07
,CARMEL MT RCH,.004,.004,C,C,.017,.037,.017,.033,.019,.043,.030,.017,.012,.011,.009,.011,.007,.009,.006,.012,.003,.001,.005,.010,.014,.043,09
,CHULA VISTA,.004,.004,C,C,.002,.012,.028,.028,.009,.010,.019,.005,.002,.001,.001,.001,.001,.000,.000,.001,.002,.010,.005,.004,.007,.028,06
,DOWNTOWN SES,.002,.004,C,C,.004,.005,.008,.040,.016,.024,.007,.006,.007,.005,.003,.002,.001,.001,.000,.001,.004,.006,.022,.008,.008,.040,07
,EL CAJON LES,.001,.001,C,C,C,.014,.020,.034,.032,.028,M,M,M,M,M,.001,.001,.000,.000,.000,.001,.001,.003,.005,.009,.034,07
