11 PM2.5 µg/M3,ALPINE,9.8,10.4,10.7,11.0,10.0,8.3,6.8,11.9,13.1,12.7,10.5,9.6,12.0,13.3,10.2,8.3,7.5,8.1,8.8,9.5,10.4,12.0,11.6,13.2,10.4,13.3,13
,CARMEL MT RCH,,,,,,,P,12.0,12.8,13.2,12.3,10.7,9.8,9.8,8.9,8.1,7.3,6.8,6.4,6.0,6.3,6.5,6.7,6.9,8.8,13.2,09
,CHULA VISTA,11.2,11.4,12.2,11.6,10.5,10.6,10.4,12.7,13.6,11.7,11.1,11.9,9.1,6.7,5.0,6.1,7.1,7.3,7.3,7.1,6.7,7.4,7.9,7.2,9.3,13.6,08
,DOWNTOWN SES,9.9,9.2,9.2,9.4,10.4,10.3,9.5,9.3,10.4,10.8,9.7,7.5,6.7,6.1,6.2,7.2,7.0,6.9,7.3,7.7,7.9,8.3,8.5,7.8,8.4,10.8,09
,EL CAJON LES,12.2,12.4,11.4,9.5,9.4,9.0,9.4,10.7,9.9,10.6,12.6,13.9,12.0,8.6,7.3,6.8,8.4,7.4,7.3,7.2,7.3,7.2,7.4,8.2,9.4,13.9,11
,KEARNY MESA,11.5,10.7,10.4,11.5,11.3,11.4,11.8,11.6,12.3,12.6,12.0,9.7,7.3,6.9,6.6,6.9,6.4,6.6,6.3,6.5,7.8,6.9,7.1,7.5,9.1,12.6,09
,OTAY MESA DVN,20.5,20.0,19.5,12.9,10.0,12.7,12.8,14.9,11.6,13.4,M,13.8,11.1,9.2,7.5,6.2,6.7,8.6,9.3,8.7,8.3,8.9,9.0,9.7,11.5,20.5,00
,PENDLETON,9.7,9.0,9.0,9.1,9.6,8.1,7.3,7.4,8.9,8.7,8.1,7.6,7.2,7.0,6.8,6.7,7.1,7.2,7.4,7.5,6.8,6.2,6.6,6.8,7.7,9.7,00
,SAN YSIDRO,18.8,15.1,14.2,16.2,17.3,16.2,13.1,15.8,21.4,22.1,15.4,9.7,8.5,8.7,5.9,6.2,7.7,7.6,7.4,7.2,8.3,7.4,8.0,7.5,11.9,22.1,09
12 VWDR °,ALPINE,147,60,236,313,343,123,195,273,258,271,269,251,261,279,279,275,282,281,266,261,213,267,265,191,0,343,04
,CHULA VISTA,187,5,303,270,342,305,256,276,252,246,254,254,254,253,261,256,251,252,268,274,280,305,283,249,0,342,04
,DOWNTOWN SES,185,70,340,149,25,76,212,232,224,209,215,223,242,241,263,257,256,271,269,317,312,317,305,271,0,340,02
,EL CAJON LES,168,118,137,165,120,124,124,102,162,243,209,235,253,243,226,211,208,208,219,259,279,344,314,142,0,344,21
,KEARNY MESA,147,88,109,344,9,126,94,140,152,218,259,248,266,270,268,276,275,280,290,296,289,344,10,22,0,344,03
,OTAY MESA DVN,297,331,329,314,332,14,13,308,288,263,274,277,268,268,270,269,271,257,264,277,324,320,304,289,0,332,04
,PENDLETON,153,125,45,14,23,28,27,24,264,252,249,249,261,265,261,252,262,261,256,241,241,231,311,21,0,311,22
13 SIGTHETA °,ALPINE,58,62,56,55,56,36,55,50,40,47,35,33,36,37,28,31,28,26,26,26,51,32,52,58,42,62,01
,CHULA VISTA,58,47,38,26,31,26,44,40,31,47,28,24,25,21,24,24,24,21,20,20,17,38,48,23,31,58,00
,DOWNTOWN SES,51,25,46,47,24,27,37,29,52,37,24,25,24,30,31,28,26,22,26,32,23,23,32,37,32,52,08
,EL CAJON LES,36,39,18,19,17,15,19,20,58,46,65,48,30,27,27,22,18,14,20,22,30,15,31,47,29,65,10
,KEARNY MESA,21,33,48,24,43,33,34,52,44,45,44,25,24,22,18,20,19,12,8,5,6,15,12,14,26,52,07
,OTAY MESA DVN,15,34,16,18,11,20,55,37,38,40,35,23,21,15,16,17,15,11,11,23,24,23,25,19,23,55,06
,PENDLETON,23,20,64,14,12,11,11,15,27,13,10,12,14,15,13,12,15,14,9,12,18,29,38,8,18,64,02
14 VWSP MPH,ALPINE,1.3,1.6,.5,.4,1.8,3.8,3.5,3.5,5.5,5.2,6.8,7.2,7.2,7.8,8.5,8.2,7.5,6.6,5.8,4.8,4.4,4.2,2.1,3.6,.0,8.5,14
,CHULA VISTA,.9,1.0,1.1,2.0,1.9,1.5,.3,2.5,3.0,3.5,5.4,6.3,6.8,7.3,6.6,6.5,5.4,4.8,4.1,2.5,3.7,2.2,1.8,2.7,.0,7.3,13
,DOWNTOWN SES,1.1,2.3,.9,.6,2.7,2.1,2.6,3.0,2.5,4.6,7.0,6.7,7.4,6.7,6.0,5.7,5.5,5.1,4.7,3.0,3.4,3.4,2.1,2.2,.0,7.4,12
,EL CAJON LES,2.2,2.0,3.1,2.4,3.1,4.5,3.1,3.5,1.7,1.8,2.0,3.6,5.8,6.6,7.0,8.2,8.4,7.5,5.5,2.9,2.7,4.7,2.1,2.1,.0,8.4,16
,KEARNY MESA,2.8,1.3,1.0,1.8,2.0,2.0,2.7,2.2,2.4,3.7,5.3,7.5,8.2,8.9,8.5,7.6,7.2,7.2,5.3,4.0,3.1,2.3,2.8,2.7,.0,8.9,13
,OTAY MESA DVN,3.7,2.7,2.6,2.6,3.7,3.0,1.5,2.2,2.8,4.1,5.3,8.4,7.7,10.4,9.5,9.1,8.2,7.9,5.9,4.2,2.8,3.2,3.2,4.0,.0,10.4,13
,PENDLETON,3.2,2.8,.8,2.6,4.0,4.7,4.4,3.5,2.3,5.0,6.9,6.7,6.3,6.4,7.4,7.0,5.1,5.6,7.7,4.6,3.8,2.2,.4,4.4,.0,7.7,18
15 SWSP MPH,ALPINE,5.1,4.9,4.7,4.8,5.2,4.8,5.0,5.4,6.9,7.1,8.1,8.6,8.6,9.5,9.8,9.6,8.4,7.4,6.4,5.3,5.8,5.0,5.3,5.7,6.6,9.8,14
,CHULA VISTA,1.5,2.2,1.3,2.3,2.2,2.4,2.2,3.1,3.5,4.3,6.1,6.9,7.4,7.7,7.1,7.1,5.8,5.1,4.4,2.8,3.8,2.5,2.6,3.1,4.1,7.7,13
,DOWNTOWN SES,1.9,3.0,2.1,2.1,3.0,3.3,3.2,3.6,3.8,5.4,7.7,7.4,8.0,7.7,7.0,6.5,6.3,5.6,5.2,3.5,3.9,3.9,2.7,2.6,4.6,8.0,12
,EL CAJON LES,2.4,2.3,3.3,2.6,3.4,4.7,3.3,3.8,2.4,3.1,3.8,5.4,6.6,7.5,8.0,8.8,8.7,7.7,6.1,3.1,3.1,4.9,3.4,3.1,4.6,8.8,15
,KEARNY MESA,3.5,1.8,1.7,2.3,2.6,2.6,3.3,3.0,4.2,4.8,6.5,8.1,8.9,9.5,8.9,8.1,7.6,7.4,5.3,4.0,3.2,2.5,2.9,2.9,4.8,9.5,13
,OTAY MESA DVN,4.0,3.0,2.8,2.8,3.7,3.4,1.9,2.8,3.8,4.8,6.1,9.1,8.3,10.8,9.9,9.5,8.5,8.1,6.1,4.4,3.1,3.6,3.5,4.3,5.3,10.8,13
,PENDLETON,3.5,3.1,2.1,2.7,4.1,4.8,4.5,3.7,2.8,5.1,7.0,6.8,6.4,6.5,7.6,7.1,5.2,5.7,7.8,4.8,3.9,2.4,2.5,4.4,4.8,7.8,18
16 AMBTEMP °F,ALPINE,50.5,50.0,49.4,48.1,48.0,46.1,46.4,49.9,53.8,57.5,59.7,62.8,65.5,66.9,65.8,64.3,62.2,59.2,55.2,52.9,51.9,51.4,51.6,51.2,55.0,66.9,13
,CARMEL MT RCH,,,,,,,P,58.3,59.9,62.2,64.4,66.5,68.1,68.8,67.8,66.6,64.6,61.3,57.8,56.2,55.7,55.5,56.0,56.2,61.5,68.8,13
,CHULA VISTA,59.6,59.6,59.6,59.6,59.3,59.3,59.8,60.4,62.0,64.5,64.9,66.1,66.0,65.8,65.4,64.7,64.1,62.8,60.5,60.3,60.4,60.4,60.4,60.3,61.9,66.1,11
,DOWNTOWN SES,59.4,59.5,59.2,59.1,59.2,59.0,59.5,60.1,61.0,62.4,64.3,65.2,65.3,65.6,65.5,65.0,63.4,62.0,60.3,60.3,60.0,59.8,59.8,59.5,61.4,65.6,13
,EL CAJON LES,57.9,57.9,57.6,57.5,57.5,57.0,57.4,58.7,60.4,62.9,67.1,69.6,70.6,70.7,70.3,69.0,67.0,64.3,60.7,59.3,59.0,58.7,58.5,57.9,62.0,70.7,13
,KEARNY MESA,58.7,58.6,58.7,58.5,58.4,58.3,59.0,60.0,62.1,63.4,65.3,65.2,65.3,65.5,64.9,64.2,62.7,60.8,57.6,56.6,56.7,57.7,58.0,58.0,60.6,65.5,13
,OTAY MESA DVN,57.1,57.1,57.0,57.1,57.0,56.7,57.1,58.1,59.7,62.8,64.8,65.7,66.4,66.1,65.0,64.1,62.7,60.3,58.1,58.0,58.3,58.2,58.2,58.0,60.2,66.4,12
,PENDLETON,59.2,59.6,59.4,59.1,59.0,58.2,58.4,59.1,60.0,60.8,61.7,62.5,63.0,62.9,62.9,62.9,62.4,61.6,60.1,59.4,59.7,59.8,59.4,58.0,60.4,63.0,12
,SAN YSIDRO,59.9,59.9,59.8,59.6,59.5,59.5,60.2,60.8,62.3,64.3,65.4,66.1,65.9,65.7,64.9,64.9,63.2,62.0,60.9,60.8,60.5,60.2,60.3,60.4,62.0,66.1,11
17 RELHUM %,ALPINE,100,100,100,100,100,100,100,93,83,75,71,63,52,52,54,59,66,73,83,88,91,93,92,94,83,100,00
,EL CAJON LES,88,89,90,90,87,85,84,82,77,69,58,52,50,51,54,57,60,66,74,76,77,78,79,81,73,90,02
,KEARNY MESA,82,82,81,80,77,78,75,72,66,64,62,62,62,63,66,66,67,72,81,83,83,81,80,80,74,83,19
18 PRES mmHg,EL CAJON LES,749,748,748,748,748,748,748,749,749,749,749,748,748,748,748,747,747,748,748,749,749,749,749,749,748,749,00
,KEARNY MESA,749,749,749,749,748,749,749,749,749,749,749,749,749,749,748,748,748,748,749,749,750,750,750,750,749,750,20
19 SOLAR W/M2,EL CAJON LES,0,0,0,0,0,7,59,130,223,432,872,939,922,847,714,531,319,103,1,-2,-1,-1,0,-1,254,939,11
,KEARNY MESA,0,0,0,0,0,9,73,196,497,719,M,M,M,833,773,597,375,147,6,-3,-3,-3,-3,-3,200,833,13
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,1,4,9,15,29,51,54,53,49,40,29,17,6,0,0,0,0,0,0,15,54,11
25 NOY,EL CAJON LES,3.41,3.29,3.34,3.22,3.30,C,C,4.58,4.51,5.62,7.15,8.62,7.65,5.82,5.43,5.34,5.49,5.11,5.42,3.97,4.61,4.00,3.64,3.59,4.86,8.62,11
26 NOY-NO,EL CAJON LES,3.40,3.30,3.34,3.21,3.29,C,C,4.31,4.09,4.84,6.04,7.20,6.42,4.92,4.56,4.47,4.71,4.75,5.22,3.91,4.24,3.89,3.58,3.60,4.42,7.20,11
27 NO Trace,EL CAJON LES,.01,-.01,.00,.01,.01,C,C,.26,.42,.78,1.10,1.41,1.23,.89,.86,.87,.77,.36,.19,.06,.36,.10,.05,.00,.44,1.41,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.1,.1,.1,.1,.1,.1,.0,.0,.0,.0,.0,.0,.0,.0,.1,11
29 CO Tr PPB,EL CAJON LES,181.4,183.1,C,C,C,200.0,212.1,210.5,208.4,220.4,249.7,244.0,231.9,213.5,209.6,204.3,202.0,200.8,207.8,188.6,182.4,197.0,175.1,176.8,204.7,249.7,10
BCarbon ug/m3,10TH AVE MARINE TERM,.19,.14,<,.11,.19,.15,<,.24,.40,<,.19,.27,<,<,.19,.14,<,.12,.14,.14,<,.20,.16,.16,.18,.40,08
,BOSTON AVE,.16,.17,.18,.22,.28,.43,.38,.42,.38,.49,.28,.23,.21,.17,.37,.24,.20,.24,.26,.30,.30,.56,.34,.30,.30,.56,21
,CHICANO PARK,.16,.14,.14,.23,.27,.43,.39,.39,<,<,.22,<,.30,.25,<,.17,.20,.16,.18,.17,.26,<,.24,.21,.24,.43,05
,DOWNTOWN SES,<,<,.11,.12,.16,<,<,.17,.21,.24,.19,.20,.20,.13,.15,.12,.11,.11,.11,<,<,.20,.23,.19,.16,.24,09
,OCEANVIEW BLVD,.12,.10,<,.15,.16,.20,<,<,.78,.54,.26,.22,.25,.17,.19,.22,.22,.22,.19,<,.22,.23,<,.20,.24,.78,08
,SAN YSIDRO,.72,.56,.75,<,<,.70,.56,.64,.89,.81,.47,.26,.22,.23,.18,.16,.17,.23,.19,.21,1.08,.37,.18,<,.46,1.08,20
PM10 STD,ALPINE,13.5,16.1,17.5,19.0,15.3,13.4,14.0,21.4,25.1,26.8,21.1,20.6,29.4,33.0,23.0,20.8,19.9,19.9,19.8,20.0,19.8,23.0,22.1,24.1,20.7,33.0,13
,CARMEL MT RCH,,,,,,,P,23.7,25.4,28.6,31.7,36.4,30.8,31.5,27.6,22.2,18.2,16.3,15.0,13.5,14.7,13.7,15.2,14.2,22.2,36.4,11
,CHULA VISTA,24.0,23.4,23.2,22.9,20.9,23.4,22.3,31.3,30.1,27.3,25.5,26.5,22.3,15.0,11.4,14.1,16.8,16.9,16.7,17.1,15.9,17.3,17.6,16.6,20.7,31.3,07
,DOWNTOWN SES,22.1,20.5,20.6,21.1,22.7,22.3,22.6,23.1,23.4,23.9,21.0,17.0,15.8,15.5,14.0,16.4,15.0,16.6,16.5,17.2,17.3,17.3,18.8,16.4,19.0,23.9,09
,EL CAJON LES,24.3,24.3,23.1,18.3,18.3,19.7,20.2,24.1,23.2,24.7,29.3,30.6,31.0,20.0,17.5,16.0,18.3,17.5,17.1,17.1,17.7,17.1,16.9,16.9,20.9,31.0,12
,KEARNY MESA,23.7,22.0,20.8,22.5,23.1,23.3,24.6,23.1,26.3,29.4,28.2,22.1,17.2,18.1,14.5,17.0,13.1,14.6,14.2,13.9,16.1,17.1,16.7,16.6,19.9,29.4,09
,OTAY MESA DVN,41.7,39.7,38.7,28.5,20.2,37.7,30.6,33.9,27.8,35.6,M,37.3,28.5,26.3,20.3,18.8,19.4,25.0,34.5,22.1,20.0,19.6,19.1,25.7,28.3,41.7,00
,PENDLETON,23.7,19.4,18.4,17.9,20.0,16.2,14.5,15.7,20.8,22.6,20.1,19.1,18.8,18.8,18.4,17.2,18.4,20.3,20.4,17.7,15.1,12.8,14.1,14.5,18.1,23.7,00
,SAN YSIDRO,32.1,27.4,26.8,33.4,31.9,33.8,27.0,31.0,44.5,45.9,31.4,22.9,21.4,19.9,13.4,14.2,17.7,21.7,21.2,19.2,19.8,18.1,18.6,17.7,25.4,45.9,09
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
