04 NO PPB,ALPINE,.0,.0,C,C,.0,.1,.2,2.6,2.2,.4,.4,.3,.4,.8,.5,.3,.1,.1,.3,.1,.2,.1,.0,.1,.4,2.6,07
,OTAY MESA DVN,32.3,10.2,C,C,12.3,8.7,30.5,15.6,14.4,15.2,4.9,2.2,.8,.9,.8,.6,.9,.9,1.9,3.2,3.1,2.3,1.9,2.9,7.5,32.3,00
,PENDLETON,.8,.3,C,C,2.3,1.6,2.3,5.8,4.6,M,M,M,1.3,9.6,3.6,1.7,2.2,.0,.1,1.3,.4,.5,.3,4.3,2.2,9.6,13
06 CO PPM,CARMEL MT RCH,.2,.2,C,C,.4,.5,.7,.4,.3,.2,.3,.4,.5,.6,.5,.5,.4,.6,.7,.6,.7,.4,.5,.9,.5,.9,23
10 INTMP °C,ALPINE,27,28,28,28,28,28,28,28,27,26,25,26,26,26,26,26,26,27,26,27,27,27,27,27,27,28,01
,CARMEL MT RCH,25,25,25,26,25,25,24,24,24,25,25,26,26,26,26,26,25,26,26,25,25,25,24,24,25,26,03
,CHULA VISTA,25,25,25,25,25,24,24,23,24,24,24,25,25,25,25,25,25,24,24,23,23,24,24,23,24,25,00
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,EL CAJON LES,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,25,26,26,26,26,26,25,26,13
,KEARNY MESA,23,23,23,24,24,23,23,22,22,23,23,24,24,25,25,25,25,25,25,25,24,24,23,23,24,25,13
,OTAY MESA DVN,27,28,28,28,28,28,28,28,28,28,28,27,27,27,26,26,25,26,27,28,28,28,28,28,27,28,01
,PENDLETON,26,26,26,26,26,26,26,26,26,25,24,24,24,25,25,25,25,25,25,26,26,26,26,26,25,26,00
11 PM2.5 µg/M3,ALPINE,5.2,5.2,4.8,4.7,4.6,4.2,3.7,3.2,3.5,3.1,3.1,2.9,3.0,3.5,3.4,3.5,4.0,3.4,3.7,5.1,6.4,5.0,4.6,4.3,4.0,6.4,20
,DOWNTOWN SES,7.9,7.9,7.1,5.7,5.2,5.6,6.2,7.7,6.2,6.0,6.1,6.9,4.5,3.2,3.1,3.4,3.6,3.6,5.0,7.6,13.6,13.9,10.8,8.4,6.6,13.9,21
,EL CAJON LES,10.3,10.1,9.4,7.9,7.0,7.4,6.3,5.2,4.0,4.1,3.9,3.4,3.9,3.6,3.5,3.4,3.2,3.9,5.4,11.9,15.4,16.4,14.9,9.0,7.2,16.4,21
,OTAY MESA DVN,5.8,4.8,11.0,6.9,8.0,14.4,12.8,12.0,11.9,21.5,12.5,6.8,3.5,3.6,5.7,3.0,3.2,8.0,6.2,4.4,5.1,4.1,4.5,18.5,8.2,21.5,09
,PENDLETON,6.3,6.1,5.8,5.6,5.1,5.7,5.2,5.0,4.8,5.1,5.5,5.1,5.1,4.7,4.0,4.8,4.3,4.2,4.8,3.7,4.2,4.3,5.9,5.5,5.0,6.3,00
12 VWDR °,ALPINE,104,98,111,111,103,98,87,107,148,242,240,251,272,247,250,282,271,293,311,83,95,95,45,65,0,311,18
,CHULA VISTA,110,103,100,98,103,103,105,96,122,140,243,270,264,266,268,264,284,300,0,28,62,60,53,61,0,300,17
,DOWNTOWN SES,77,75,71,74,59,33,38,99,113,171,215,233,245,269,261,276,290,327,334,12,37,45,34,29,0,334,18
,EL CAJON LES,321,115,178,284,220,100,170,110,76,243,M,M,M,M,M,261,272,299,263,194,106,95,97,92,0,321,00
,KEARNY MESA,131,131,84,68,72,87,63,84,99,178,199,288,272,276,280,271,281,316,339,49,53,74,55,43,0,339,18
,OTAY MESA DVN,65,100,98,81,141,113,128,5,170,175,273,275,266,279,278,273,298,10,23,37,45,54,63,93,0,298,16
,PENDLETON,39,48,43,44,47,57,50,46,44,100,236,247,244,245,252,264,265,283,9,27,13,40,40,37,0,283,17
13 SIGTHETA °,ALPINE,21,24,16,13,17,14,18,19,20,52,33,31,28,26,30,26,29,23,22,27,20,29,36,43,26,52,09
,CHULA VISTA,12,12,11,12,13,12,13,12,25,32,45,24,21,22,20,19,18,16,18,18,15,15,16,20,18,45,10
,DOWNTOWN SES,19,41,19,22,35,18,35,41,25,39,31,36,22,27,25,23,21,24,19,15,15,35,11,32,26,41,01
,EL CAJON LES,63,32,36,59,52,38,31,33,35,59,M,M,M,M,M,20,18,19,17,45,22,39,52,59,38,63,00
,KEARNY MESA,6,5,24,7,7,8,8,20,15,32,41,20,14,18,17,15,11,7,13,17,11,11,9,7,14,41,10
,OTAY MESA DVN,10,62,8,10,20,27,27,38,28,52,46,20,17,16,13,10,11,18,15,12,19,12,16,20,22,62,01
,PENDLETON,8,12,11,11,11,13,13,10,14,28,20,11,15,11,12,15,15,15,12,12,17,9,10,9,13,28,09
14 VWSP MPH,ALPINE,1.6,.8,1.7,2.1,2.0,1.9,1.5,1.2,2.3,1.9,3.0,3.8,4.4,5.0,4.1,3.6,3.2,2.8,.6,.4,1.1,1.0,.8,.6,.0,5.0,13
,CHULA VISTA,2.7,3.9,4.2,5.1,5.3,4.8,4.2,5.2,2.3,2.7,3.0,5.5,6.8,6.6,6.7,6.7,4.8,2.5,.7,2.1,2.3,1.9,1.8,2.1,.0,6.8,12
,DOWNTOWN SES,2.3,1.6,2.6,3.3,1.5,1.5,1.2,.7,2.4,2.0,4.1,4.4,6.4,6.1,5.6,5.7,4.8,3.0,1.9,1.7,2.3,1.0,3.6,1.9,.0,6.4,12
,EL CAJON LES,.0,.2,.2,.6,.2,.2,.5,1.2,1.8,.7,M,M,M,M,M,4.8,5.8,3.3,1.1,.6,1.0,.3,.4,.1,.0,5.8,16
,KEARNY MESA,2.4,2.6,2.4,3.7,4.0,2.9,4.0,2.6,3.7,2.7,3.2,5.3,7.4,8.4,7.7,8.2,6.3,4.6,3.1,2.4,4.0,3.0,4.3,3.9,.0,8.4,13
,OTAY MESA DVN,2.8,.8,2.8,1.7,1.0,2.4,2.4,1.5,2.1,2.9,3.0,6.5,9.0,9.2,9.6,9.6,5.7,2.8,3.0,4.0,3.4,4.2,2.4,1.3,.0,9.6,14
,PENDLETON,5.3,4.5,5.0,4.6,4.9,5.0,5.0,6.5,4.8,2.7,3.7,5.0,4.3,5.5,6.4,6.3,5.8,3.9,3.4,2.3,1.8,6.7,6.4,7.0,.0,7.0,23
15 SWSP MPH,ALPINE,1.7,.9,1.8,2.2,2.1,1.9,1.5,1.3,2.7,2.7,3.7,4.4,4.9,5.5,4.7,4.1,3.6,3.1,.7,.7,1.2,1.1,1.2,1.0,2.4,5.5,13
,CHULA VISTA,2.8,4.0,4.3,5.2,5.5,5.0,4.3,5.3,2.6,3.1,3.7,6.0,7.3,7.1,7.1,7.1,5.0,2.6,.7,2.3,2.4,2.0,1.8,2.2,4.1,7.3,12
,DOWNTOWN SES,2.4,1.7,2.8,3.5,2.0,1.7,1.3,1.0,2.7,2.7,4.7,5.6,6.9,6.8,6.2,6.2,5.2,3.3,2.0,1.9,2.4,1.2,3.7,2.2,3.3,6.9,12
,EL CAJON LES,.0,.6,.4,.7,.7,.5,1.0,1.4,2.0,1.7,M,M,M,M,M,5.1,6.1,3.6,1.4,1.7,1.2,.4,.4,.5,1.5,6.1,16
,KEARNY MESA,2.5,2.7,2.9,3.8,4.1,2.9,4.0,2.8,3.9,3.7,4.2,6.0,7.7,8.8,8.0,8.5,6.5,4.6,3.1,2.8,4.1,3.1,4.4,4.0,4.5,8.8,13
,OTAY MESA DVN,2.9,1.3,3.0,1.8,1.2,3.1,2.8,2.8,2.6,3.4,3.7,6.8,9.4,9.6,9.9,9.8,5.8,3.0,3.1,4.1,3.5,4.3,2.8,1.7,4.3,9.9,14
,PENDLETON,5.3,4.7,5.1,4.8,5.1,5.2,5.1,6.6,5.0,3.6,4.0,5.1,4.5,5.6,6.6,6.5,6.0,4.3,3.5,2.4,1.9,6.8,6.5,7.1,5.1,7.1,23
16 AMBTEMP °F,ALPINE,44.6,45.4,44.0,44.6,44.2,43.9,44.5,45.4,49.1,50.9,52.1,53.2,53.8,54.4,54.7,53.0,51.7,49.2,47.3,46.8,45.8,44.6,44.0,43.5,47.9,54.7,14
,CARMEL MT RCH,51.1,50.6,50.6,50.0,49.0,48.5,48.4,49.8,52.6,55.9,58.5,59.6,59.0,60.4,61.0,59.5,56.1,54.0,52.9,51.2,49.8,48.4,47.9,46.3,53.0,61.0,14
,CHULA VISTA,52.2,51.8,51.3,50.9,50.0,49.9,49.3,51.3,56.1,59.4,61.3,61.8,61.9,61.8,61.6,60.7,58.9,57.4,55.3,54.1,54.2,52.9,50.9,50.2,55.2,61.9,12
,DOWNTOWN SES,53.2,52.1,51.6,51.9,51.1,49.8,49.4,50.4,55.7,59.1,61.0,61.7,61.0,61.9,61.8,60.9,59.0,57.6,56.6,55.7,54.6,53.4,53.1,50.9,55.6,61.9,13
,EL CAJON LES,49.5,48.1,47.4,47.4,46.7,45.2,44.8,47.0,52.8,58.7,58.4,60.3,61.6,61.3,59.8,59.8,58.7,56.4,53.8,50.9,48.5,46.9,45.8,44.4,52.3,61.6,12
,KEARNY MESA,50.6,51.4,52.1,51.5,49.3,49.1,48.9,51.5,54.5,58.7,60.2,59.6,60.0,62.1,61.7,60.6,57.9,55.1,54.4,51.4,50.3,49.0,49.1,48.7,54.1,62.1,13
,OTAY MESA DVN,52.5,51.1,50.7,50.6,49.7,49.2,48.3,49.5,51.7,57.0,59.6,59.8,61.5,60.4,59.8,58.6,56.2,54.0,52.6,51.9,51.1,51.3,50.2,49.4,53.6,61.5,12
,PENDLETON,51.1,50.1,49.8,49.1,48.0,48.0,47.9,48.5,53.4,58.3,61.4,61.7,62.6,62.8,62.7,61.7,59.3,58.0,55.5,55.3,53.4,50.5,49.9,48.1,54.5,62.8,13
17 RELHUM %,ALPINE,92,91,91,89,87,85,80,75,70,66,61,56,54,54,55,61,66,74,78,79,80,81,83,84,75,92,00
,EL CAJON LES,89,91,93,92,93,94,94,90,71,60,61,51,48,49,50,52,57,64,70,77,83,86,87,87,75,94,05
,KEARNY MESA,100,99,99,100,100,100,100,97,88,72,61,65,59,53,55,60,68,79,84,89,94,97,98,97,84,100,00
18 PRES mmHg,EL CAJON LES,752,752,752,752,752,753,753,754,754,754,755,754,754,754,754,754,755,755,755,756,756,756,756,756,754,756,19
,KEARNY MESA,753,753,753,753,753,754,754,755,755,756,756,756,755,755,755,756,756,756,756,757,757,757,757,757,755,757,19
19 SOLAR W/M2,EL CAJON LES,-5,-5,-3,-4,-5,-5,0,35,102,397,161,296,389,205,93,92,27,-6,-7,-7,-6,-5,-5,-5,72,397,09
,KEARNY MESA,0,0,0,0,0,0,7,87,180,391,446,131,192,489,341,171,27,0,-1,0,0,0,0,0,103,489,13
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,0,4,11,21,16,21,22,14,11,6,1,0,0,0,0,0,0,0,5,22,12
25 NOY,EL CAJON LES,18.26,18.17,14.64,14.56,12.72,C,C,11.90,5.63,4.88,M,M,M,M,M,5.25,3.85,7.29,13.84,21.52,28.96,29.14,25.36,17.53,14.91,29.14,21
26 NOY-NO,EL CAJON LES,15.92,15.49,12.85,12.08,10.93,C,C,7.89,3.75,3.16,M,M,M,M,M,4.62,3.55,7.03,13.34,20.07,24.19,23.66,19.11,15.22,12.52,24.19,20
27 NO Trace,EL CAJON LES,2.34,2.67,1.78,2.47,1.79,C,C,4.00,1.87,1.71,M,M,M,M,M,.62,.29,.26,.50,1.44,4.77,5.47,6.24,2.30,2.38,6.24,22
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.1,.0,.0,.0,.1,21
29 CO Tr PPB,EL CAJON LES,415.1,381.0,C,C,C,379.2,413.1,289.0,183.6,174.1,166.3,176.6,195.5,169.9,184.5,188.4,175.0,247.1,311.7,508.6,567.5,638.7,623.8,467.3,326.4,638.7,21
BCarbon ug/m3,10TH AVE MARINE TERM,2.83,1.19,1.27,.64,.50,.64,1.21,1.54,1.83,1.77,2.22,.47,.25,.07,.17,.31,.12,.20,.43,.59,1.00,1.83,.92,.82,.95,2.83,00
,BOSTON AVE,1.38,1.27,1.07,.89,.84,1.44,2.33,2.42,1.33,.65,1.05,.62,.60,.42,.31,.33,.42,.45,1.00,1.50,2.04,2.39,1.93,1.55,1.18,2.42,07
,CHICANO PARK,.98,.79,.69,.54,.42,.67,1.21,1.26,.95,.72,.65,.53,.38,.17,.19,.21,<,.32,.45,.64,1.60,1.27,1.23,.97,.73,1.60,20
,DOWNTOWN SES,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
,OCEANVIEW BLVD,.94,1.05,.95,.83,.57,.63,.94,1.21,.76,.37,.49,.42,.38,.19,.17,.21,<,.41,.80,2.73,1.51,1.58,1.11,1.05,.84,2.73,19
,SAN YSIDRO,.53,1.05,1.53,1.62,2.43,3.22,3.68,2.78,2.84,1.55,.43,.27,.40,.19,.12,.15,.17,.41,.86,1.23,1.18,.39,.36,.92,1.18,3.68,06
PM10 STD,ALPINE,11.2,11.1,10.1,10.5,10.0,9.4,8.3,8.5,8.9,8.1,8.7,7.2,9.2,9.5,9.2,10.7,12.4,9.1,9.7,11.3,12.5,11.2,9.7,9.3,9.8,12.5,20
,DOWNTOWN SES,15.5,14.5,13.6,11.3,11.4,11.5,13.4,17.7,15.3,16.5,21.4,22.0,12.3,9.1,9.9,9.7,9.3,8.4,11.8,14.6,22.3,23.5,17.3,14.0,14.4,23.5,21
,EL CAJON LES,17.8,17.3,16.1,13.8,12.1,13.5,11.7,11.5,10.4,9.9,9.9,9.6,10.1,10.4,10.1,11.8,9.3,10.7,12.8,19.9,23.1,25.4,21.8,15.2,13.9,25.4,21
,OTAY MESA DVN,29.7,14.9,52.7,40.4,63.0,105.9,76.3,66.0,69.9,98.5,54.0,18.6,12.2,13.0,14.1,10.0,9.2,72.4,48.4,14.1,27.7,16.3,22.8,94.3,43.5,105.9,05
,PENDLETON,13.5,12.1,11.8,11.3,10.5,10.6,10.6,11.5,11.9,12.0,14.3,12.2,15.9,12.8,10.8,17.4,14.3,13.3,23.6,9.6,10.1,9.5,12.7,13.4,12.7,23.6,18
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
