,DOWNTOWN SES,.016,.015,C,C,.014,.017,.021,.024,.034,.015,.008,.008,.007,.006,.007,.006,.007,.009,.012,.016,.021,.012,.013,.017,.014,.034,08
,EL CAJON LES,.003,.005,C,C,C,.018,.026,.023,.013,M,.007,.006,.005,.004,.003,.003,.003,.004,.005,.010,.011,.013,.009,.008,.009,.026,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.006,C,C,.017,.030,.035,.018,.010,.009,.008,.006,.005,.005,.003,.003,.004,.005,.006,.008,.013,.013,.009,.010,.011,.035,06
,OTAY MESA DVN,.020,.011,C,C,.007,.025,.055,.042,.037,.014,.011,.009,.007,.006,.007,.007,.006,.007,.007,.007,.012,.020,.020,.024,.016,.055,06
,PENDLETON,.008,.005,C,C,.009,.017,.012,.010,.007,.004,.006,.005,.004,.005,.003,.003,.003,.001,.002,.002,.018,.019,.012,.011,.008,.019,21
03 NO2 PPM,ALPINE,.001,.001,C,C,.001,.007,.008,.006,.004,.003,.003,.003,.004,.004,.003,.003,.003,.003,.004,.005,.004,.005,.002,.002,.004,.008,06
,CARMEL MT RCH,.025,.015,C,C,.020,.030,.018,.017,<,.025,.016,.014,.015,.014,.017,.015,.013,.013,.016,.023,.025,.015,.017,.023,.018,.030,05
,CHULA VISTA,.014,.009,C,C,.012,.020,.020,.014,.013,.015,.012,.007,.006,.006,.006,.006,.006,.005,.011,.008,.006,.006,.014,.016,.011,.020,05
,DOWNTOWN SES,.015,.014,C,C,.014,.016,.017,.018,.024,.013,.008,.007,.006,.006,.007,.006,.006,.009,.012,.016,.021,.012,.013,.017,.013,.024,08
,EL CAJON LES,.003,.004,C,C,C,.014,.017,.017,.010,M,.006,.006,.005,.004,.003,.003,.003,.004,.005,.010,.011,.012,.009,.008,.008,.017,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.010,.006,C,C,.016,.025,.024,.014,.008,.008,.007,.005,.004,.004,.003,.003,.004,.005,.006,.008,.013,.013,.009,.010,.009,.025,05
,OTAY MESA DVN,.019,.010,C,C,.006,.018,.026,.028,.027,.011,.009,.008,.006,.005,.005,.006,.005,.006,.006,.007,.012,.019,.019,.023,.013,.028,07
,PENDLETON,.008,.005,C,C,.009,.014,.008,.007,.005,.003,.004,.004,.004,.003,.002,.002,.003,.001,.002,.002,.018,.019,.012,.011,.007,.019,21
04 NO PPM,ALPINE,.000,.000,C,C,.000,.001,.002,.002,.001,.001,.000,.000,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.002,06
,CARMEL MT RCH,.002,.003,C,C,.004,.033,.013,.010,<,.011,.008,.005,.006,.007,.008,.006,.004,.003,.001,.003,.002,.000,.000,.001,.006,.033,05
,CHULA VISTA,.001,.001,C,C,.001,.010,.012,.005,.004,.004,.002,.001,.001,.001,.001,.001,.001,.001,.001,.000,.001,.000,.001,.001,.002,.012,06
,DOWNTOWN SES,.000,.000,C,C,.000,.002,.004,.006,.010,.003,.001,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.001,.010,08
,EL CAJON LES,.000,.000,C,C,C,.003,.009,.006,.002,M,.001,.000,.000,.000,.000,.000,.000,.001,.000,.000,.000,.000,.000,.000,.001,.009,06
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,.000,.000,C,C,.001,.005,.011,.004,.001,.001,.001,.001,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.000,.000,.001,.011,06
,OTAY MESA DVN,.001,.000,C,C,.001,.007,.029,.014,.010,.003,.002,.001,.001,.001,.001,.001,.001,.001,.000,.000,.001,.001,.001,.001,.004,.029,06
,PENDLETON,.000,.000,C,C,.000,.003,.003,.003,.002,.001,.002,.001,.001,.002,.001,.001,.000,.000,.000,.000,.000,.000,.000,.000,.001,.003,05
06 CO PPM,CARMEL MT RCH,.6,.4,C,C,C,1.2,.6,.4,<,.5,.5,.5,.5,.6,.7,.6,.6,.6,.7,.6,.6,.5,.5,.6,.6,1.2,05
10 INTMP °C,ALPINE,25,25,25,25,25,25,25,25,25,25,25,23,24,23,22,24,25,25,25,25,25,25,25,25,25,25,00
,CARMEL MT RCH,25,24,25,25,25,25,25,24,24,24,24,24,23,23,23,23,23,24,24,24,24,24,24,24,24,25,00
,CHULA VISTA,25,25,25,24,24,24,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,25,00
,DOWNTOWN SES,24,24,24,24,25,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,25,04
,EL CAJON LES,28,28,27,28,27,28,28,28,28,28,M,27,27,27,27,26,27,27,27,27,27,27,27,27,27,28,00
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,00
,OTAY MESA DVN,25,26,26,26,26,26,26,26,26,26,25,24,24,24,24,24,24,24,24,24,25,25,26,26,25,26,01
,PENDLETON,26,26,26,27,26,26,26,25,25,25,24,24,24,25,25,25,25,25,25,25,26,26,26,26,25,27,03
11 PM2.5 µg/M3,ALPINE,7.5,3.5,3.0,4.2,9.8,8.4,8.7,5.8,5.5,7.4,5.1,2.7,8.7,10.6,7.8,15.4,13.4,9.7,9.4,8.1,7.5,8.8,7.4,7.7,7.7,15.4,15
,DOWNTOWN SES,8.0,12.8,11.9,15.9,17.1,12.1,18.1,18.1,20.5,22.5,21.0,15.4,10.0,11.8,11.1,12.1,10.8,11.8,16.8,18.7,17.4,14.5,16.3,14.2,14.9,22.5,09
,EL CAJON LES,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,46.2,26.6,25.1,14.4,16.5,34.1,30.4,18.7,21.6,8.7,17.4,M,19.0,14.3,16.1,13.7,10.3,11.6,13.3,14.9,41.0,38.6,34.0,45.2,23.1,46.2,00
,PENDLETON,8.8,12.1,13.4,12.0,11.8,9.7,11.0,13.5,16.5,12.1,11.5,11.1,14.7,12.6,10.0,13.2,12.9,15.0,11.9,10.3,9.3,11.7,14.2,13.3,12.1,16.5,08
12 VWDR °,ALPINE,92,94,90,100,87,42,115,116,252,244,262,255,261,243,255,247,244,279,326,89,81,23,21,29,0,326,18
,CHULA VISTA,61,75,39,71,54,108,133,335,263,279,267,268,270,258,264,238,237,217,191,169,166,142,103,100,0,335,07
,DOWNTOWN SES,74,10,344,358,340,348,358,274,204,263,278,278,295,292,296,291,299,295,305,328,83,111,84,125,0,358,03
,EL CAJON LES,91,118,307,176,140,104,305,304,79,288,M,240,250,251,249,243,295,292,296,328,106,110,107,98,0,328,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,0,,
,KEARNY MESA,78,25,47,48,354,360,333,320,307,292,296,307,297,307,311,301,305,314,315,330,16,64,91,81,0,360,05
,OTAY MESA DVN,125,98,132,78,345,43,160,174,345,303,299,298,296,294,291,287,287,288,306,345,154,80,111,130,0,345,04
,PENDLETON,36,49,39,8,356,43,54,280,270,248,M,286,285,272,264,268,252,252,297,326,31,55,24,47,0,356,04
13 SIGTHETA °,ALPINE,13,15,14,13,16,43,34,26,38,35,43,33,33,30,29,35,29,24,17,34,14,20,23,26,27,43,05
,CHULA VISTA,42,28,17,21,35,25,43,67,68,30,22,21,21,20,20,21,20,20,17,13,13,13,40,56,29,68,08
,DOWNTOWN SES,34,12,39,30,14,19,28,36,21,20,21,16,22,23,28,21,24,22,20,20,28,13,18,41,24,41,23
,EL CAJON LES,17,38,35,43,27,35,54,46,53,71,M,39,27,26,24,27,25,21,16,40,24,36,18,48,34,71,09
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,19,9,7,9,10,8,14,37,44,30,22,17,13,15,15,14,11,8,5,5,19,30,22,18,17,44,08
,OTAY MESA DVN,22,29,11,27,18,41,25,25,44,22,22,15,13,14,15,14,13,11,15,25,15,42,19,21,22,44,08
,PENDLETON,14,22,12,21,11,12,24,26,15,13,M,19,19,16,16,15,17,13,14,19,17,26,14,19,17,26,07
14 VWSP MPH,ALPINE,2.0,2.0,1.9,1.9,1.8,.5,.8,2.0,2.2,3.1,3.0,4.3,4.8,5.4,5.0,3.7,3.6,2.7,1.5,1.6,1.1,1.4,.9,.7,.0,5.4,13
,CHULA VISTA,.4,1.7,1.6,1.5,.8,1.0,.6,.1,1.1,3.5,5.1,6.5,6.9,6.7,6.5,5.8,5.0,3.9,2.9,2.9,2.0,1.9,.3,.2,.0,6.9,12
,DOWNTOWN SES,1.1,.7,.7,.8,3.3,2.2,1.8,1.0,3.3,4.9,6.8,8.3,7.3,7.0,5.4,6.4,5.5,4.4,3.3,1.4,1.4,2.3,1.3,.2,.0,8.3,11
,EL CAJON LES,2.0,.5,.9,.1,.4,.3,.3,1.0,.5,.7,M,4.1,5.8,5.7,5.2,4.0,5.4,5.4,3.6,.5,1.0,.8,.9,.5,.0,5.8,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,.0,,
,KEARNY MESA,1.5,2.5,3.9,1.7,3.6,3.0,2.6,1.5,2.0,3.5,6.6,8.3,10.5,9.5,9.2,9.2,9.6,6.9,5.9,4.5,2.1,1.0,1.7,1.2,.0,10.5,12
,OTAY MESA DVN,2.9,1.8,3.6,1.0,2.0,.5,1.5,1.6,1.3,4.5,5.4,8.2,9.2,9.2,8.7,7.9,8.0,5.2,2.9,.7,1.4,.6,1.5,2.3,.0,9.2,12
,PENDLETON,1.8,2.7,4.9,4.8,4.7,3.3,2.5,1.9,3.0,3.3,M,4.9,4.8,4.4,4.7,4.1,4.0,3.9,2.5,1.6,1.7,1.1,2.1,2.1,.0,4.9,02
15 SWSP MPH,ALPINE,2.0,2.0,2.0,2.0,1.9,.9,.9,2.3,2.6,3.7,4.1,5.1,5.7,6.3,5.7,4.4,4.2,3.0,1.6,1.8,1.2,1.9,1.1,.9,2.8,6.3,13
,CHULA VISTA,.5,2.1,1.8,1.5,1.0,1.3,.8,.9,1.8,4.0,5.4,7.0,7.4,7.1,7.0,6.2,5.3,4.2,3.1,3.0,2.1,2.0,.5,.3,3.2,7.4,12
,DOWNTOWN SES,1.1,.7,.7,1.1,3.4,2.3,2.0,1.8,3.7,5.3,7.2,8.6,7.9,7.6,6.0,6.9,6.0,4.7,3.5,1.5,1.6,2.3,1.3,.2,3.6,8.6,11
,EL CAJON LES,2.2,.7,1.0,.9,.6,.4,.6,1.2,1.2,1.7,M,4.7,6.6,6.4,5.6,4.5,6.2,5.8,3.8,2.0,1.0,1.0,1.0,.5,2.6,6.6,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,1.7,2.6,3.9,1.7,3.7,3.0,2.8,1.7,2.7,4.1,7.1,8.7,10.8,9.8,9.5,9.5,9.8,7.1,5.9,4.6,2.8,1.2,1.8,1.3,4.9,10.8,12
,OTAY MESA DVN,3.1,2.1,3.7,2.5,2.2,.8,1.5,1.8,2.2,5.0,5.7,8.4,9.5,9.5,9.0,8.1,8.2,5.3,3.3,.9,1.6,1.2,1.8,2.4,4.2,9.5,12
,PENDLETON,1.9,2.9,5.2,5.2,4.8,3.4,2.7,2.2,3.1,3.5,M,5.2,5.1,4.6,4.9,4.3,4.2,4.1,2.7,1.7,1.8,1.4,2.1,2.3,3.4,5.2,02
16 AMBTEMP °F,ALPINE,72.0,72.5,72.8,68.3,71.9,73.1,74.6,79.8,83.1,85.3,87.5,88.9,89.9,89.6,89.4,89.0,88.1,85.0,79.8,77.0,73.8,75.2,76.0,75.3,79.9,89.9,12
,CARMEL MT RCH,65.1,63.5,63.1,62.8,62.4,63.8,67.5,73.6,78.5,83.2,84.7,86.8,87.1,87.0,88.6,88.3,85.9,82.1,77.6,74.2,71.5,70.0,68.9,67.3,75.1,88.6,14
,CHULA VISTA,63.3,63.2,62.1,62.7,61.0,60.0,65.7,71.4,76.7,80.6,81.9,83.3,83.8,83.7,84.9,82.3,79.7,76.5,73.0,70.0,68.2,66.8,66.3,64.9,72.2,84.9,14
,DOWNTOWN SES,64.9,64.3,63.2,62.9,63.3,63.7,67.2,71.3,75.7,78.8,80.0,80.8,82.5,82.8,85.7,85.4,83.4,81.0,77.2,75.0,72.5,69.4,68.1,67.0,73.6,85.7,14
,EL CAJON LES,64.4,63.0,61.8,60.2,58.6,60.0,66.1,73.7,80.3,86.6,M,93.9,94.1,95.1,94.7,95.2,93.5,89.5,84.6,79.6,74.4,71.5,68.8,67.2,77.3,95.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,61.7,64.7,64.2,63.4,60.5,62.0,66.7,73.1,79.3,83.7,85.7,86.3,86.2,85.8,87.1,88.0,85.2,81.7,74.7,70.4,67.6,66.6,65.7,67.5,74.1,88.0,15
,OTAY MESA DVN,65.9,64.4,62.6,62.8,62.9,65.2,67.7,73.5,79.5,84.7,87.3,86.6,86.1,86.4,86.3,86.6,83.8,79.5,74.9,72.5,71.4,70.4,69.0,68.6,74.9,87.3,10
,PENDLETON,61.2,61.4,60.2,60.9,61.7,61.0,64.3,68.0,68.9,70.3,71.7,72.0,73.1,73.3,73.8,73.8,73.9,72.5,70.2,69.2,68.0,65.5,63.8,63.5,67.6,73.9,16
17 RELHUM %,ALPINE,24,21,22,32,27,25,31,25,20,20,19,20,19,23,21,20,19,20,25,28,33,29,24,25,24,33,20
,EL CAJON LES,67,69,76,83,84,80,67,47,32,25,M,23,23,19,17,16,18,16,22,29,46,54,57,56,45,84,04
,KEARNY MESA,78,74,72,72,79,80,74,59,44,41,40,35,34,33,22,19,30,33,43,50,57,58,58,54,52,80,05
18 PRES mmHg,EL CAJON LES,747,747,746,746,746,747,747,747,747,747,M,746,746,746,746,745,745,745,745,746,746,746,746,746,746,747,00
,KEARNY MESA,748,748,747,747,747,747,748,748,748,748,748,748,747,747,747,747,746,746,746,747,747,747,747,747,747,748,00
19 SOLAR W/M2,EL CAJON LES,-1,-1,-1,-1,0,80,295,540,771,960,M,1123,1079,997,864,657,409,170,8,-5,-3,-3,-2,-1,345,1123,11
,KEARNY MESA,0,0,0,0,1,74,283,508,696,872,936,1054,1038,967,841,662,441,202,19,0,0,0,0,0,358,1054,11
25 NOY,EL CAJON LES,3.64,4.17,7.34,9.68,12.38,C,C,21.64,12.48,M,8.70,8.08,7.55,6.11,5.25,5.24,5.18,5.03,6.31,10.26,11.08,12.68,9.25,7.47,8.54,21.64,07
26 NOY-NO,EL CAJON LES,3.62,4.12,7.29,9.62,11.61,C,C,15.09,9.96,M,7.90,7.59,7.14,5.74,4.98,4.96,4.88,4.78,6.21,10.16,11.05,12.64,9.22,7.43,7.90,15.09,07
27 NO Trace,EL CAJON LES,.02,.05,.05,.05,.76,C,C,6.54,2.52,M,.80,.48,.40,.36,.26,.27,.29,.24,.10,.09,.03,.03,.03,.04,.63,6.54,07
28 SO2 Tr PPB,EL CAJON LES,.2,.1,C,C,C,.1,.2,.2,.1,M,.1,.3,.7,.4,.2,.2,.2,.2,.3,.4,.3,.2,.2,.1,.2,.7,12
29 CO Tr PPB,EL CAJON LES,223.9,234.7,C,C,C,398.9,474.4,419.6,307.4,M,291.6,320.5,282.2,257.0,230.9,226.0,234.8,221.2,227.6,317.3,373.1,368.6,324.4,288.6,301.1,474.4,06
BCarbon ug/m3,DOWNTOWN SES,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,.75,00
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
