Current Date:,6/7/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
6/6/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.044,.046,C,C,.042,.041,.043,.047,.048,.049,.051,.054,.058,.063,.065,.060,.056,.049,.044,.042,.039,.035,.034,.036,.047,.065,14
,CHULA VISTA,.045,.043,C,C,.026,.035,.044,.047,.048,M,.049,.050,.050,.048,.048,.043,.041,.039,.038,.037,.038,.037,.037,.037,.041,.050,11
,DOWNTOWN SES,.047,.045,C,C,.029,.038,.042,.048,.048,M,M,M,,,,,,,,,,,,,.042,.048,07
,EL CAJON LES,.039,.035,C,C,C,.031,.037,.044,.045,.046,.047,.050,.055,.055,.053,.049,.046,.042,.037,.035,.034,.034,.033,.033,.041,.055,12
,KEARNY MESA,.046,.035,C,C,.026,.029,.041,.048,.048,.050,.051,.053,.053,.052,.050,.048,.046,.042,.039,.037,.036,.035,.032,.033,.042,.053,11
,OTAY MESA DVN,.040,.038,C,C,.036,.037,.041,.038,.044,.049,.050,.054,.055,.054,.052,.050,.046,.043,.041,.039,.039,.039,.038,.035,.043,.055,12
,PENDLETON,.049,.047,C,C,.032,.033,.038,.046,.050,.051,.052,.052,.049,.046,.045,.044,.044,.040,.040,.039,.037,.036,.036,.032,.042,.052,10
03 NO2 PPB,ALPINE,1.2,.9,C,C,2.8,3.2,2.5,1.8,1.9,1.7,1.4,1.4,1.8,2.1,1.8,2.1,2.2,3.2,3.3,2.3,2.4,3.6,3.4,2.6,2.2,3.6,21
,CARMEL MT RCH,5.3,14.4,C,C,3.1,3.8,9.4,24.5,15.0,16.6,20.6,20.1,13.0,15.2,12.1,9.1,10.1,10.1,10.4,9.6,8.3,7.5,7.0,6.4,11.4,24.5,07
,CHULA VISTA,1.4,1.5,C,C,12.9,7.4,4.7,3.9,4.3,M,2.9,1.6,1.3,1.6,1.3,1.2,1.2,1.7,2.4,1.9,1.2,1.4,1.1,.9,2.7,12.9,04
,DOWNTOWN SES,.9,1.9,C,C,11.1,7.6,6.4,3.1,2.5,M,M,M,,,,,,,,,,,,,4.7,11.1,04
,EL CAJON LES,2.4,2.4,C,C,C,3.1,2.3,2.1,2.1,3.1,3.5,3.8,2.7,2.3,2.6,2.5,2.3,2.6,4.0,4.6,4.3,4.0,2.7,2.5,2.9,4.6,19
,KEARNY MESA,2.3,7.1,C,C,12.8,13.0,5.0,3.7,3.6,3.2,2.9,1.9,1.6,1.4,1.3,1.2,1.6,1.8,1.5,1.7,1.9,1.7,3.2,1.7,3.4,13.0,05
,OTAY MESA DVN,3.1,2.9,C,C,3.6,2.6,2.8,13.1,9.9,5.2,4.5,1.8,2.1,1.8,1.6,1.7,2.2,1.4,1.3,1.6,2.5,1.8,1.3,1.3,3.1,13.1,07
,PENDLETON,.6,1.0,C,C,8.1,9.0,8.2,4.8,1.8,2.4,1.3,1.1,2.4,4.2,1.6,1.4,.8,1.2,1.2,2.2,2.3,2.1,1.2,2.8,2.8,9.0,05
04 NO PPB,ALPINE,.0,.0,C,C,.0,.2,.1,.1,.2,.2,.3,.3,.3,.3,.3,.3,.3,.2,.0,.0,.0,.0,.0,.0,.1,.3,10
,OTAY MESA DVN,.0,.0,C,C,.1,.1,.1,2.0,1.5,.7,.7,.2,.3,.3,.2,.2,.2,.0,.0,.0,.0,.0,.0,.0,.3,2.0,07
,PENDLETON,.0,.0,C,C,.0,.5,.6,.4,.1,.3,.1,.1,1.5,3.7,.6,.2,.0,.0,.0,.1,.1,.0,.0,.0,.3,3.7,13
