,KEARNY MESA,10.7,10.5,C,C,5.0,5.3,3.5,5.6,3.7,2.9,2.2,1.5,1.8,1.8,2.2,1.3,1.2,1.2,1.4,1.9,3.0,6.6,7.9,3.8,3.8,10.7,00
,OTAY MESA DVN,2.6,2.6,C,C,2.7,3.7,7.2,5.2,2.7,1.9,1.8,1.5,1.5,1.5,1.3,1.1,1.2,1.2,1.5,1.6,2.2,1.9,2.1,1.6,2.3,7.2,06
,PENDLETON,5.0,3.9,C,C,5.2,11.6,6.8,3.1,1.8,2.1,1.7,2.3,2.0,1.2,.6,.6,.5,.7,.7,.9,.6,1.0,6.4,1.7,2.7,11.6,05
04 NO PPB,ALPINE,.0,.1,C,C,.1,1.4,1.1,1.6,.7,.3,.3,.3,.3,.4,.3,.3,.5,.4,.1,.0,.0,.0,.3,.0,.3,1.6,07
,OTAY MESA DVN,.0,.0,C,C,.0,.0,1.0,1.3,.7,.4,.4,.2,.3,.4,.2,.2,.1,.1,.0,.0,.1,.0,.0,.0,.2,1.3,07
,PENDLETON,.1,.0,C,C,.2,16.7,3.3,.7,.6,1.2,1.0,1.4,1.2,.6,.0,.0,.0,.1,.0,.0,.0,.0,.1,.0,1.2,16.7,05
06 CO PPM,CARMEL MT RCH,.3,.2,C,C,.3,.4,.3,.5,.4,.3,.4,.4,.4,.4,.4,.4,.4,.4,.5,.5,.4,.2,.2,.1,.4,.5,07
10 INTMP °C,ALPINE,25,25,25,26,26,26,26,25,25,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,26,03
,CARMEL MT RCH,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,27,27,27,27,27,27,27,27,27,27,27,00
,CHULA VISTA,26,26,26,26,26,26,25,25,25,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,27,15
,DOWNTOWN SES,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,26,26,26,26,26,26,00
,EL CAJON LES,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,27,27,27,27,27,27,00
,KEARNY MESA,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,00
,OTAY MESA DVN,26,26,26,26,26,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,26,27,05
,PENDLETON,26,26,26,26,26,26,26,26,26,26,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,00
11 PM2.5 µg/M3,ALPINE,10.9,10.7,9.4,9.4,7.5,6.5,7.9,11.5,12.0,11.7,11.2,10.6,11.7,11.0,9.6,8.9,8.6,9.3,9.4,9.6,10.0,9.9,10.2,9.7,9.8,12.0,08
,DOWNTOWN SES,12.4,11.9,11.9,12.1,11.8,12.4,12.6,12.7,11.9,11.6,11.5,10.4,10.2,9.4,9.2,8.8,8.8,9.2,9.1,8.4,8.1,13.4,8.5,7.9,10.5,13.4,21
,EL CAJON LES,13.6,14.1,14.5,13.4,13.4,11.7,9.6,11.4,12.0,12.5,12.8,12.5,11.1,10.0,8.8,8.9,9.0,8.8,8.5,8.9,8.9,8.6,8.4,8.1,10.8,14.5,02
,OTAY MESA DVN,14.9,15.5,15.3,14.7,15.8,16.1,24.8,17.2,M,M,M,M,14.3,12.8,11.9,11.8,12.0,11.0,10.9,11.7,12.6,11.0,11.1,10.3,13.7,24.8,06
,PENDLETON,20.7,22.5,15.8,14.8,15.8,13.8,12.2,11.5,11.4,10.9,9.8,9.7,9.7,9.5,9.5,8.9,9.1,8.6,8.7,8.7,8.6,8.4,8.5,8.3,11.4,22.5,01
12 VWDR °,ALPINE,341,352,348,84,160,136,261,248,251,253,253,246,258,245,248,259,263,256,264,280,267,224,217,231,0,352,01
,CHULA VISTA,274,250,274,305,241,213,192,256,275,249,254,267,272,266,276,269,270,277,277,284,286,259,261,281,0,305,03
,DOWNTOWN SES,351,345,353,39,231,230,246,226,239,262,235,258,285,265,281,272,265,298,292,308,315,53,262,271,0,353,02
,EL CAJON LES,216,188,337,68,128,133,90,211,247,268,257,241,259,261,250,269,267,263,266,279,278,232,184,134,0,337,02
,KEARNY MESA,58,50,306,45,94,145,208,230,225,232,234,239,252,276,M,M,292,298,287,299,262,133,95,276,0,306,02
,OTAY MESA DVN,20,343,283,273,283,259,251,279,286,282,281,278,288,295,283,288,292,280,278,282,284,266,290,260,0,343,01
,PENDLETON,37,45,31,46,52,76,99,165,185,250,244,244,244,248,248,250,255,248,299,293,274,277,349,326,0,349,22
13 SIGTHETA °,ALPINE,48,61,65,47,60,29,32,26,39,44,39,43,33,29,32,32,34,28,27,26,20,27,39,39,37,65,02
,CHULA VISTA,29,19,26,59,29,33,41,27,38,30,42,28,24,21,21,25,25,22,22,19,20,18,34,19,28,59,03
,DOWNTOWN SES,34,19,30,31,26,21,26,32,38,31,29,28,25,26,26,30,27,33,29,33,32,52,31,19,30,52,21
,EL CAJON LES,45,45,47,21,22,18,23,61,38,52,39,33,26,25,27,22,21,28,19,20,19,26,30,23,30,61,07
,KEARNY MESA,8,32,31,53,43,21,30,21,50,41,35,19,22,19,M,M,16,16,14,12,27,16,48,40,28,53,03
,OTAY MESA DVN,26,43,24,23,20,14,35,24,21,35,23,22,22,15,16,17,16,13,9,10,12,11,22,53,22,53,23
,PENDLETON,10,15,14,11,18,12,13,15,17,11,13,11,16,11,12,12,12,15,20,18,17,20,31,14,15,31,22
14 VWSP MPH,ALPINE,.7,.8,.4,1.4,.1,.9,1.5,3.1,3.3,2.9,4.2,4.5,5.4,6.4,6.2,5.9,5.1,5.0,3.9,1.7,1.6,1.5,2.2,1.3,.0,6.4,13
,CHULA VISTA,1.9,2.4,2.3,.9,2.5,2.3,1.2,3.8,3.5,4.2,4.7,6.7,7.9,8.4,8.1,7.1,6.6,6.4,6.2,3.6,3.6,2.6,1.8,4.3,.0,8.4,13
,DOWNTOWN SES,1.3,2.2,2.3,2.0,3.7,3.6,3.3,3.3,3.0,4.4,6.1,6.1,6.8,7.2,6.5,6.1,6.4,4.8,4.4,2.7,3.3,.6,3.4,4.6,.0,7.2,13
,EL CAJON LES,.9,1.5,1.5,2.6,3.4,4.1,3.6,1.6,3.5,2.9,4.8,5.8,6.9,7.4,7.1,7.3,7.5,5.5,5.6,3.8,3.9,2.7,2.0,2.5,.0,7.5,16
,KEARNY MESA,2.6,1.3,1.5,1.2,1.2,3.7,2.9,4.9,3.1,3.6,5.8,8.8,8.7,10.1,M,M,9.7,7.4,6.2,3.3,2.3,2.1,1.1,.4,.0,10.1,13
,OTAY MESA DVN,1.6,1.5,3.9,2.6,3.0,2.8,2.9,4.8,6.0,5.2,7.1,8.4,9.2,10.0,9.6,8.6,8.4,8.5,7.9,5.1,4.1,3.0,2.8,.9,.0,10.0,13
,PENDLETON,4.1,4.0,4.6,4.6,3.0,5.1,4.9,5.9,5.3,7.5,8.6,9.7,6.9,7.8,8.5,9.2,9.2,5.6,5.0,4.9,4.0,3.9,2.5,5.4,.0,9.7,11
15 SWSP MPH,ALPINE,1.0,.8,.4,1.5,.9,1.4,1.7,3.4,4.0,3.8,5.0,5.5,6.7,7.3,7.2,6.8,5.9,5.6,4.4,2.0,1.8,1.9,2.6,1.6,3.5,7.3,13
,CHULA VISTA,2.2,2.6,2.6,1.6,2.7,2.8,2.2,4.4,4.3,4.6,5.5,7.4,8.6,8.9,8.7,7.9,7.3,6.9,6.6,3.8,3.8,2.8,2.1,4.6,4.8,8.9,13
,DOWNTOWN SES,1.6,2.3,2.7,2.3,4.0,3.9,3.7,4.1,3.5,5.1,7.0,7.1,7.4,8.1,7.3,7.2,7.3,5.6,5.0,3.3,3.8,1.9,4.1,4.8,4.7,8.1,13
,EL CAJON LES,2.3,2.3,1.9,3.3,3.7,4.3,3.9,2.8,4.4,4.2,6.0,6.8,7.6,8.2,8.0,7.9,8.0,6.3,6.0,4.0,4.1,3.1,2.6,2.7,4.8,8.2,13
,KEARNY MESA,2.6,1.5,1.8,1.5,2.3,4.1,3.3,5.3,3.8,5.0,7.0,9.5,9.6,10.7,M,M,10.1,7.7,6.3,3.5,2.6,2.4,1.3,1.7,4.7,10.7,13
,OTAY MESA DVN,1.8,2.2,4.3,2.9,3.2,2.9,3.3,5.2,6.4,6.0,7.8,9.1,9.8,10.4,10.0,9.0,8.8,8.8,8.0,5.1,4.2,3.1,3.2,2.1,5.7,10.4,13
,PENDLETON,4.2,4.1,4.8,4.7,3.3,5.2,5.1,6.1,6.4,7.6,8.8,9.8,7.2,8.0,8.7,9.4,9.4,5.8,5.3,5.2,4.2,4.2,3.0,5.6,6.1,9.8,11
16 AMBTEMP °F,ALPINE,56.3,55.2,53.6,53.0,53.2,50.4,52.5,56.1,58.5,62.4,66.1,68.2,69.9,70.2,69.4,67.6,65.2,62.1,58.0,54.8,53.3,52.6,52.3,52.2,58.9,70.2,13
,CARMEL MT RCH,57.0,56.8,57.0,57.4,57.5,58.2,59.7,61.6,62.9,66.2,69.2,69.6,70.5,70.6,68.9,68.0,65.6,63.1,60.5,58.6,57.3,57.2,57.8,58.1,62.1,70.6,13
,CHULA VISTA,63.5,63.2,62.9,62.6,62.7,62.3,62.4,63.0,63.2,65.3,67.2,68.1,67.7,68.0,66.6,66.9,66.3,65.1,63.2,61.8,61.5,61.4,62.1,62.0,64.1,68.1,11
,DOWNTOWN SES,61.7,62.0,62.0,61.7,61.7,61.5,61.4,62.0,62.3,64.0,65.9,66.5,66.4,66.2,66.1,66.0,64.9,63.9,62.6,61.7,61.9,62.0,62.3,61.8,63.3,66.5,11
,EL CAJON LES,62.0,61.9,62.0,61.2,61.0,60.5,61.2,63.1,65.1,67.8,70.7,72.3,72.7,73.1,72.3,71.5,69.6,67.3,64.0,61.4,60.5,60.4,60.2,60.4,65.1,73.1,13
,KEARNY MESA,57.0,58.2,59.4,60.0,60.2,61.0,61.7,62.3,63.3,65.7,67.5,68.0,68.7,68.2,67.8,67.1,64.8,62.9,61.3,60.0,60.4,60.1,60.3,60.7,62.8,68.7,12
,OTAY MESA DVN,60.9,60.7,60.2,59.6,59.5,59.6,60.6,61.9,63.5,65.4,67.3,69.3,68.8,67.3,67.3,66.1,64.3,62.8,60.0,58.0,57.5,58.0,58.4,58.6,62.3,69.3,11
,PENDLETON,60.0,59.9,60.0,59.4,60.3,61.2,62.5,63.1,64.0,64.2,65.0,65.0,M,65.8,65.9,65.5,65.4,64.7,63.5,62.8,62.9,63.0,62.3,61.6,63.0,65.9,14
17 RELHUM %,ALPINE,81,86,84,84,71,70,90,88,83,66,52,44,42,42,41,42,46,56,73,85,90,95,91,85,70,95,21
,EL CAJON LES,86,85,83,82,82,84,78,72,65,59,53,50,47,43,42,45,52,57,63,70,72,71,69,68,66,86,00
,KEARNY MESA,99,98,93,90,89,85,81,78,75,69,66,64,60,60,61,64,69,74,77,79,78,77,77,79,77,99,00
18 PRES mmHg,EL CAJON LES,748,748,748,747,748,748,748,749,749,749,749,748,748,748,748,748,748,748,749,749,749,749,749,749,748,749,07
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,751,751,751,750,751,21
19 SOLAR W/M2,EL CAJON LES,0,0,1,0,2,28,137,281,582,835,947,1005,1002,942,817,641,437,220,43,-3,-1,0,0,0,330,1005,11
,KEARNY MESA,1,1,1,1,3,31,91,199,488,907,1039,1089,1081,1014,889,720,499,195,42,1,1,1,1,1,346,1089,11
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,8,17,34,48,54,57,56,51,44,33,22,11,2,0,0,0,0,0,18,57,11
25 NOY,EL CAJON LES,M,M,M,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
26 NOY-NO,EL CAJON LES,M,M,M,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
27 NO Trace,EL CAJON LES,M,M,M,M,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,201.0,197.3,C,C,C,181.2,183.5,M,163.1,162.9,162.8,167.3,162.1,159.9,162.4,165.7,169.9,149.5,144.2,151.6,150.0,153.0,150.9,150.1,164.4,201.0,00
BCarbon ug/m3,10TH AVE MARINE TERM,.14,.12,.11,<,.11,<,.10,.11,<,.15,<,.31,.28,.30,.20,.17,.18,.34,.12,<,.11,.14,.10,.13,.17,.34,17
,BOSTON AVE,.30,.24,.17,.25,.24,.26,.26,.34,.27,.25,.17,.21,.29,.27,.18,.20,.20,.15,.15,.30,.26,.29,.16,.11,.23,.34,07
,CHICANO PARK,<,.17,.11,.14,.16,.24,.19,.20,.22,<,.18,<,.21,.24,.24,.22,.18,.17,.16,.23,.20,.24,.12,.12,.19,.24,05
,DOWNTOWN SES,.27,.18,.12,.11,.12,.13,.12,<,.15,.14,.14,.30,.11,.08,.10,.09,.08,.14,.17,.17,.12,.56,.09,.06,.15,.56,21
,OCEANVIEW BLVD,.28,.31,.17,.13,<,.32,<,<,.24,.28,.20,.17,.21,<,.25,.19,.18,<,.22,<,<,.16,<,.08,.21,.32,05
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,29.7,28.9,25.9,24.4,22.6,19.2,17.4,29.4,28.4,30.1,29.6,29.5,32.7,28.7,27.9,23.5,22.7,22.7,22.5,22.6,21.2,21.7,19.9,18.8,25.0,32.7,12
,DOWNTOWN SES,28.7,30.1,29.9,30.3,28.3,30.5,32.4,29.9,28.2,27.6,37.8,26.0,24.4,21.2,21.0,19.7,20.0,21.5,20.0,17.5,18.0,23.3,17.8,16.3,25.0,37.8,10
,EL CAJON LES,32.2,31.0,33.0,31.4,30.5,24.6,21.4,29.5,30.7,31.4,32.5,32.3,27.8,26.2,23.9,23.8,22.9,20.2,19.3,18.7,19.2,18.7,17.5,16.6,25.6,33.0,02
,OTAY MESA DVN,36.2,35.5,34.6,37.7,36.9,40.5,165.9,43.3,M,M,M,M,42.3,38.1,29.5,29.1,26.4,23.4,21.5,24.2,34.6,21.9,21.7,21.2,38.2,165.9,06
,PENDLETON,37.6,38.2,28.7,27.0,31.4,29.2,30.2,33.9,31.6,26.2,25.1,24.7,24.0,22.7,22.5,21.5,22.8,19.1,23.1,22.6,20.5,20.3,22.0,20.9,26.0,38.2,01
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
