,OTAY MESA DVN,2.9,2.1,2.1,1.9,3.1,5.1,5.2,6.5,7.6,8.4,5.0,4.8,6.2,6.4,4.7,4.1,4.0,3.7,3.4,3.4,3.3,3.7,3.8,3.8,4.3,8.4,09
,PENDLETON,3.3,2.3,3.0,4.0,3.8,4.0,4.3,3.7,3.5,3.8,3.8,3.6,3.6,3.7,3.5,3.5,4.0,4.1,4.7,5.7,6.2,5.2,5.1,5.4,4.0,6.2,20
12 VWDR °,ALPINE,250,264,310,165,197,262,270,286,300,263,254,261,272,285,274,253,247,266,271,282,305,320,297,306,0,320,21
,CHULA VISTA,254,273,282,192,188,216,214,251,262,257,264,269,276,271,266,264,265,276,275,288,324,329,328,318,0,329,21
,DOWNTOWN SES,,,,,,,,P,220,241,246,261,251,290,267,272,276,275,291,318,337,335,333,331,0,337,20
,EL CAJON LES,205,228,197,167,168,198,231,216,172,280,241,266,241,282,247,266,267,251,266,305,314,303,302,283,0,314,20
,KEARNY MESA,307,280,284,70,82,258,189,247,194,249,249,249,282,273,274,277,279,283,296,307,319,332,320,306,0,332,21
,OTAY MESA DVN,302,302,291,269,38,17,339,320,334,302,282,289,298,286,289,295,292,286,281,287,298,314,298,283,0,339,06
,PENDLETON,238,71,86,20,57,61,137,170,248,270,262,266,256,260,254,263,277,277,276,270,267,289,255,17,0,289,21
13 SIGTHETA °,ALPINE,25,27,30,40,49,40,24,36,33,28,31,33,37,34,38,41,34,30,26,24,27,25,20,29,32,49,04
,CHULA VISTA,18,24,33,25,23,19,27,36,29,21,22,22,28,25,20,21,20,22,18,18,18,19,16,16,23,36,07
,DOWNTOWN SES,,,,,,,,P,41,26,21,29,32,28,22,25,27,23,25,23,20,18,17,17,25,41,08
,EL CAJON LES,39,23,19,14,20,28,44,40,60,45,27,24,44,53,33,31,30,21,22,20,18,19,21,23,30,60,08
,KEARNY MESA,13,10,20,61,61,27,36,22,38,39,18,20,26,23,22,18,14,14,10,8,9,9,9,13,23,61,03
,OTAY MESA DVN,17,20,27,17,46,25,29,27,30,34,15,17,31,26,16,16,17,12,9,11,16,16,11,11,21,46,04
,PENDLETON,33,34,13,14,18,15,37,14,27,15,15,14,17,14,12,13,15,15,16,13,13,24,47,26,20,47,22
14 VWSP MPH,ALPINE,1.7,1.7,1.2,.5,.7,1.3,2.4,2.0,2.1,3.5,4.4,3.6,4.2,4.4,4.5,3.8,4.6,4.1,4.2,3.3,1.9,2.0,2.2,1.5,.0,4.6,16
,CHULA VISTA,2.3,2.1,1.0,.9,.8,1.6,1.7,2.0,3.4,5.1,6.4,5.9,5.6,7.2,8.1,8.2,7.6,6.5,6.0,4.3,3.1,3.1,2.0,1.6,.0,8.2,15
,DOWNTOWN SES,,,,,,,,P,2.6,5.4,6.3,5.6,4.7,5.4,7.0,6.5,6.7,5.7,4.7,4.1,3.3,2.6,2.2,1.9,.0,7.0,14
,EL CAJON LES,1.2,2.0,1.9,2.5,1.9,1.4,1.6,2.2,1.0,2.8,4.1,5.7,3.8,3.3,4.4,4.4,5.5,6.4,5.4,5.5,4.6,4.2,3.2,2.8,.0,6.4,17
,KEARNY MESA,2.0,2.2,.7,.0,.0,.9,2.0,3.6,1.2,4.2,6.9,6.6,7.0,6.8,8.4,8.4,9.6,8.7,6.8,4.8,3.2,5.4,4.5,2.9,.0,9.6,16
,OTAY MESA DVN,2.8,3.0,2.2,1.6,.6,1.6,2.0,2.2,3.1,3.7,8.3,7.6,4.4,6.1,8.9,9.2,8.2,9.0,7.4,4.7,3.4,3.8,4.9,4.5,.0,9.2,15
,PENDLETON,1.3,.9,3.2,2.7,1.9,2.4,1.5,3.6,4.0,4.7,4.9,5.8,5.4,7.2,7.6,8.0,7.0,6.2,5.6,5.8,4.5,1.7,.6,2.9,.0,8.0,15
15 SWSP MPH,ALPINE,2.0,1.9,1.6,.8,1.3,1.5,2.7,2.5,2.5,4.0,5.1,4.5,4.9,5.3,5.5,4.8,5.5,4.7,4.7,3.8,2.2,2.2,2.3,1.7,3.3,5.5,14
,CHULA VISTA,2.5,2.3,1.1,1.1,.9,1.7,2.0,2.7,4.0,5.5,6.9,6.4,6.3,7.8,8.6,8.8,8.0,6.9,6.3,4.6,3.3,3.3,2.1,1.7,4.4,8.8,15
,DOWNTOWN SES,,,,,,,,P,3.7,6.0,6.8,6.4,5.5,5.9,7.7,7.3,7.6,6.1,5.1,4.7,3.5,2.7,2.3,2.0,5.2,7.7,14
,EL CAJON LES,1.7,2.4,2.0,2.6,2.0,1.7,2.1,2.5,2.1,3.4,5.3,6.2,4.9,4.8,5.3,5.1,6.4,6.9,5.9,5.8,4.8,4.4,3.5,3.1,4.0,6.9,17
,KEARNY MESA,2.1,2.3,.7,.0,.0,1.1,2.5,4.0,2.5,5.1,7.2,7.1,7.5,7.4,9.2,8.9,10.0,8.9,6.9,4.9,3.2,5.5,4.6,3.0,4.8,10.0,16
,OTAY MESA DVN,3.0,3.3,2.5,1.7,.9,1.7,2.2,2.8,3.6,4.7,8.6,8.1,4.9,6.7,9.3,9.6,8.6,9.2,7.6,4.8,3.5,4.0,5.1,4.6,5.0,9.6,15
,PENDLETON,1.5,1.8,3.3,2.8,2.1,2.6,2.1,3.7,5.1,4.9,5.1,6.0,5.6,7.4,7.7,8.3,7.2,6.4,5.8,6.0,4.6,1.9,.8,3.1,4.4,8.3,15
16 AMBTEMP °F,ALPINE,52.5,52.4,52.3,52.2,51.7,51.8,52.6,53.8,54.6,56.3,58.1,59.0,60.5,62.8,63.9,64.4,64.4,62.4,58.9,55.8,54.6,54.0,53.7,53.8,56.5,64.4,15
,CARMEL MT RCH,57.7,57.5,57.7,57.8,58.3,58.4,59.5,60.2,60.7,61.5,62.1,63.0,64.1,64.8,67.3,67.7,66.4,64.1,60.7,58.6,58.1,58.2,58.3,58.1,60.9,67.7,15
,CHULA VISTA,61.7,61.4,61.3,61.1,60.5,61.6,62.6,63.6,64.6,64.9,64.9,65.6,67.3,68.3,69.0,68.8,67.5,65.7,63.7,62.4,62.0,61.4,60.7,60.2,63.8,69.0,14
,DOWNTOWN SES,,,,,,,,P,63.9,64.4,64.1,65.7,65.5,66.5,65.2,66.4,65.9,65.0,63.2,61.9,61.5,61.0,60.4,60.0,63.8,66.5,13
,EL CAJON LES,60.3,60.2,59.9,59.3,59.0,59.9,60.8,62.1,63.6,M,65.2,65.9,67.6,68.6,68.8,70.5,70.3,67.6,64.8,62.8,61.8,61.3,61.2,61.1,63.6,70.5,15
,KEARNY MESA,59.9,59.8,59.9,59.5,59.7,60.2,61.4,62.1,62.8,63.4,63.8,64.5,65.2,66.1,67.1,67.3,66.3,64.2,61.8,59.4,59.6,60.3,60.0,60.3,62.3,67.3,15
,OTAY MESA DVN,58.6,58.4,58.2,58.0,58.1,58.5,59.2,60.1,60.9,62.7,62.4,62.3,63.3,66.0,66.5,66.0,65.0,63.1,60.4,58.6,59.2,59.5,59.4,58.9,61.0,66.5,14
,PENDLETON,61.3,60.9,60.6,59.5,60.2,60.6,61.6,62.3,62.1,62.5,63.4,64.0,65.3,65.9,66.2,66.0,64.9,64.2,63.2,62.4,62.3,62.1,62.1,60.1,62.7,66.2,14
17 RELHUM %,ALPINE,96,97,99,99,99,99,99,90,89,81,72,69,66,61,59,57,58,64,75,87,95,99,99,99,84,99,02
,EL CAJON LES,77,77,79,81,80,78,74,69,62,M,60,62,58,55,55,52,53,59,66,71,73,73,73,74,68,81,03
,KEARNY MESA,85,86,86,86,86,84,80,75,72,72,72,69,71,66,64,65,68,75,80,85,85,86,88,87,78,88,22
18 PRES mmHg,EL CAJON LES,748,748,747,747,748,748,748,749,749,749,749,749,749,749,748,748,748,748,748,749,749,749,749,749,748,749,07
,KEARNY MESA,749,749,749,749,749,749,750,750,750,750,750,751,750,750,750,750,749,750,750,750,750,750,750,750,750,751,11
19 SOLAR W/M2,EL CAJON LES,0,0,-1,-2,3,36,79,155,243,187,308,476,586,426,438,525,403,198,38,0,0,0,0,0,171,586,12
,KEARNY MESA,1,1,1,1,3,30,106,133,166,196,281,475,487,582,639,639,461,224,54,1,1,1,1,1,187,639,14
20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,2,6,11,17,13,21,32,38,28,28,29,20,9,2,0,0,0,0,0,11,38,12
25 NOY,EL CAJON LES,3.26,3.30,2.79,2.58,2.44,C,C,3.59,3.17,5.19,4.71,4.84,4.48,4.39,3.60,3.63,3.50,3.45,3.60,3.55,3.16,3.75,3.17,2.85,3.59,5.19,09
26 NOY-NO,EL CAJON LES,3.04,3.13,2.62,2.40,2.21,C,C,2.64,2.51,4.20,3.67,3.59,3.37,3.45,2.78,2.58,2.50,2.62,2.94,3.03,2.79,3.40,2.80,2.65,2.95,4.20,09
27 NO Trace,EL CAJON LES,.21,.16,.17,.18,.22,C,C,1.28,.65,.99,1.03,1.24,1.10,.94,.82,1.04,1.00,.83,.65,.51,.37,.35,.36,.19,.64,1.28,07
28 SO2 Tr PPB,EL CAJON LES,M,C,C,C,C,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,,M,M
29 CO Tr PPB,EL CAJON LES,149.0,142.9,C,C,C,144.2,158.6,160.3,145.3,172.3,167.4,162.8,173.4,176.8,164.6,169.6,167.3,165.8,168.9,153.4,144.3,145.0,142.2,188.9,160.1,188.9,23
BCarbon ug/m3,10TH AVE MARINE TERM,.03,.04,.03,.02,.03,.03,.06,.04,.10,.13,.08,.31,<,.22,.08,<,.11,.13,.07,<,.24,.16,.24,.12,.11,.31,11
,BOSTON AVE,.07,.05,.06,.11,.09,.21,.16,.12,.13,.19,.17,.10,.10,.21,.14,.16,.26,.22,.20,.29,.32,.29,.29,.37,.18,.37,23
,CHICANO PARK,.09,.06,.09,.05,.14,.15,.14,.27,<,.22,.20,.15,.24,.23,.11,.13,.12,.10,<,.16,<,.16,.14,.28,.15,.28,23
,DOWNTOWN SES,.04,<,.07,.07,.05,.07,.06,.08,<,<,<,.11,.16,.10,.06,.06,.08,.09,.17,.18,.15,.16,.19,.24,.11,.24,23
,OCEANVIEW BLVD,.12,<,.07,.10,.19,.25,<,.21,.20,<,<,<,<,.19,.18,.16,.15,<,.21,<,.20,.16,.19,<,.17,.25,05
,SAN YSIDRO,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,<,,<,<
PM10 STD,ALPINE,13.1,11.4,10.7,11.0,12.3,15.8,22.1,20.1,16.4,31.4,18.0,26.2,20.2,19.7,20.9,15.3,15.3,13.7,12.8,9.8,8.6,9.6,10.0,9.7,15.5,31.4,09
,DOWNTOWN SES,,,,,,,,P,8.0,10.6,16.4,10.7,14.4,11.6,8.4,10.9,10.9,12.3,10.2,9.4,9.6,9.0,8.5,7.8,10.5,16.4,10
,EL CAJON LES,7.0,8.3,7.9,7.2,5.5,5.8,7.6,10.9,11.6,12.0,13.2,12.3,13.1,12.7,14.0,12.2,11.8,12.1,10.1,7.7,8.7,7.9,8.1,7.8,9.8,14.0,14
,OTAY MESA DVN,8.4,6.0,6.1,5.4,17.5,34.6,14.7,24.2,28.2,26.9,16.4,13.1,20.5,18.5,17.1,12.8,13.1,11.1,8.7,9.4,9.2,12.3,9.9,10.2,14.7,34.6,05
,PENDLETON,12.2,7.6,8.0,9.0,10.0,12.1,14.3,13.9,14.2,15.4,13.1,11.7,12.5,14.5,11.8,14.5,16.3,17.6,21.0,21.6,24.2,20.5,20.8,17.1,14.7,24.2,20
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
